ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual
A-5077,PQMRKLSVUBRLLQ-XSYGEPLQSA-N,-5.363817292,0.3412897940999997,2,G3,300.44200000000006,4.802600000000004,-4.027657667327101,-1.3361596246728995,1.3361596246728995
C-2257,VCOUXVOVQPWIOT-UHFFFAOYSA-N,-3.55,0.0,1,G1,266.282,0.1528999999999997,-2.21396957142351,-1.33603042857649,1.33603042857649
B-73,VOXZDWNPVJITMN-SFFUCWETSA-N,-4.8441,0.0,1,G1,272.388,3.609200000000002,-3.5082518473150284,-1.3358481526849717,1.3358481526849717
C-1982,WPYSJFXXQNITBC-UHFFFAOYSA-N,-4.85,0.0,1,G1,211.289,4.087900000000002,-3.514388549608629,-1.3356114503913705,1.3356114503913705
C-731,JRURYQJSLYLRLN-YHYXMXQVSA-N,-4.26,0.0,1,G1,305.29,1.78138,-2.9247659739838716,-1.3352340260161282,1.3352340260161282
F-1066,LQBSWHLXSMCTLQ-UHFFFAOYSA-N,-5.07,0.0,1,G1,328.408,3.798600000000003,-3.734805485167885,-1.3351945148321152,1.3351945148321152
B-1319,NWINIEGDLHHNLH-UHFFFAOYSA-N,-1.2019,0.0,1,G1,159.188,1.83652,-2.5368178022053876,1.3349178022053876,1.3349178022053876
B-2539,NDAUXUAQIAJITI-UHFFFAOYSA-N,-1.2298,0.3899,2,G3,239.315,1.3059999999999998,-2.564711134584977,1.334911134584977,1.334911134584977
C-2488,AEDNMSDIHOZVTQ-UHFFFAOYSA-N,-1.21,0.0,1,G1,395.5280000000001,0.0704000000000011,-2.544698357893653,1.3346983578936529,1.3346983578936529
B-3467,ZZYSLNWGKKDOML-UHFFFAOYSA-N,-5.1086,0.0,1,G1,333.86300000000006,3.863400000000003,-3.7739968035310207,-1.3346031964689793,1.3346031964689793
B-230,BOSMZFBHAYFUBJ-UHFFFAOYSA-N,-6.0892,0.0510173775733635,3,G5,368.3690000000001,6.256760000000005,-4.754859553952285,-1.3343404460477153,1.3343404460477153
A-5048,VLKZOEOYAKHREP-UHFFFAOYSA-N,-3.9441703352,0.0525862260855453,3,G5,86.178,2.5866000000000007,-2.6099496715549293,-1.3342206636450706,1.3342206636450706
A-2042,LPMBTLLQQJBUOO-MDZDMXLPSA-N,-5.567720212,0.0,1,G1,369.5900000000001,4.837100000000006,-4.233660612956063,-1.334059599043937,1.334059599043937
A-2734,FRDNONBEXWDRDM-UHFFFAOYSA-N,-7.057520046900001,0.0,1,G1,570.8080000000001,7.3473000000000095,-5.723624436160767,-1.3338956107392335,1.3338956107392335
C-1766,ILCTUFVQFCIIDS-UHFFFAOYSA-N,-5.35,0.0,1,G1,332.4840000000001,4.529900000000004,-4.0164366091143044,-1.3335633908856952,1.3335633908856952
C-1948,YMABTXMPJQRLCQ-UHFFFAOYSA-N,-1.65,0.0,1,G1,278.352,2.1436,-2.9833322382383494,1.3333322382383495,1.3333322382383495
E-349,YKYONYBAUNKHLG-UHFFFAOYSA-N,-0.72,0.0136638927538011,3,G5,102.133,0.9595,-2.053273199369987,1.3332731993699871,1.3332731993699871
B-1559,CSMSWYXPXRIHBY-UHFFFAOYSA-N,-1.6533,0.0,1,G1,225.041,2.5555000000000003,-2.9865499435086718,1.3332499435086718,1.3332499435086718
C-1048,NSWAMPCUPHPTTC-UHFFFAOYSA-N,-4.58,0.0,1,G1,414.8270000000001,1.8257,-3.2472764580498725,-1.3327235419501275,1.3327235419501275
B-1709,HUBANNPOLNYSAD-UHFFFAOYSA-N,-1.3884,0.4457999999999998,2,G3,192.00100000000003,2.0866,-2.7209360465262353,1.3325360465262353,1.3325360465262353
B-1829,WNPVAXLJVUXYFU-VOTSOKGWSA-N,-0.9667,0.0,1,G1,111.144,1.5567,-2.2991422155060612,1.3324422155060613,1.3324422155060613
B-3426,ABTUPTPDCSVHOI-UHFFFAOYSA-N,-2.8474,0.0,1,G1,281.4839999999999,5.357800000000005,-4.179838845889183,1.332438845889183,1.332438845889183
B-2653,CCEZFZGXWFJQEF-UHFFFAOYSA-N,-5.5201,0.0,1,G1,273.546,5.4391000000000025,-4.187696854725264,-1.3324031452747365,1.3324031452747365
H-482,XKEFYDZQGKAQCN-UHFFFAOYSA-N,-4.6,0.0680326882216678,3,G5,181.449,3.6468000000000007,-3.267990997181271,-1.3320090028187286,1.3320090028187286
C-846,XLMALTXPSGQGBX-UHFFFAOYSA-N,-2.61,0.0,1,G1,339.47900000000004,4.275500000000004,-3.9419769327536662,1.3319769327536664,1.3319769327536664
C-2045,FTCOKXNKPOUEFH-UHFFFAOYSA-N,-4.66,0.0,1,G1,304.129,2.8817000000000013,-3.32812589825407,-1.3318741017459303,1.3318741017459303
C-196,SIKJAQJRHWYJAI-UHFFFAOYSA-N,-1.21,0.1536480010500001,2,G3,117.15099999999995,2.1678999999999995,-2.5417891497744356,1.3317891497744356,1.3317891497744356
A-3893,IGSBHTZEJMPDSZ-UHFFFAOYSA-N,-1.8210383613,0.1314349313511943,3,G5,238.419,2.903500000000001,-3.1525361506032032,1.3314977893032032,1.3314977893032032
A-4286,XJRBAMWJDBPFIM-UHFFFAOYSA-N,-0.5310304973,0.02845242565,2,G3,58.080000000000005,0.7763,-1.8624559039178108,1.3314254066178108,1.3314254066178108
F-567,BFSMULOSYIQCGJ-UHFFFAOYSA-N,-4.07,0.0,1,G1,262.201,1.606,-2.7395326038349173,-1.330467396165083,1.330467396165083
D-2100,MDTRRKVOSSZNCC-UHFFFAOYSA-N,-5.674,0.0,1,G1,377.8490000000001,5.072400000000003,-4.34369391463657,-1.3303060853634303,1.3303060853634303
C-2588,ULHWJFTZJZSPCG-UHFFFAOYSA-N,-3.36,0.0,1,G1,762.9529999999999,3.0972000000000035,-4.6900764424926615,1.3300764424926617,1.3300764424926617
A-554,XMGQYMWWDOXHJM-JTQLQIEISA-N,-4.346837785,0.1742664177978777,3,G5,136.238,3.308900000000002,-3.0167705638854665,-1.3300672211145335,1.3300672211145335
A-2879,VKGDLXPXGUTJRE-JEZQZZQZSA-L,-1.3075465248,0.1125110250425234,3,G5,877.4680000000003,-3.324399999999993,-2.6371278441402026,1.3295813193402026,1.3295813193402026
B-785,OREQWMWYRYXCDF-UHFFFAOYSA-N,-4.6383,0.0,1,G1,203.672,3.5892000000000017,-3.308814480557875,-1.329485519442125,1.329485519442125
A-5406,JEZJSNULLBSYHV-UHFFFAOYSA-L,-1.569622787,0.0,1,G1,556.8190000000002,-0.1903999999999999,-2.899098396309477,1.3294756093094773,1.3294756093094773
A-2553,XULHFMYCBKQGEE-UHFFFAOYSA-N,-5.3846168146,0.0,1,G1,242.44699999999992,5.315900000000005,-4.055255239617704,-1.329361574982296,1.329361574982296
C-431,IWEDIXLBFLAXBO-UHFFFAOYSA-N,-1.7,0.1375499999999999,2,G3,221.039,2.7002000000000006,-3.028836640222573,1.3288366402225729,1.3288366402225729
A-4115,LWFUFLREGJMOIZ-UHFFFAOYSA-N,-1.057125752,0.0,1,G1,228.116,0.9067999999999998,-2.3858946768561307,1.3287689248561307,1.3287689248561307
A-2096,UHJVLUYSDYOULM-UHFFFAOYSA-N,-5.6248375610000005,0.0,1,G1,282.43100000000004,5.666800000000005,-4.296671242517508,-1.3281663184824923,1.3281663184824923
A-1002,FFVPRSKCTDQLBP-UHFFFAOYSA-N,-6.4511045339,0.0,1,G1,282.556,7.903900000000008,-5.123703116427517,-1.3274014174724824,1.3274014174724824
B-2468,OMDZYSJJXJMDDF-UHFFFAOYSA-N,-1.452,0.0,1,G1,246.356,1.8334000000000004,-2.7792810056295902,1.3272810056295903,1.3272810056295903
C-1035,HVCNNTAUBZIYCG-UHFFFAOYSA-N,-5.67,0.0,1,G1,377.8490000000001,5.072400000000004,-4.343693914636571,-1.326306085363429,1.326306085363429
A-4474,ISBHMJZRKAFTGE-ARJAWSKDSA-N,-0.8598992117,0.0,1,G1,81.11800000000001,1.47618,-2.1854710819681737,1.3255718702681736,1.3255718702681736
D-296,ZADDJRKYRQDYKM-UHFFFAOYSA-N,-1.993,0.0,1,G1,329.3180000000001,2.6633000000000004,-3.317817800653684,1.324817800653684,1.324817800653684
F-310,RAXBGBHBUFGWPG-UHFFFAOYSA-N,-0.6,0.0,1,G1,180.16299999999995,0.0187999999999999,-1.9237307677529476,1.3237307677529477,1.3237307677529477
A-1227,MWWXARALRVYLAE-QMMMGPOBSA-N,-0.8176814122,0.0,1,G1,172.17999999999998,0.6672,-2.1410252390264986,1.3233438268264985,1.3233438268264985
C-2118,BGDKAVGWHJFAGW-UHFFFAOYSA-N,-1.7,0.0,1,G1,284.359,2.2062,-3.0232533071508025,1.3232533071508026,1.3232533071508026
B-3984,VUNCWTMEJYMOOR-UHFFFAOYSA-N,-5.1805,0.0,1,G1,272.773,4.5523,-3.857834519109061,-1.3226654808909393,1.3226654808909393
B-4083,JAYCNKDKIKZTAF-UHFFFAOYSA-N,-5.0813,0.3967657271265025,3,G5,223.102,4.660400000000002,-3.7589610959820465,-1.3223389040179532,1.3223389040179532
A-4145,ATEBGNALLCMSGS-UHFFFAOYSA-N,-0.9229632085,0.0,1,G1,100.495,1.4903,-2.244843511337843,1.321880302837843,1.321880302837843
C-495,VOXZDWNPVJITMN-UHFFFAOYSA-N,-4.83,0.1,2,G3,272.388,3.609200000000002,-3.5082518473150284,-1.3217481526849717,1.3217481526849717
I-56,CMWTZPSULFXXJA-VIFPVBQESA-N,-4.5,0.0,1,G1,230.263,3.036500000000001,-3.1788897573903707,-1.3211102426096293,1.3211102426096293
B-3963,QRUDEWIWKLJBPS-UHFFFAOYSA-N,-0.7794,0.0,1,G1,119.12699999999998,0.9579,-2.100176586597901,1.3207765865979013,1.3207765865979013
A-4237,OBBXFSIWZVFYJR-UHFFFAOYSA-L,-0.0578238563,0.0,1,G1,214.774,-1.7188,-1.3783604657978208,1.3205366094978208,1.3205366094978208
A-1944,AXECONFFMZNCKN-SRZPWQCFSA-N,-4.65844166,0.0,1,G1,455.4510000000002,1.7648000000000004,-3.338307390150617,-1.3201342698493832,1.3201342698493832
A-2556,RTXVDAJGIYOHFY-UHFFFAOYSA-N,-5.66920434,0.0,1,G1,466.8790000000005,11.557499999999983,-6.988973144007861,1.319768804007861,1.319768804007861
B-3380,XGWQSRFFKSAKGU-UHFFFAOYSA-N,-2.6468,0.0,1,G1,310.37100000000004,4.561200000000004,-3.9662018316504266,1.3194018316504268,1.3194018316504268
C-1479,LAYLZIREKXYMDV-ZROIWOOFSA-N,-2.32,0.0,1,G1,404.4230000000002,2.9642800000000014,-3.638942486673492,1.318942486673492,1.318942486673492
B-51,BXNANOICGRISHX-UHFFFAOYSA-N,-5.3835,0.4282500000000002,2,G3,362.7710000000001,4.431120000000004,-4.064579895500418,-1.3189201044995817,1.3189201044995817
A-4061,KNBXROBXQPEXAM-UHFFFAOYSA-M,0.0050162556,0.0,1,G1,181.195,-1.640409999999999,-1.3134819546520426,1.3184982102520426,1.3184982102520426
A-3284,JGFZNNIVVJXRND-UHFFFAOYSA-N,-1.2416022633,0.123693260585789,3,G5,129.247,2.1251,-2.5597788974272397,1.3181766341272398,1.3181766341272398
A-5477,LNNHYUOWYOSHPH-UHFFFAOYSA-N,-4.3992383437,0.0,1,G1,501.4970000000003,7.854200000000001,-5.717231166911774,1.3179928232117737,1.3179928232117737
B-346,PHOQVHQSTUBQQK-UHFFFAOYSA-N,0.5201,0.0,1,G1,178.14,-3.0132,-0.7976525138820976,1.3177525138820976,1.3177525138820976
A-1467,BOSAWIQFTJIYIS-UHFFFAOYSA-N,-4.3331923932,0.0,1,G1,187.37500000000003,2.9189,-3.015569763005644,-1.3176226301943559,1.3176226301943559
B-1754,LVNNFHCEDQSWSC-UHFFFAOYSA-N,-4.8493,0.0,1,G1,283.538,3.588700000000002,-3.5318383132019413,-1.317461686798059,1.317461686798059
A-545,GJQIMXVRFNLMTB-UHFFFAOYSA-N,-4.4708606495,0.0,1,G1,186.295,3.3001000000000023,-3.1534174135162996,-1.3174432359837,1.3174432359837
G-525,SJNIEBAPMPLYAB-UHFFFAOYSA-N,-5.382000000000001,0.0,1,G1,362.7710000000001,4.431120000000004,-4.064579895500418,-1.3174201044995826,1.3174201044995826
A-2106,NDLNTMNRNCENRZ-UHFFFAOYSA-N,-5.7752741917,0.0,1,G1,357.62300000000005,5.534500000000007,-4.457927768303152,-1.317346423396848,1.317346423396848
B-371,CHIHQLCVLOXUJW-UHFFFAOYSA-N,-4.3546,0.0,1,G1,226.231,2.6838000000000006,-3.0372868404304345,-1.317313159569565,1.317313159569565
C-1938,PBKZPPIHUVSDNM-UHFFFAOYSA-N,-5.17,0.0,1,G1,358.4780000000001,3.8902000000000023,-3.8526940162945014,-1.3173059837054986,1.3173059837054986
F-580,CFCYEMMQXVMYQE-UHFFFAOYSA-N,-3.85,0.0,1,G1,274.18800000000005,0.956,-2.5328372137815904,-1.3171627862184097,1.3171627862184097
B-2297,KLIHWYNSISMOMR-UHFFFAOYSA-N,-1.2708,0.0,1,G1,130.23099999999997,2.1935,-2.5878050344430923,1.3170050344430924,1.3170050344430924
A-1729,DQPBABKTKYNPMH-UHFFFAOYSA-N,0.0752827195,0.0,1,G1,113.09399999999998,-1.3204999999999996,-1.2413713831527748,1.316654102652775,1.316654102652775
A-1776,RUGISKODRCWQNE-UHFFFAOYSA-N,-1.042878011,0.0,1,G1,136.19400000000002,1.52982,-2.3592186239174637,1.3163406129174637,1.3163406129174637
B-800,WTOFYLAWDLQMBZ-UHFFFAOYSA-N,-0.8356,0.0,1,G1,171.22099999999998,0.7024999999999999,-2.151389555465383,1.3157895554653831,1.3157895554653831
C-1880,GZSFNZAVQZGNTG-UHFFFAOYSA-N,-2.82,0.0,1,G1,164.124,-0.9936000000000004,-1.5047898280156093,-1.3152101719843905,1.3152101719843905
B-3386,UHGYYQUSAMHAAH-UHFFFAOYSA-N,-2.3017,0.0,1,G1,300.4869999999999,3.6906000000000017,-3.6168626120488683,1.3151626120488684,1.3151626120488684
B-1010,LPAGFVYQRIESJQ-UHFFFAOYSA-N,-1.0427,0.0,1,G1,119.16699999999996,1.6545999999999998,-2.3577420974219003,1.3150420974219004,1.3150420974219004
G-885,GYRPICHNIDQFOD-UHFFFAOYSA-N,-4.57,0.0,1,G1,314.42500000000007,2.607400000000001,-3.2555381106611883,-1.314461889338812,1.314461889338812
C-2581,QEVHRUUCFGRFIF-UHFFFAOYSA-N,-5.97,0.0,1,G1,608.6880000000003,4.171100000000004,-4.655779963447136,-1.3142200365528636,1.3142200365528636
C-2431,HMKBHDBLXCCKGW-UHFFFAOYSA-N,-4.78,0.0,1,G1,372.2000000000001,2.7403000000000013,-3.466117981950301,-1.313882018049699,1.313882018049699
B-1093,WXMKPNITSTVMEF-UHFFFAOYSA-M,0.5864,0.0,1,G1,144.105,-2.945899999999998,-0.7274014568468645,1.3138014568468646,1.3138014568468646
F-130,SYLKPFKVJHIHES-UHFFFAOYSA-N,-0.98,0.0,1,G1,184.239,0.9889800000000002,-2.2936359615430097,1.3136359615430098,1.3136359615430098
A-4466,DCFDVJPDXYGCOK-UHFFFAOYSA-N,-0.9775501681,0.0,1,G1,110.156,1.5416,-2.290801014215716,1.3132508461157157,1.3132508461157157
A-1999,XDWATWCCUTYUDE-UHFFFAOYSA-N,-5.3775405806,0.0,1,G1,357.793,4.468300000000003,-4.064406678159077,-1.3131339024409225,1.3131339024409225
B-2331,IJGRMHOSHXDMSA-UHFFFAOYSA-N,-0.1901,0.0,1,G1,28.014,0.03016,-1.5027043486832703,1.3126043486832704,1.3126043486832704
E-291,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,-0.85,0.0867321880273087,3,G5,86.13399999999999,1.3755,-2.162285148657391,1.312285148657391,1.312285148657391
A-1933,RZBBHEJLECUBJT-UHFFFAOYSA-N,-4.2850368969,0.0,1,G1,204.335,2.675800000000001,-2.9731358808180577,-1.3119010160819427,1.3119010160819427
B-3325,SYLKPFKVJHIHES-YUMQZZPRSA-N,-0.9818,0.0,1,G1,184.239,0.98898,-2.2936359615430097,1.3118359615430097,1.3118359615430097
A-1095,XPCSGXMQGQGBKU-UHFFFAOYSA-N,-4.6324209502,0.0,1,G1,167.296,3.896680000000004,-3.3207752859222364,-1.3116456642777639,1.3116456642777639
B-1961,IHYJTAOFMMMOPX-UHFFFAOYSA-N,-0.6325,0.13595,2,G3,159.18499999999997,0.2316999999999998,-1.9437752887095197,1.3112752887095196,1.3112752887095196
F-1141,CFFQRHTWQPXZID-UHFFFAOYSA-N,-1.11,0.0,1,G1,334.36800000000005,0.1987999999999999,-2.421217128867244,1.3112171288672438,1.3112171288672438
C-749,MDKGKXOCJGEUJW-UHFFFAOYSA-N,-2.0,0.0,1,G1,260.314,3.167200000000001,-3.311173932217758,1.3111739322177578,1.3111739322177578
F-156,KDPXOGYCOOUWOS-UHFFFAOYSA-N,-1.14,0.0,1,G1,174.24,1.4907,-2.451093021775729,1.311093021775729,1.311093021775729
A-4036,SRPWOOOHEPICQU-UHFFFAOYSA-N,-0.8961963145999999,0.0927408879,2,G3,192.126,0.6954,-2.207190929421131,1.3109946148211309,1.3109946148211309
F-844,JPENUURSSUNMFN-UHFFFAOYSA-N,-1.35,0.0,1,G1,231.29899999999995,1.6259999999999992,-2.660558703781132,1.310558703781132,1.310558703781132
A-4287,SFPNZPQIIAJXGL-UHFFFAOYSA-N,-0.9674738601,0.0,1,G1,158.19699999999995,1.1422,-2.2774739360765586,1.3100000759765584,1.3100000759765584
F-752,YCINWPOBJYRBGW-UHFFFAOYSA-N,-1.72,0.0,1,G1,269.34399999999994,2.338000000000001,-3.0299940180904095,1.3099940180904095,1.3099940180904095
A-4947,ZOPQVUGKTLTCMT-UHFFFAOYSA-N,-3.022952972,0.0,1,G1,92.776,0.1103,-1.713314842046767,-1.3096381299532331,1.3096381299532331
A-5304,FDXPUDRRFDHONO-UHFFFAOYSA-N,0.7173642943999999,0.0,1,G1,191.706,-3.672019999999997,-0.5921108132330184,1.3094751076330184,1.3094751076330184
B-1924,PFIADAMVCJPXSF-UHFFFAOYSA-N,-4.413,0.0,1,G1,207.056,3.010600000000002,-3.104460187003612,-1.308539812996388,1.308539812996388
B-726,UAHWPYUMFXYFJY-UHFFFAOYSA-N,-4.3861,0.0220238713,2,G3,136.238,3.4750000000000023,-3.0781500138227953,-1.3079499861772046,1.3079499861772046
A-156,NIMLQBUJDJZYEJ-UHFFFAOYSA-N,-4.1708247593,0.0,1,G1,222.28799999999995,2.2430000000000003,-2.8633767924849414,-1.307447966815059,1.307447966815059
A-2855,SZHIIIPPJJXYRY-UHFFFAOYSA-M,0.5194215084,0.0,1,G1,158.154,-2.8882999999999983,-0.7879505514156764,1.3073720598156764,1.3073720598156764
A-3725,HFZWRUODUSTPEG-UHFFFAOYSA-N,-1.5589830837,0.0184917830999999,2,G3,163.003,2.699,-2.866194839944253,1.307211756244253,1.307211756244253
B-3717,VPOMSPZBQMDLTM-UHFFFAOYSA-N,-1.5590000000000002,0.1095,2,G3,163.003,2.699,-2.866194839944253,1.3071948399442528,1.3071948399442528
A-3210,HEDRZPFGACZZDS-UHFFFAOYSA-N,-1.1738343117,0.01821463285,2,G3,119.378,1.9864,-2.4809428844802843,1.3071085727802843,1.3071085727802843
B-2470,RVCKCEDKBVEEHL-UHFFFAOYSA-N,-5.1467,0.0,1,G1,280.365,4.445900000000001,-3.839734232245256,-1.3069657677547442,1.3069657677547442
E-673,CHMBIJAOCISYEW-UHFFFAOYSA-N,-0.98,0.0,1,G1,150.18099999999998,1.2272,-2.286481223904428,1.3064812239044281,1.3064812239044281
C-1619,AFSIMBWBBOJPJG-UHFFFAOYSA-N,-6.15,0.0,1,G1,310.522,6.934600000000008,-4.843673733261832,-1.3063262667381688,1.3063262667381688
A-4374,LCVNGSHJQQOSDB-UHFFFAOYSA-M,-1.4505613752000002,0.0,1,G1,397.9060000000001,0.6264000000000007,-2.7568047759539738,1.3062434007539736,1.3062434007539736
B-2223,CPKMYVLHYLGADM-UHFFFAOYSA-N,-0.6826,0.0,1,G1,202.206,0.0280999999999995,-1.9887729543590846,1.3061729543590848,1.3061729543590848
B-3701,KUFFULVDNCHOFZ-UHFFFAOYSA-N,-1.1909999999999998,0.0240174828999999,2,G3,122.167,2.00904,-2.497103779995539,1.306103779995539,1.306103779995539
B-3069,RFXJLECGYGFJCI-UHFFFAOYSA-N,-1.0488,0.0,1,G1,124.18699999999998,1.6082,-2.3546256005966755,1.3058256005966755,1.3058256005966755
F-721,IOQZSOCPFYNJIG-UHFFFAOYSA-N,-1.84,0.0,1,G1,239.234,2.878400000000001,-3.145538622327205,1.305538622327205,1.305538622327205
A-3530,FOKZHJCFBNVOAV-LUAWRHEFSA-N,-1.6225463588,0.0,1,G1,222.24,2.418,-2.9279109372603624,1.3053645784603625,1.3053645784603625
B-1692,VPIAKHNXCOTPAY-UHFFFAOYSA-N,-4.1549,0.0,1,G1,132.27200000000002,2.886600000000002,-2.849632598374267,-1.3052674016257324,1.3052674016257324
A-5152,XFTALRAZSCGSKN-UHFFFAOYSA-M,-0.0332510813,0.0,1,G1,206.198,-1.7622999999999984,-1.338317667001029,1.305066585701029,1.305066585701029
A-2008,BKKWPPMEXIXECW-UHFFFAOYSA-N,-2.5423613079,1.8734772429590492,4,G4,468.5550000000003,3.0423,-3.847008852919571,1.3046475450195714,1.3046475450195714
A-3804,ZWWQRMFIZFPUAA-UHFFFAOYSA-N,-0.653770318,0.0,1,G1,158.153,0.2786999999999999,-1.9582591229816422,1.3044888049816423,1.3044888049816423
F-239,MUFHLECIHYAUAE-UHFFFAOYSA-N,-0.92,0.0,1,G1,292.33200000000005,-0.0162,-2.224285769378228,1.304285769378228,1.304285769378228
B-64,BJHIKXHVCXFQLS-UYFOZJQFSA-N,0.6353,0.0,1,G1,180.156,-3.3772,-0.6687767551818391,1.304076755181839,1.304076755181839
C-1700,REEKOMRZYJXXNR-UHFFFAOYSA-N,-4.26,0.0,1,G1,179.24399999999997,2.819600000000001,-2.9561506975465104,-1.3038493024534894,1.3038493024534894
B-909,NKBASRXWGAGQDP-UHFFFAOYSA-N,-1.237,0.7665,2,G2,172.567,1.7437999999999998,-2.539946170877484,1.302946170877484,1.302946170877484
B-2004,VAJCYQHLYBTSHG-UHFFFAOYSA-N,-1.0651,0.0,1,G1,145.202,1.4847,-2.367720747055436,1.302620747055436,1.302620747055436
A-4786,KCXVZYZYPLLWCC-UHFFFAOYSA-N,-2.7667755992000003,0.1854169770653073,4,G5,292.244,-2.071199999999996,-1.4646492823850026,-1.3021263168149977,1.3021263168149977
B-1693,BXPMAGSOWXBZHS-WEVVVXLNSA-N,-0.8673,0.0,1,G1,206.267,0.4852999999999998,-2.1690731304185666,1.3017731304185667,1.3017731304185667
A-1694,RZVAJINKPMORJF-UHFFFAOYSA-N,-1.0333232127,0.0793162856566452,3,G5,151.165,1.3505999999999998,-2.3348316820915813,1.3015084693915813,1.3015084693915813
F-907,LZPRDWHLIGTSLN-UHFFFAOYSA-N,-1.98,0.0,1,G1,388.5360000000001,2.1164000000000005,-3.281221942447896,1.3012219424478961,1.3012219424478961
A-4282,PMPJQLCPEQFEJW-GNTLFSRWSA-L,-1.504668533,0.0,1,G1,562.5760000000002,-0.4893999999999938,-2.8046975946581405,1.3000290616581405,1.3000290616581405
A-1231,SECKRCOLJRRGGV-UHFFFAOYSA-N,-4.8438678664,0.0,1,G1,488.6140000000004,2.0704199999999995,-3.5439276795897685,-1.2999401868102316,1.2999401868102316
A-3258,DIKJULDDNQFCJG-UHFFFAOYSA-M,0.6949528649,0.0,1,G1,144.12699999999998,-3.278399999999998,-0.6045931823912913,1.2995460472912912,1.2995460472912912
C-267,HRDJPEMAGYHSJR-UHFFFAOYSA-N,-4.13,0.0,1,G1,178.25999999999996,2.4869000000000003,-2.8304569589747515,-1.2995430410252484,1.2995430410252484
A-2908,HEPPIYNOUFWEPP-UHFFFAOYSA-N,-0.7730339165000001,0.4348251084845003,3,G5,167.218,0.518,-2.072023156852482,1.2989892403524816,1.2989892403524816
B-4530,JDDNJJBXFOLPKX-UHFFFAOYSA-N,-4.4101,0.0,1,G1,215.20800000000003,2.9674000000000014,-3.1112794745374517,-1.2988205254625482,1.2988205254625482
C-2137,RDLPVSKMFDYCOR-UHFFFAOYSA-N,-1.22,0.0,1,G1,349.41200000000015,0.3486000000000002,-2.5186179911987723,1.2986179911987723,1.2986179911987723
B-2644,IJZSFOIZVXCSFP-UHFFFAOYSA-N,-1.756,0.0,1,G1,228.089,2.715920000000001,-3.0543489615127415,1.2983489615127415,1.2983489615127415
A-28,ZHUWXKIPGGZNJW-UHFFFAOYSA-N,-4.4543816995,0.0,1,G1,218.362,3.0659000000000023,-3.1564932498424434,-1.2978884496575565,1.2978884496575565
A-3199,LTPCXXMGKDQPAO-UHFFFAOYSA-L,-1.5917155587,0.4915508618,2,G3,326.49000000000007,1.5246000000000002,-2.889126783168705,1.297411224468705,1.297411224468705
B-2009,ODCUSWJXZDHLKV-UHFFFAOYSA-N,-5.1241,0.0,1,G1,399.23,3.511700000000002,-3.826718964920218,-1.2973810350797823,1.2973810350797823
F-1063,IDXDYIBZJCWLPS-UHFFFAOYSA-N,-4.65,0.0,1,G1,286.32699999999994,3.084100000000001,-3.353166570637982,-1.2968334293620183,1.2968334293620183
G-1037,ZSLBEMKAJDJVND-UHFFFAOYSA-N,-4.706,0.0,1,G1,269.373,3.3649000000000022,-3.409548619888283,-1.2964513801117175,1.2964513801117175
A-1872,FUZZWVXGSFPDMH-UHFFFAOYSA-N,-1.0522193787,0.0,1,G1,116.15999999999998,1.6513,-2.348118708346763,1.295899329646763,1.295899329646763
A-3527,NBCMACYORPIYNY-NSCUHMNNSA-N,-1.4887262913,0.0146101022499999,2,G3,168.236,2.438400000000001,-2.784519640490747,1.2957933491907472,1.2957933491907472
B-2686,AJMJPGWUPHIMKQ-UHFFFAOYSA-N,-1.5598,0.0,1,G1,290.356,1.7061999999999995,-2.855247099248846,1.2954470992488458,1.2954470992488458
D-1401,FGLBSLMDCBOPQK-UHFFFAOYSA-N,-0.615,0.0522,2,G3,89.094,0.6715,-1.9104064123978235,1.2954064123978235,1.2954064123978235
A-2019,SVOBELCYOCEECO-UHFFFAOYSA-N,-5.3715223063,0.0,1,G1,296.41,4.964840000000005,-4.076342131166251,-1.2951801751337495,1.2951801751337495
B-191,CYXIKYKBLDZZNW-UHFFFAOYSA-N,-1.1098,0.0,1,G1,118.485,1.7875,-2.404947002098885,1.2951470020988851,1.2951470020988851
B-911,RJKWSTDTEPBWBJ-UHFFFAOYSA-N,-1.3593,0.0,1,G1,167.183,2.0925199999999995,-2.653762615075599,1.294462615075599,1.294462615075599
B-3224,LCDGAYYHFKVEAR-UHFFFAOYSA-N,-0.165,0.0,1,G1,127.147,-0.8367999999999998,-1.4593897159873825,1.2943897159873825,1.2943897159873825
A-3398,WFUGQJXVXHBTEM-UHFFFAOYSA-N,-1.5077732457,0.0,1,G1,210.22599999999997,2.1662,-2.801285907430243,1.293512661730243,1.293512661730243
C-2157,LDBWPTYGGBUCTJ-UHFFFAOYSA-N,-4.92,0.0,1,G1,274.28700000000003,3.917060000000002,-3.6273236150960804,-1.2926763849039196,1.2926763849039196
B-2176,WWISPHBAYBECQZ-ZXZARUISSA-N,-0.1528,0.0,1,G1,142.158,-0.9906,-1.44450809742421,1.2917080974242099,1.2917080974242099
A-4379,SAMJGBVVQUEMGC-UHFFFAOYSA-N,-1.0530702077,0.0,1,G1,158.197,1.3232,-2.3443594293857486,1.2912892216857486,1.2912892216857486
