ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,prediction_sd,prediction_range,failure_mode,error_direction,solubility_region,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
B-4155,-2.2267,-3.0125406235522907,0.7858406235522907,0.7858406235522907,0.7379186553966934,3,0.154031697340441,0.2966707097888004,Low-error + high-uncertainty,Underprediction,-4 to < -2,303.358,1.8676999999999997,3,1,3,0.5294117647058824
B-4156,-4.187,-4.2143769895140535,0.0273769895140532,0.0273769895140532,0.0273769895140532,1,0.0,0.0,Low-error + stable,Underprediction,-6 to < -4,280.415,3.875000000000002,3,2,4,0.3684210526315789
B-4164,0.5526,-0.6241727153450197,1.1767727153450196,1.1767727153450196,1.147799573526557,3,0.099411317105341,0.1923853191747654,High-error + stable,Underprediction,>= 0,140.075,1.0337,0,0,3,1.0
B-4165,-0.0516,-2.5885024928237006,2.5369024928237005,2.5369024928237005,2.541002994316335,3,0.0200672608426442,0.0395011074962918,High-error + stable,Underprediction,-2 to < 0,180.184,2.659300000000001,0,0,4,1.0
B-4167,-0.9462,-1.5985097935338863,0.6523097935338863,0.6523097935338863,0.6876993370640457,3,0.0714259544647174,0.1290325870118258,Low-error + stable,Underprediction,-2 to < 0,150.18099999999998,0.8548999999999998,1,1,2,0.125
B-4170,-1.563,-1.02724633850342,-0.5357536614965802,0.5357536614965802,0.5636582887240384,3,0.0643167625737599,0.1192081336560865,Low-error + stable,Overprediction,-2 to < 0,157.194,0.3340000000000002,1,1,1,0.0
B-4171,-1.3409000000000002,-1.0493058968571647,-0.29159410314283535,0.29159410314283535,0.2499831921356665,3,0.073630689126927,0.128419273400394,Low-error + stable,Overprediction,-2 to < 0,171.22099999999998,0.6424200000000001,1,1,1,0.1428571428571428
B-4172,-0.8147,-2.3140535905216493,1.4993535905216493,1.4993535905216493,1.4993535905216493,1,0.0,0.0,High-error + stable,Underprediction,-2 to < 0,261.089,1.884,1,0,5,1.0
B-4173,-7.8092,-7.271900407140862,-0.5372995928591382,0.5372995928591382,0.5372995928591382,2,0.4814199156178852,0.6808305738633242,Low-error + high-uncertainty,Overprediction,< -6,354.491,6.495500000000002,2,2,2,0.1428571428571428
B-4174,-4.5695,-4.105621938048273,-0.4638780619517269,0.4638780619517269,0.4789302942296212,3,0.0499929326627048,0.0965270126712098,Low-error + stable,Overprediction,-6 to < -4,278.335,3.6130200000000015,1,1,5,0.4
B-4176,-0.9624,-1.7711354566877,0.8087354566876997,0.8087354566876997,0.8058918676848325,3,0.0090153746014363,0.0173450258450429,Low-error + stable,Underprediction,-2 to < 0,229.263,0.9829,0,0,5,0.8
B-4179,-6.9004,-6.97446688748402,0.07406688748401914,0.22637202285956234,0.2284577030633148,3,0.2890505243424986,0.5758907748184416,Low-error + high-uncertainty,Underprediction,< -6,318.03,6.187900000000002,2,2,2,0.0
B-4184,-2.5139,-3.1456134946213905,0.6317134946213904,0.6317134946213904,0.6153553082449585,3,0.0529762573291161,0.1020939007866026,Low-error + stable,Underprediction,-4 to < -2,221.039,2.4568000000000003,1,1,3,0.125
B-4186,-6.1094,-5.076370492430166,-1.033029507569834,1.033029507569834,1.0020184634465847,3,0.0642992713889908,0.1168440440577871,Low-error + stable,Overprediction,< -6,315.158,4.669700000000003,1,1,6,0.4
B-4187,-3.3804,-3.648907307990918,0.26850730799091843,0.26850730799091843,0.3254705201612422,3,0.1244895545928282,0.2285960939924369,Low-error + stable,Underprediction,-4 to < -2,213.664,3.2969000000000017,1,1,2,0.3
B-4188,-1.6101,-1.7918835574472942,0.18178355744729421,0.18178355744729421,0.1383455647872398,3,0.0784772949543764,0.1377467446962721,Low-error + stable,Underprediction,-2 to < 0,164.208,1.7801,1,1,1,0.2222222222222222
B-4189,-2.0027,-2.0157061063161836,0.013006106316183466,0.06062439959875834,0.0714274399238623,3,0.0809688275182933,0.1614236314209678,Low-error + stable,Underprediction,-4 to < -2,171.06699999999998,2.2576,0,0,4,1.0
B-419,-2.337,-2.493885378801142,0.15688537880114162,0.15688537880114162,0.1117286175935579,3,0.0917079286570131,0.1659035185460604,Low-error + stable,Underprediction,-4 to < -2,154.253,2.5037000000000007,1,0,1,0.8
B-4190,-5.6657,-6.6593124484909865,0.9936124484909863,0.9936124484909863,0.9936124484909863,2,0.0555813816858813,0.0786039437956089,Low-error + stable,Underprediction,-6 to < -4,370.49,5.599500000000002,2,2,2,0.1428571428571428
B-4192,-2.8271,-3.522149373711047,0.6950493737110474,0.6950493737110474,0.7943690107031616,3,0.1920119544743569,0.3433383051270482,Low-error + high-uncertainty,Underprediction,-4 to < -2,235.066,2.845300000000001,1,1,3,0.2222222222222222
B-4193,-3.3637,-2.9885721358519484,-0.3751278641480516,0.3751278641480516,0.3789406375561839,3,0.1631313044041053,0.3261957666542505,Low-error + high-uncertainty,Overprediction,-4 to < -2,330.3640000000001,2.1218000000000004,0,0,9,0.8
B-4195,-3.0005,-2.5831934743483473,-0.41730652565165266,0.41730652565165266,0.3746336855777303,3,0.1094829982043362,0.206114516090738,Low-error + stable,Overprediction,-4 to < -2,179.21900000000002,2.6435000000000013,1,1,2,0.3
B-4198,-3.7166,-3.948315241199983,0.23171524119998285,0.23171524119998285,0.2939966873217821,3,0.1550336684327123,0.2906971238209093,Low-error + high-uncertainty,Underprediction,-4 to < -2,260.386,3.727700000000003,0,0,8,1.0
B-4199,-4.2262,-3.6158463258720928,-0.610353674127908,0.610353674127908,0.54918202977366,3,0.2362651575432515,0.460498630244154,Low-error + high-uncertainty,Overprediction,-6 to < -4,274.413,3.770200000000002,0,0,9,1.0
B-42,-2.2481,-2.080088851034661,-0.16801114896533895,0.16801114896533895,0.16801114896533895,2,0.1158131898818828,0.1637845838326492,Low-error + stable,Overprediction,-4 to < -2,354.1,-1.2181,2,1,2,0.5555555555555556
B-420,-4.2686,-2.777412222304751,-1.491187777695249,1.491187777695249,1.5190327055662554,3,0.0830454301691231,0.1589344325924191,High-error + stable,Overprediction,-6 to < -4,302.52,2.2187,1,1,1,0.0
B-4200,-5.5072,-5.14633199676516,-0.3608680032348393,0.3608680032348393,0.3156584930666604,3,0.1328521510850856,0.2539036761506175,Low-error + stable,Overprediction,-6 to < -4,321.549,4.542900000000002,1,1,4,0.25
B-4201,-4.7982,-4.699238618376101,-0.09896138162389934,0.09896138162389934,0.1081256100266969,3,0.0328611532144597,0.063776738045159,Low-error + stable,Overprediction,-6 to < -4,314.174,4.241100000000003,1,1,5,0.4
B-4202,-3.1639,-4.2361249529481695,1.0722249529481696,1.0722249529481696,1.0763334048251672,3,0.043416236410344,0.0865403963804114,Low-error + stable,Underprediction,-4 to < -2,291.71500000000003,3.9902000000000033,1,1,4,0.5
B-4203,-2.2797,-4.429574628378945,2.1498746283789445,2.1498746283789445,2.042340547714258,3,0.2069650053404671,0.3696583804394544,High-error + high-uncertainty,Underprediction,-4 to < -2,380.784,3.651200000000001,0,0,5,1.0
B-4204,-2.0594,-3.537876438129743,1.4784764381297428,1.4784764381297428,1.488761267493285,3,0.0472965415843937,0.0929005825507331,High-error + stable,Underprediction,-4 to < -2,275.19700000000006,3.154700000000002,1,1,7,0.4
B-4205,-5.752399999999999,-5.857385453170555,0.1049854531705563,0.1465077072405171,0.1090641753530281,3,0.1652672253949039,0.3304589463685232,Low-error + high-uncertainty,Underprediction,-6 to < -4,333.60400000000004,5.391500000000002,1,1,5,0.4
B-4206,-3.7443000000000004,-3.5687935956742893,-0.17550640432571074,0.17550640432571074,0.171944527773566,3,0.0329438902655689,0.0655983134661344,Low-error + stable,Overprediction,-4 to < -2,233.098,3.0869000000000018,1,1,1,0.2222222222222222
B-4207,-3.5213,-3.655300455108859,0.1340004551088583,0.17459164351621884,0.1645484504667664,3,0.1815510975271047,0.3592264800818903,Low-error + high-uncertainty,Underprediction,-4 to < -2,249.097,3.0185000000000013,1,1,2,0.2222222222222222
B-4208,-3.4624,-6.064149567333605,2.6017495673336053,2.6017495673336053,2.642103871605816,3,0.0822822845512797,0.1489835151418725,High-error + stable,Underprediction,-4 to < -2,359.5730000000001,5.728300000000004,1,1,7,0.3333333333333333
B-4209,-3.8717,-3.646483391117035,-0.22521660888296524,0.22521660888296524,0.1918753034230418,3,0.1280229314573737,0.2494485036364055,Low-error + stable,Overprediction,-4 to < -2,297.656,3.144300000000002,1,1,5,0.25
B-4210,-4.7584,-4.5624915135331845,-0.19590848646681577,0.19590848646681577,0.2032217433979841,3,0.0715210628047187,0.1424801688588353,Low-error + stable,Overprediction,-6 to < -4,275.179,4.257200000000004,1,1,4,0.4166666666666667
B-4211,-0.6571,-0.1974504088458071,-0.4596495911541929,0.4596495911541929,0.4637253941780797,3,0.1019701629575933,0.2038181052397554,Low-error + stable,Overprediction,-2 to < 0,117.148,0.8818000000000001,0,0,3,0.8
B-4212,0.964,0.5891715191525001,0.37482848084749976,0.37482848084749976,0.3799431281806125,3,0.0119505534845662,0.022198740106672,Low-error + stable,Underprediction,>= 0,75.067,-0.2884999999999999,0,0,0,0.5
B-4213,-0.1302,0.17956404829218256,-0.30976404829218257,0.30976404829218257,0.3144020815377717,3,0.0113948351624954,0.0213268613809018,Low-error + stable,Overprediction,-2 to < 0,103.121,0.4917000000000001,0,0,2,0.75
B-4214,-2.9864,-3.798055975355043,0.811655975355043,0.811655975355043,0.8209601149649433,3,0.1608923284863632,0.3213808712748998,Low-error + high-uncertainty,Underprediction,-4 to < -2,218.083,3.3419000000000016,1,1,2,0.2222222222222222
B-4217,-5.2939,-5.087105570948064,-0.20679442905193568,0.20679442905193568,0.1810392914530405,3,0.0736680793863975,0.1404206620968162,Low-error + stable,Overprediction,-6 to < -4,314.821,4.640100000000003,1,1,6,0.3333333333333333
B-4219,-1.803,-1.6276312039636902,-0.17536879603630987,0.17536879603630987,0.2147899801550277,3,0.1006640276523756,0.1893961366576084,Low-error + stable,Overprediction,-2 to < 0,165.19199999999998,1.71322,1,1,1,0.2222222222222222
B-422,-1.7969,-1.2183513844856517,-0.5785486155143479,0.5785486155143479,0.5394439197752354,3,0.0922609734103344,0.1716415368491675,Low-error + stable,Overprediction,-2 to < 0,122.16699999999996,1.7399,1,1,1,0.25
B-4221,-5.6466,-4.993164050065723,-0.6534359499342767,0.6534359499342767,0.6623539825829541,3,0.0561955869148756,0.1113246694846239,Low-error + stable,Overprediction,-6 to < -4,265.914,4.043560000000001,1,1,0,0.0
B-4222,-5.0169,-4.6708082828576805,-0.34609171714231896,0.34609171714231896,0.3999388523569518,3,0.1092447430154175,0.1975831814541653,Low-error + stable,Overprediction,-6 to < -4,323.31000000000006,3.645100000000002,2,2,6,0.1428571428571428
B-4223,-6.0864,-5.26160470926525,-0.8247952907347503,0.8247952907347503,0.7831455024200311,3,0.1477307498241315,0.2865194289649793,Low-error + stable,Overprediction,< -6,366.0,4.652000000000002,1,1,4,0.25
B-4224,-3.4365,-3.263920214859695,-0.172579785140305,0.172579785140305,0.1917068130448198,3,0.1109617818880695,0.2194368669337989,Low-error + stable,Overprediction,-4 to < -2,232.205,2.7989000000000006,1,1,1,0.3
B-4225,-2.2858,-2.7638408125466176,0.47804081254661734,0.47804081254661734,0.47804081254661734,2,0.0318610589734873,0.0450583417118748,Low-error + stable,Underprediction,-4 to < -2,187.30799999999996,2.735500000000001,1,0,1,0.8888888888888888
B-4226,-4.4503,-4.287940165514482,-0.16235983448551833,0.16235983448551833,0.1679934430592355,3,0.0380492921810286,0.0754704041676177,Low-error + stable,Overprediction,-6 to < -4,239.746,4.023120000000003,1,1,4,0.4615384615384615
B-4229,-3.3575,-3.2466354070080894,-0.1108645929919105,0.1108645929919105,0.1282313016086855,3,0.0775476255001195,0.152150350569058,Low-error + stable,Overprediction,-4 to < -2,207.273,2.8366200000000017,1,1,2,0.4166666666666667
B-423,-2.8089999999999997,-3.4648744807762792,0.6558744807762792,0.6558744807762792,0.6657550468217819,3,0.0348236826333805,0.0675120636069066,Low-error + stable,Underprediction,-4 to < -2,161.031,3.1628000000000016,1,1,1,0.1428571428571428
B-4230,-2.6840999999999995,-2.6196282831281725,-0.0644717168718274,0.07713330899758754,0.0931145515688074,3,0.0734576085143326,0.1382853754239552,Low-error + stable,Overprediction,-4 to < -2,193.246,2.528200000000001,1,1,2,0.3636363636363636
B-4231,-3.7232,-2.9906741449546153,-0.7325258550453847,0.7325258550453847,0.6548473690046395,3,0.1426233340003935,0.2515230009856046,Low-error + stable,Overprediction,-4 to < -2,243.224,2.4543800000000005,1,1,4,0.2222222222222222
B-4232,-2.5813,-1.9258051914679948,-0.6554948085320055,0.6554948085320055,0.6872946166357357,3,0.0889480998699114,0.169154883156144,Low-error + stable,Overprediction,-4 to < -2,179.219,2.02164,1,1,1,0.3
B-4233,-2.895,-2.9792029875017896,0.08420298750178923,0.13853723411496077,0.1609071187480961,3,0.1436358208769354,0.2547045835967862,Low-error + stable,Underprediction,-4 to < -2,259.10299999999995,2.4742000000000006,1,1,2,0.2222222222222222
B-4235,-6.2375,-6.5228405744982005,0.2853405744982007,0.2853405744982007,0.2853405744982007,1,0.0,0.0,Low-error + stable,Underprediction,< -6,466.47900000000016,5.630000000000004,2,2,10,0.25
B-4236,-3.8971,-3.404900566970572,-0.492199433029428,0.492199433029428,0.4474703269745963,3,0.1700202520992465,0.3310973659064236,Low-error + high-uncertainty,Overprediction,-4 to < -2,236.702,2.825400000000001,1,1,2,0.25
B-4238,-3.5714,-3.1081546112949385,-0.4632453887050616,0.4632453887050616,0.431319410872149,4,0.1028225273437221,0.226369964786592,Low-error + stable,Overprediction,-4 to < -2,216.198,2.466500000000001,2,1,1,0.25
B-4239,-5.952099999999999,-5.928359935976327,-0.023740064023672968,0.10131973264794836,0.1031689063496408,3,0.148857651367111,0.2907586013570729,Low-error + stable,Overprediction,-6 to < -4,394.054,5.432200000000004,1,1,6,0.4
B-424,0.892,-0.697146178442311,1.589146178442311,1.589146178442311,1.589146178442311,2,0.1205008829282313,0.1704139829150373,High-error + stable,Underprediction,>= 0,123.11099999999998,0.7797999999999999,1,1,1,0.0
B-4240,-4.0218,-4.3318558431537015,0.3100558431537023,0.3100558431537023,0.3235924693741667,3,0.0730130418945344,0.1441315246518764,Low-error + stable,Underprediction,-6 to < -4,239.746,4.104800000000003,1,1,4,0.4615384615384615
B-4241,-3.3865,-4.951669103102727,1.5651691031027266,1.5651691031027266,1.5227271090963097,3,0.0944340911535517,0.1739747732352796,High-error + stable,Underprediction,-4 to < -2,304.348,4.748600000000004,1,1,9,0.5384615384615384
B-4242,-5.7037,-4.300009612695792,-1.4036903873042084,1.4036903873042084,1.3839863454879655,3,0.1006031672020417,0.1982907996167222,High-error + stable,Overprediction,-6 to < -4,303.32300000000004,3.6085800000000017,2,2,5,0.1333333333333333
B-4243,-4.755,-4.4527162555082125,-0.3022837444917874,0.3022837444917874,0.3220288208102859,3,0.2813666446618958,0.5616931108681182,Low-error + high-uncertainty,Overprediction,-6 to < -4,288.44,4.506300000000004,0,0,7,1.0
B-4244,-3.9236,-3.8214139821292936,-0.10218601787070632,0.10795199419019992,0.0903469736077235,3,0.1172038247818806,0.2335090089628759,Low-error + stable,Overprediction,-4 to < -2,293.548,3.127600000000002,1,1,2,0.2222222222222222
B-4245,-3.4826,-2.856409688804748,-0.626190311195252,0.626190311195252,0.6287609588939751,3,0.0048487626626035,0.0086149468170257,Low-error + stable,Overprediction,-4 to < -2,212.68,2.741920000000001,1,1,1,0.3
B-4246,-3.3305,-5.93978627635703,2.6092862763570306,2.6092862763570306,2.6092862763570306,1,0.0,0.0,High-error + stable,Underprediction,-4 to < -2,310.38000000000005,5.715600000000004,2,2,6,0.1428571428571428
B-4247,-6.6160000000000005,-5.631717721803831,-0.9842822781961695,0.9842822781961695,0.9652897297116416,3,0.0753534955088655,0.1470729290107701,Low-error + stable,Overprediction,< -6,413.0,4.494100000000002,1,1,4,0.25
B-4249,-7.137899999999999,-7.041088692413052,-0.09681130758694888,0.19046011702586588,0.1367735999044717,3,0.2968875019214289,0.5676807368236938,Low-error + high-uncertainty,Overprediction,< -6,412.07200000000006,5.416100000000004,2,2,4,0.0769230769230769
B-425,-2.8925,-2.334318487452045,-0.558181512547955,0.558181512547955,0.558181512547955,1,0.0,0.0,Low-error + stable,Overprediction,-4 to < -2,390.388,0.2222999999999998,3,2,6,0.35
B-4250,-2.9648,-4.4321946544604405,1.4673946544604408,1.4673946544604408,1.4686694449668465,3,0.0124341139177443,0.0247700117717393,High-error + stable,Underprediction,-4 to < -2,303.36400000000003,4.238320000000003,1,1,7,0.5384615384615384
B-4251,-4.1504,-4.5894778878279086,0.43907788782790824,0.43907788782790824,0.3921190523172209,3,0.0946086566913208,0.1708443589533628,Low-error + stable,Underprediction,-6 to < -4,353.4900000000001,4.198300000000004,1,0,9,0.9285714285714286
B-4252,-4.1939,-4.386781209092098,0.19288120909209752,0.19288120909209752,0.1699751057506695,3,0.0568613066960088,0.1065775027191282,Low-error + stable,Underprediction,-6 to < -4,345.4010000000002,3.8896000000000033,1,1,8,0.5333333333333333
B-4253,-2.8578999999999994,-5.37487270726884,2.5169727072688395,2.5169727072688395,2.4943431716512947,3,0.0643327757149287,0.1225501386288572,High-error + stable,Underprediction,-4 to < -2,288.349,4.877900000000004,1,1,7,0.5384615384615384
B-4254,-3.9641,-4.287940165514482,0.3238401655144818,0.3238401655144818,0.3182065569407646,3,0.0380492921810286,0.0754704041676177,Low-error + stable,Underprediction,-4 to < -2,257.786,4.035000000000004,1,1,4,0.4166666666666667
B-4258,-7.2429,-7.2127217446415965,-0.0301782553584031,0.0301782553584031,0.0301782553584031,1,0.0,0.0,Low-error + stable,Overprediction,< -6,419.908,6.679980000000006,3,3,7,0.2
B-426,-1.2399,-1.376377141019386,0.1364771410193859,0.15142046187385536,0.1959486000910251,3,0.1390468073176048,0.2583127855305414,Low-error + stable,Underprediction,-2 to < 0,184.147,0.5899999999999996,1,1,1,0.125
B-4260,1.2283,0.8940015938195359,0.3342984061804641,0.3342984061804641,0.3068133291876525,3,0.0591249774591973,0.1082439996780423,Low-error + stable,Underprediction,>= 0,59.11199999999999,0.3551000000000001,0,0,1,1.0
B-4262,1.3561000000000003,0.5559651878515958,0.8001348121484044,0.8001348121484044,0.7838342842469114,3,0.0481598376888475,0.0920888605384088,Low-error + stable,Underprediction,>= 0,44.053,0.2052,0,0,0,0.5
B-4265,1.1303,0.9298655368703975,0.20043446312960253,0.20043446312960253,0.1637482125872045,3,0.0724754810046419,0.1302809980420709,Low-error + stable,Underprediction,>= 0,74.083,0.2293999999999999,0,0,1,1.0
B-4268,1.0218,0.21234777354337628,0.8094522264566238,0.8094522264566238,0.7616133108299973,3,0.2411400409267763,0.4751088210164857,Low-error + high-uncertainty,Underprediction,>= 0,95.10099999999998,0.3200000000000002,1,1,0,0.0
B-4269,-1.4969,-0.7125371994034843,-0.7843628005965155,0.7843628005965155,0.7234173636136677,3,0.1546731696315777,0.2907784702284962,Low-error + high-uncertainty,Overprediction,-2 to < 0,94.204,1.6274,0,0,1,1.0
B-427,-4.4709,-2.5822300590125384,-1.8886699409874617,1.8886699409874617,1.9277875161295963,3,0.1055531796571264,0.1999383427157401,High-error + stable,Overprediction,-6 to < -4,207.016,2.4838000000000005,1,1,1,0.0
B-4271,0.0938,-1.2273669531871878,1.3211669531871877,1.3211669531871877,1.3211669531871877,2,0.0396150543133543,0.0560241470840925,High-error + stable,Underprediction,>= 0,107.156,1.69844,1,1,0,0.2857142857142857
B-4272,0.4471,-1.2273669531871878,1.6744669531871879,1.6744669531871879,1.6744669531871879,2,0.0396150543133543,0.0560241470840925,High-error + stable,Underprediction,>= 0,107.156,1.69844,1,1,0,0.2857142857142857
B-4273,-0.03,-1.2273669531871878,1.1973669531871876,1.1973669531871876,1.1973669531871876,2,0.0396150543133543,0.0560241470840925,High-error + stable,Underprediction,-2 to < 0,107.156,1.69844,1,1,0,0.2857142857142857
B-4274,-0.314,-1.2273669531871878,0.9133669531871877,0.9133669531871877,0.9133669531871877,2,0.0396150543133543,0.0560241470840925,Low-error + stable,Underprediction,-2 to < 0,107.156,1.69844,1,1,0,0.2857142857142857
B-4275,-0.5115,-1.2273669531871878,0.7158669531871877,0.7158669531871877,0.7158669531871877,2,0.0396150543133543,0.0560241470840925,Low-error + stable,Underprediction,-2 to < 0,107.15599999999998,1.69844,1,1,0,0.2857142857142857
B-4276,-0.5824,-1.5023446273649075,0.9199446273649077,0.9199446273649077,0.9199446273649077,2,0.0421440650775374,0.0596007084061878,Low-error + stable,Underprediction,-2 to < 0,105.14,1.7246,1,1,1,0.0
B-4277,-0.5579,-1.5023446273649075,0.9444446273649076,0.9444446273649076,0.9444446273649076,2,0.0421440650775374,0.0596007084061878,Low-error + stable,Underprediction,-2 to < 0,105.14,1.7246,1,1,1,0.0
B-4278,-1.4206,-2.6940803809528697,1.2734803809528699,1.2734803809528699,1.2734803809528699,2,0.0189132885564477,0.0267474291856042,High-error + stable,Underprediction,-2 to < 0,156.188,2.1435999999999997,2,2,1,0.0
B-4279,-1.5376,-2.579232869687702,1.041632869687702,1.041632869687702,1.1431066663600675,3,0.1993707821457754,0.3579162483883054,Low-error + high-uncertainty,Underprediction,-2 to < 0,156.188,2.1435999999999997,2,2,1,0.0
B-428,-1.1097,-1.657553037882406,0.547853037882406,0.547853037882406,0.5377490253999937,4,0.0548677636794777,0.1296041185942329,Low-error + stable,Underprediction,-2 to < 0,184.103,0.0361999999999999,1,1,2,0.0
B-4280,-2.6806,-3.698455003318033,1.0178550033180325,1.0178550033180325,1.0178550033180325,2,0.0518307524269806,0.0732997530302381,Low-error + stable,Underprediction,-4 to < -2,180.21,2.7830000000000004,3,3,0,0.0
B-4281,-3.6691,-4.427056730296479,0.7579567302964791,0.7579567302964791,0.7733798045163995,4,0.1176790497365798,0.2763011053813216,Low-error + stable,Underprediction,-4 to < -2,179.22199999999998,3.3880000000000017,3,3,0,0.0
B-4282,-3.3574,-4.216002409458289,0.8586024094582885,0.8586024094582885,0.8586024094582885,2,0.2710691047310158,0.3833496042509354,Low-error + high-uncertainty,Underprediction,-4 to < -2,179.22199999999998,3.388000000000001,3,3,0,0.0
B-4284,-1.456,-2.5441680377656413,1.0881680377656413,1.0881680377656413,1.0881680377656413,2,0.0604704119898718,0.0855180767583654,Low-error + stable,Underprediction,-2 to < 0,129.16199999999998,2.2348,2,2,0,0.0
B-4285,-5.4002,-5.511352220953225,0.11115222095322469,0.11115222095322469,0.11115222095322469,2,0.0503883092448082,0.0712598303190574,Low-error + stable,Underprediction,-6 to < -4,256.308,4.450000000000003,4,4,1,0.0
B-4287,-3.8813,-4.095838489568417,0.21453848956841565,0.21453848956841565,0.21453848956841565,2,0.1016719898412813,0.1437859069469995,Low-error + stable,Underprediction,-4 to < -2,304.35200000000003,3.5847200000000026,1,1,7,0.6666666666666666
B-4289,-3.9528,-4.764315084752436,0.8115150847524357,0.8115150847524357,0.8115150847524357,2,0.0544902099512818,0.0770607939296601,Low-error + stable,Underprediction,-4 to < -2,269.127,3.9954000000000014,2,2,2,0.0769230769230769
B-429,-2.0628,-2.6134988440791567,0.5506988440791565,0.5506988440791565,0.5506988440791565,1,0.0,0.0,Low-error + stable,Underprediction,-4 to < -2,150.22099999999998,2.4879000000000007,1,0,1,0.5
B-4292,-2.5895,-3.6238456505459777,1.0343456505459774,1.0343456505459774,1.0304501807202224,3,0.0112487856461016,0.0214619817015502,Low-error + stable,Underprediction,-4 to < -2,194.274,3.2206000000000023,1,1,5,0.5
B-4294,-4.3495,-5.945122879321806,1.595622879321806,1.595622879321806,1.595622879321806,1,0.0,0.0,High-error + stable,Underprediction,-6 to < -4,268.35599999999994,4.828600000000004,2,2,4,0.2222222222222222
B-4301,-0.4658,-0.33115753533360254,-0.13464246466639743,0.15527252201362024,0.1913867583751859,3,0.1457497965706663,0.2744308076656749,Low-error + stable,Overprediction,-2 to < 0,108.144,0.8510000000000002,1,1,0,0.0
B-4304,-1.9873,-1.3247220125995138,-0.6625779874004862,0.6625779874004862,0.6128085040193532,3,0.1140518143876506,0.2111877388306096,Low-error + stable,Overprediction,-2 to < 0,170.23299999999998,1.39852,1,1,1,0.25
B-4307,0.995,0.39622087875143913,0.5987791212485608,0.5987791212485608,0.5873818187505705,3,0.0788432813292167,0.1564460179433787,Low-error + stable,Underprediction,>= 0,101.149,0.4845999999999999,0,0,3,0.8
B-4308,-2.2709,-2.6645956954675865,0.39369569546758615,0.39369569546758615,0.4125757585311396,3,0.1093252564981019,0.2161912960543319,Low-error + stable,Underprediction,-4 to < -2,274.32,1.7303,2,2,6,0.3333333333333333
B-4309,-1.4996,-2.1373288540037856,0.6377288540037859,0.6377288540037859,0.6773556563517138,3,0.1018488800749531,0.1917861493881232,Low-error + stable,Underprediction,-2 to < 0,183.23200000000003,1.5718,1,1,3,0.0
B-4310,-0.7894,-1.3382353939757994,0.5488353939757995,0.5488353939757995,0.5403664970802641,3,0.0211438520839047,0.039662113911169,Low-error + stable,Underprediction,-2 to < 0,123.155,1.7961199999999995,1,1,1,0.1428571428571428
B-4311,-0.4359,-0.5972338832078087,0.16133388320780864,0.19703726500588092,0.1674562617125835,3,0.2118941135659869,0.4236555333050593,Low-error + high-uncertainty,Underprediction,-2 to < 0,109.12799999999996,1.4876999999999998,1,1,1,0.0
B-4312,-1.8609,-2.978418419998448,1.1175184199984478,1.1175184199984478,1.165390927718955,3,0.1894605927020282,0.3697376553201814,Low-error + high-uncertainty,Underprediction,-2 to < 0,290.41200000000003,2.785700000000001,0,0,9,1.0
B-4313,-1.5124000000000002,-2.9640160962985114,1.4516160962985118,1.4516160962985118,1.5105150789429431,3,0.1311410706353047,0.2416291604087734,High-error + stable,Underprediction,-2 to < 0,260.317,2.626800000000001,0,0,8,1.0
B-4314,-0.9137,-2.3115985687771747,1.397898568777175,1.397898568777175,1.39410737182408,3,0.151450859518196,0.3028305332561265,High-error + high-uncertainty,Underprediction,-2 to < 0,262.358,2.0055,0,0,7,1.0
B-4315,-1.1641,-1.1256726188410588,-0.038427381158941204,0.0516415558296252,0.019821262006026,3,0.071751633658542,0.1383986309336935,Low-error + stable,Overprediction,-2 to < 0,175.07999999999998,1.2127,0,0,4,1.0
B-4316,-2.3074,-3.8469897203210466,1.539589720321047,1.539589720321047,1.535237039625814,3,0.2483869417688441,0.4967166736454622,High-error + high-uncertainty,Underprediction,-4 to < -2,304.4390000000001,3.5202000000000027,0,0,8,1.0
B-4317,-2.8951,-3.79569512722763,0.9005951272276307,0.9005951272276307,0.836849618312582,3,0.1172558287665601,0.20689429136256,Low-error + stable,Underprediction,-4 to < -2,320.4380000000001,3.1879000000000017,0,0,7,1.0
B-4318,0.0433,0.19807953204251924,-0.15477953204251924,0.15477953204251924,0.1666305459811057,3,0.0565987925158721,0.1113209488950811,Low-error + stable,Overprediction,>= 0,122.189,0.441,0,0,2,1.0
B-4319,-0.9714,-1.504794795313204,0.5333947953132038,0.5333947953132038,0.5241063690383965,3,0.0496033408933835,0.097893519311307,Low-error + stable,Underprediction,-2 to < 0,234.058,0.8136000000000001,0,0,2,1.0
B-432,-2.1945,-3.1900657994840222,0.9955657994840216,0.9955657994840216,1.0082544097255195,3,0.0751798752403488,0.1487449228546498,Low-error + stable,Underprediction,-4 to < -2,150.22099999999998,2.9057000000000013,1,1,2,0.4
B-4320,-2.1308,-1.6142017983842816,-0.5165982016157183,0.5165982016157183,0.4522024509210272,3,0.1441488913853822,0.2658480269400931,Low-error + stable,Overprediction,-4 to < -2,186.23200000000003,1.4118000000000002,1,1,3,0.25
