ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,mean_squared_error,prediction_sd,prediction_range,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,recomputed_absolute_error,recomputed_residual,failure_mode,error_direction,solubility_region,failure_priority_score
B-232,-2.6995,-4.344054945458321,1.6445549454583215,1.6445549454583215,1.6181560009020273,3,2.704560968631423,0.4749323636984046,0.9487635572320195,250.3189999999999,4.613000000000004,0,0,11,1.0,1.6445549454583213,1.6445549454583213,High-error + high-uncertainty,Underprediction,-4 to < -2,8.116609142289139
A-156,-4.1708247593,-2.529077255866653,-1.6417475034333473,1.6417475034333473,1.6417475034333473,2,2.6953348650296287,0.1623543234051081,0.2296036860694115,222.28799999999995,2.2430000000000003,1,0,3,0.8333333333333334,1.641747503433347,-1.641747503433347,High-error + high-uncertainty,Overprediction,-6 to < -4,4.4988967430407625
C-133,-3.06,-1.4188346801050584,-1.6411653198949419,1.6411653198949419,1.6411653198949419,2,2.693423607225867,0.2956775363164732,0.4181511819478198,196.206,0.3029,2,0,0,0.6666666666666666,1.6411653198949416,-1.6411653198949416,High-error + high-uncertainty,Overprediction,-4 to < -2,6.039109123697075
C-2439,-10.3,-8.65934801706546,-1.6406519829345412,1.6406519829345412,1.723841867209137,3,2.691738929107042,0.7534283243334035,1.499951762255873,374.865,7.5064,3,3,0,0.0,1.640651982934541,-1.640651982934541,High-error + high-uncertainty,Overprediction,< -6,11.329633901761664
B-3297,-5.3842,-7.024749194842434,1.640549194842434,1.640549194842434,1.6311535489307207,4,2.6914016606981583,0.1540928821044352,0.3758670025711703,411.7450000000001,5.901900000000002,3,3,5,0.1176470588235294,1.6405491948424338,1.6405491948424338,High-error + high-uncertainty,Underprediction,-6 to < -4,4.401485155716153
A-383,-3.7183913352,-5.355867488570287,1.6374761533702873,1.6374761533702873,1.7957999082123632,3,2.6813281528563526,0.454502528566529,0.866655040862045,381.69300000000015,5.942000000000005,0,0,23,0.9166666666666666,1.637476153370287,1.637476153370287,High-error + high-uncertainty,Underprediction,-4 to < -2,7.8691454784377814
A-1099,-4.9587331394,-3.3213882207314236,-1.6373449186685756,1.6373449186685756,1.4965168210866855,3,2.6808983826898043,0.4642199478559068,0.8958253070458326,346.46400000000017,3.2666000000000013,0,0,17,0.8888888888888888,1.637344918668576,-1.637344918668576,High-error + high-uncertainty,Overprediction,-6 to < -4,7.981263838226751
F-9,-4.24,-2.6094802214443824,-1.6305197785556178,1.6305197785556178,1.664276348693365,4,2.658594748261061,0.2281268434043333,0.5422599747880512,270.266,0.5395,2,2,4,0.2,1.6305197785556178,-1.6305197785556178,High-error + high-uncertainty,Overprediction,-6 to < -4,5.2412577849438
H-178,-2.09,-3.716248629368579,1.626248629368579,1.626248629368579,1.777043494905556,3,2.6446846045231815,0.3279282577918364,0.6016065945587794,134.22199999999995,3.251000000000002,0,0,3,0.2,1.626248629368579,1.626248629368579,High-error + high-uncertainty,Underprediction,-4 to < -2,6.388084854797846
C-2394,-9.64,-8.014272351604768,-1.625727648395232,1.625727648395232,1.6083465190924953,6,2.6429903867566913,0.2704384948868762,0.6071127691822991,411.326,8.0527,2,2,2,0.0,1.625727648395232,-1.625727648395232,High-error + high-uncertainty,Overprediction,< -6,5.7227030491113275
B-944,-2.3208,-3.9435722592383193,1.622772259238319,1.622772259238319,1.4950635979527571,3,2.633389805353438,0.4580393117994232,0.8889721807304802,627.9420000000002,2.793100000000001,1,1,4,0.25,1.6227722592383191,1.6227722592383191,High-error + high-uncertainty,Underprediction,-4 to < -2,7.886543918707896
C-179,-2.33,-3.9518162553812424,1.6218162553812423,1.6218162553812423,1.5467793560599217,3,2.6302879662188348,0.2513998803135834,0.4857118389616031,354.48700000000014,3.0429000000000013,1,0,12,0.75,1.6218162553812423,1.6218162553812423,High-error + high-uncertainty,Underprediction,-4 to < -2,5.496380037194498
B-753,-2.1112,-3.7325290152356008,1.6213290152356004,1.6213290152356004,1.696520678003735,3,2.6287077756448416,0.4219198278524149,0.8337289764009257,258.345,3.653800000000002,0,0,9,1.0,1.6213290152356006,1.6213290152356006,High-error + high-uncertainty,Underprediction,-4 to < -2,7.466717636493602
A-2727,-6.755087841400001,-5.134700887481952,-1.6203869539180475,1.6203869539180475,1.7135175217833698,3,2.6256538804278087,0.3267168280025444,0.6332105769705878,284.484,6.030800000000006,0,0,15,0.9444444444444444,1.6203869539180484,-1.6203869539180484,High-error + high-uncertainty,Overprediction,< -6,6.3647192321139
F-989,-4.38,-2.7603848595423655,-1.6196151404576344,1.6196151404576344,1.6196151404576344,2,2.6231532031996028,0.1968426387033039,0.2783775293075194,364.35200000000015,1.4324,4,2,3,0.4117647058823529,1.6196151404576344,-1.6196151404576344,High-error + high-uncertainty,Overprediction,-6 to < -4,4.862213066463667
F-565,-1.41,0.2095480434082632,-1.6195480434082632,1.6195480434082632,1.6195480434082632,2,2.6229358649075336,0.1608199548223731,0.2274337612100286,179.172,-3.8682,1,0,0,1.0,1.6195480434082632,-1.6195480434082632,High-error + high-uncertainty,Overprediction,-2 to < 0,4.445703697563777
A-5951,-9.227651248,-7.613885247497873,-1.6137660005021286,1.6137660005021286,1.6137660005021286,2,2.604240704376636,0.2248132989917503,0.3179340164359709,844.5419999999999,10.295399999999994,8,6,8,0.0,1.6137660005021282,-1.6137660005021282,High-error + high-uncertainty,Overprediction,< -6,5.176196205842762
F-93,-2.41,-0.7970199495732372,-1.6129800504267628,1.6129800504267628,1.6714322365767988,5,2.6017046430747226,0.2577415996221883,0.593868819672644,169.14,-1.8373,1,0,1,0.3333333333333333,1.612980050426763,-1.612980050426763,High-error + high-uncertainty,Overprediction,-4 to < -2,5.555573752099091
F-479,-3.14,-1.5295117278966177,-1.6104882721033826,1.6104882721033826,1.676885359531238,3,2.5936724745825392,0.3625770290981051,0.7159767373747039,272.37000000000006,0.7123999999999999,1,0,6,0.75,1.6104882721033824,-1.6104882721033824,High-error + high-uncertainty,Overprediction,-4 to < -2,6.763433218927316
C-231,-3.6,-1.9956314033415552,-1.6043685966584451,1.6043685966584451,1.7964821064435108,3,2.5739985939437884,0.357116589570325,0.6319859430869885,242.344,1.3499,1,0,4,0.7272727272727273,1.604368596658445,-1.604368596658445,High-error + high-uncertainty,Overprediction,-4 to < -2,6.690539332282009
C-1689,-4.08,-2.4797482506313546,-1.6002517493686454,1.6002517493686454,1.6134510259947734,3,2.56080566135741,0.2861901699523957,0.571923588252107,256.37100000000004,1.8841,1,0,6,0.75,1.6002517493686454,-1.6002517493686454,High-error + high-uncertainty,Overprediction,-6 to < -4,5.864093987564705
B-875,-2.7763000000000004,-4.376066088381792,1.5997660883817924,1.5997660883817924,1.6313772115837564,3,2.5592515375363805,0.1914906613029805,0.379047363972818,179.22199999999998,3.388000000000001,3,3,0,0.0,1.599766088381792,1.599766088381792,High-error + high-uncertainty,Underprediction,-4 to < -2,4.76864461639461
A-5057,-4.7086538251,-6.307284020265054,1.5986301951650532,1.5986301951650532,1.4289423137879362,3,2.555618500893456,0.3642217345716965,0.6665192844013577,296.539,6.362500000000008,0,0,13,0.9,1.598630195165054,1.598630195165054,High-error + high-uncertainty,Underprediction,-6 to < -4,6.763505582507177
A-4918,-3.3623020198,-4.959888353939465,1.597586334139465,1.597586334139465,1.3684533585667658,3,2.5522820950291742,0.8963003315743665,1.7481165224426205,322.4260000000001,5.552800000000006,0,0,14,1.0,1.5975863341394647,1.5975863341394647,High-error + high-uncertainty,Underprediction,-4 to < -2,12.912371173763967
A-1505,-4.524775941100001,-6.120070359867791,1.5952944187677902,1.5952944187677902,1.5952944187677902,2,2.5449642825516614,0.587163101713816,0.8303740217687317,639.4540000000002,7.630800000000004,9,7,2,0.0,1.5952944187677902,1.5952944187677902,High-error + high-uncertainty,Underprediction,-6 to < -4,9.335256020907094
C-267,-4.13,-2.537790272426794,-1.592209727573206,1.592209727573206,1.6019815402612003,3,2.5351318165787426,0.1818753217526107,0.3633566645609174,178.25999999999996,2.4869000000000003,1,1,2,0.2222222222222222,1.5922097275732061,-1.5922097275732061,High-error + high-uncertainty,Overprediction,-6 to < -4,4.645427745698859
F-1160,-4.7,-3.1128278783828427,-1.5871721216171573,1.5871721216171573,1.7040017664034297,3,2.5191153436387084,0.3180416736826568,0.6030377493099439,250.685,1.8967,3,1,0,0.3333333333333333,1.5871721216171575,-1.5871721216171575,High-error + high-uncertainty,Overprediction,-6 to < -4,6.211389108651549
B-3378,-4.4642,-2.880647570333125,-1.5835524296668748,1.5835524296668748,1.6197772766789056,3,2.5076382975038625,0.1511366319249596,0.2956897147608415,434.8180000000002,0.1776999999999995,2,2,6,0.3076923076923077,1.583552429666875,-1.583552429666875,High-error + high-uncertainty,Overprediction,-6 to < -4,4.276278289216456
A-199,-7.5558815137,-5.9729562820757325,-1.5829252316242677,1.5829252316242677,1.5829252316242677,2,2.5056522889127413,0.6324065941434996,0.8943579823719148,899.1279999999997,5.911600000000007,8,0,7,0.78,1.5829252316242677,-1.5829252316242677,High-error + high-uncertainty,Overprediction,< -6,9.838489791069073
B-2406,-2.4361,-4.008550361180896,1.572450361180896,1.572450361180896,1.5653930446325082,3,2.4726001383779304,0.1728522196966635,0.3454882664659715,327.572,4.026200000000004,0,0,9,1.0,1.5724503611808962,1.5724503611808962,High-error + high-uncertainty,Underprediction,-4 to < -2,4.5095663796248795
A-5801,-6.088238680599999,-4.516718154620894,-1.5715205259791045,1.5715205259791045,1.6101269649902736,3,2.4696767635736414,0.3268480381948321,0.6502670135320354,260.374,4.476200000000004,0,0,9,0.9285714285714286,1.5715205259791052,-1.5715205259791052,High-error + high-uncertainty,Overprediction,< -6,6.28818732681836
A-2298,-7.6275399492,-6.057126263767682,-1.570413685432318,1.570413685432318,1.4445552958153574,3,2.4661991433931156,0.2750113669723022,0.5049792125869867,254.5019999999999,7.267800000000007,0,0,15,1.0,1.5704136854323183,-1.5704136854323183,High-error + high-uncertainty,Overprediction,< -6,5.6872163938573115
I-42,-5.489999999999999,-3.9197511655002337,-1.5702488344997665,1.5702488344997665,1.620262685685665,3,2.465681402247875,0.2583159353133932,0.5093175176802749,445.5450000000002,2.0781199999999997,3,2,7,0.4285714285714285,1.5702488344997656,-1.5702488344997656,High-error + high-uncertainty,Overprediction,-6 to < -4,5.493963186862093
C-1069,-8.83,-7.260894876191897,-1.5691051238081029,1.5691051238081029,1.5608206901435442,4,2.4620908895608418,0.4962796956883893,1.1776208313363918,300.36,6.919200000000003,7,7,0,0.0,1.5691051238081029,-1.5691051238081029,High-error + high-uncertainty,Overprediction,< -6,8.242865270734749
B-2160,-0.2275,-1.7954551362716185,1.5679551362716184,1.5679551362716184,1.5015747968837918,3,2.4584833093605494,0.1630493569542331,0.3051578654418505,253.258,0.4337600000000001,0,0,9,0.6363636363636364,1.5679551362716184,1.5679551362716184,High-error + high-uncertainty,Underprediction,-2 to < 0,4.389071038919134
B-1652,-1.7025,-3.2677881577704326,1.565288157770433,1.565288157770433,1.5273657366052023,4,2.4501270168563556,0.2298352797644744,0.4917727541782399,418.39800000000025,-0.8912000000000002,4,2,3,0.3809523809523809,1.5652881577704327,1.5652881577704327,High-error + high-uncertainty,Underprediction,-2 to < 0,5.156819531588596
F-478,-3.09,-1.5295117278966177,-1.5604882721033821,1.5604882721033821,1.6268853595312378,3,2.4351236473721993,0.3625770290981051,0.7159767373747039,272.37000000000006,0.7123999999999999,1,0,6,0.75,1.5604882721033821,-1.5604882721033821,High-error + high-uncertainty,Overprediction,-4 to < -2,6.683574074850528
A-1199,-3.9356925608,-5.491903707458779,1.5562111466587787,1.5562111466587787,1.41476776758387,3,2.4217931329850306,0.6371834020012918,1.2505966826644688,241.46299999999997,5.249100000000005,0,0,13,1.0,1.5562111466587791,1.5562111466587791,High-error + high-uncertainty,Underprediction,-4 to < -2,9.851039755538462
F-880,-3.5,-5.049392955345575,1.5493929553455752,1.5493929553455752,1.5652431664396773,4,2.4006185300744955,0.229007129735329,0.4790075570526957,368.366,3.214300000000001,5,3,0,0.0526315789473684,1.5493929553455752,1.5493929553455752,High-error + high-uncertainty,Underprediction,-4 to < -2,5.121859032363053
B-4316,-2.3074,-3.8469897203210466,1.539589720321047,1.539589720321047,1.535237039625814,3,2.3703365069182394,0.2483869417688441,0.4967166736454622,304.4390000000001,3.5202000000000027,0,0,8,1.0,1.5395897203210467,1.5395897203210467,High-error + high-uncertainty,Underprediction,-4 to < -2,5.330221328137459
C-1985,-5.96,-4.424998758314913,-1.5350012416850871,1.5350012416850871,1.6251335265632942,3,2.356228811974759,0.1675783292441509,0.2965779819827245,208.304,3.8172000000000033,4,2,0,0.375,1.5350012416850873,-1.5350012416850873,High-error + high-uncertainty,Overprediction,-6 to < -4,4.388790044871244
D-1421,-1.44,-2.967958269402759,1.527958269402759,1.527958269402759,1.527958269402759,2,2.334656473036274,0.1881169118027028,0.2660374879831257,275.348,1.8884,3,1,3,0.5625,1.5279582694027591,1.5279582694027591,High-error + high-uncertainty,Underprediction,-2 to < 0,4.614955728218861
A-628,-2.8135095056,-4.3406663881857614,1.527156882585761,1.527156882585761,1.527156882585761,2,2.3322081440290603,0.1696552364921161,0.2399287363747655,346.2750000000001,2.8249000000000004,3,2,5,0.1764705882352941,1.5271568825857615,1.5271568825857615,High-error + high-uncertainty,Underprediction,-4 to < -2,4.400269062149518
A-3216,0.5809706515999999,-0.9448251344727762,1.525795786072776,1.525795786072776,1.5755224027302457,3,2.3280527807974405,0.1880561332519509,0.3661177785933173,204.178,-0.9289000000000004,1,0,4,0.625,1.5257957860727762,1.5257957860727762,High-error + high-uncertainty,Underprediction,>= 0,4.610799280599357
C-2381,-9.54,-8.014272351604768,-1.5257276483952307,1.5257276483952307,1.5083465190924938,6,2.3278448570776407,0.2704384948868762,0.6071127691822991,411.326,8.052699999999998,2,2,2,0.0,1.5257276483952307,-1.5257276483952307,High-error + high-uncertainty,Overprediction,< -6,5.562984760957751
F-738,-3.35,-4.8755481192677195,1.525548119267719,1.525548119267719,1.516304887969926,4,2.3272970642012742,0.1971946439840146,0.4817223324243906,357.88100000000014,4.286500000000004,3,2,6,0.3809523809523809,1.5255481192677194,1.5255481192677194,High-error + high-uncertainty,Underprediction,-4 to < -2,4.716039815886776
A-2004,-5.506567842999999,-7.03177819771467,1.5252103547146703,1.5252103547146703,1.2562683902358414,3,2.3262666261288505,0.596956313572884,1.0992897800329606,449.4650000000002,6.354100000000004,8,7,0,0.0,1.5252103547146705,1.5252103547146705,High-error + high-uncertainty,Underprediction,-6 to < -4,9.336523039117715
A-939,-2.8774727952,-4.40219754508974,1.5247247498897396,1.5247247498897396,1.5247247498897396,2,2.324785562926329,0.1806649641003803,0.2554988424764062,278.291,3.3260000000000014,3,3,3,0.0,1.5247247498897396,1.5247247498897396,High-error + high-uncertainty,Underprediction,-4 to < -2,4.523650832893255
A-5479,-4.5222231174,-6.046243196309739,1.5240200789097382,1.5240200789097382,1.4720069364402968,4,2.322637200920045,0.3249033818870019,0.7816093157782422,665.6610000000003,6.754900000000005,9,9,4,0.0,1.5240200789097385,1.5240200789097385,High-error + high-uncertainty,Underprediction,-6 to < -4,6.189841279902496
A-1274,-1.8467055699,-3.3696594892939586,1.5229539193939592,1.5229539193939592,1.5739812593221327,3,2.319388640597422,0.1822102750769063,0.3535406187610856,168.623,2.9327000000000014,1,1,2,0.2222222222222222,1.5229539193939587,1.5229539193939587,High-error + high-uncertainty,Underprediction,-2 to < 0,4.538685428674828
H-439,-8.18,-6.658125074615818,-1.5218749253841821,1.5218749253841821,1.5218749253841821,2,2.31610328851311,0.2049856036775919,0.2898934208120867,320.04600000000005,6.199420000000004,2,2,2,0.1428571428571428,1.5218749253841821,-1.5218749253841821,High-error + high-uncertainty,Overprediction,< -6,4.800232216988575
A-4974,-3.2959363681,-1.7752326490857506,-1.5207037190142494,1.5207037190142494,1.4384824319145513,3,2.312539801023769,0.2064317140210539,0.3875244380135114,197.668,1.0489000000000004,1,1,1,0.0,1.5207037190142494,-1.5207037190142494,High-error + high-uncertainty,Overprediction,-4 to < -2,4.815077817981246
B-2474,-2.5687,-4.087692051587498,1.5189920515874977,1.5189920515874977,1.6813945753355335,3,2.3073368527859954,0.2893655043129677,0.505772519207992,222.265,3.8328000000000033,0,0,9,1.0,1.5189920515874982,1.5189920515874982,High-error + high-uncertainty,Underprediction,-4 to < -2,5.771012489524936
B-1766,-3.8925,-2.3751009556035085,-1.5173990443964918,1.5173990443964918,1.5248002104150218,3,2.3024998599353865,0.1618445758793351,0.3234352101904583,195.174,1.9102,1,1,3,0.2222222222222222,1.5173990443964915,-1.5173990443964915,High-error + high-uncertainty,Overprediction,-4 to < -2,4.294397114864335
B-4375,-1.4748,0.04107073789787503,-1.515870737897875,1.515870737897875,1.5724392397284148,3,2.2978640940150483,0.2238325584061103,0.4368112528454868,44.009,-0.5835,0,0,0,0.0,1.515870737897875,-1.515870737897875,High-error + high-uncertainty,Overprediction,-2 to < 0,5.008502752197382
D-303,-3.834,-5.349278480843641,1.5152784808436415,1.5152784808436415,1.560700657364519,6,2.2960688745078137,0.1584515241875395,0.3756630913893097,341.19000000000005,4.726000000000004,2,2,5,0.1875,1.5152784808436413,1.5152784808436413,High-error + high-uncertainty,Underprediction,-4 to < -2,4.251788395511572
C-1529,-4.87,-3.3550135773246246,-1.5149864226753758,1.5149864226753758,1.5405296182576067,3,2.2951838608907322,0.285971705126664,0.5702296905726238,114.232,3.0786000000000016,0,0,0,1.0,1.5149864226753755,-1.5149864226753755,High-error + high-uncertainty,Overprediction,-6 to < -4,5.725384335428745
A-2245,-6.649738160800001,-5.135420918118596,-1.514317242681404,1.514317242681404,1.5778844161686436,3,2.2931567114822102,0.3835182054191607,0.7590932083191522,242.40299999999996,4.8605000000000045,0,0,12,0.9333333333333332,1.5143172426814049,-1.5143172426814049,High-error + high-uncertainty,Overprediction,< -6,6.85189885526183
B-1509,-1.5883,-3.0981839290799726,1.5098839290799726,1.5098839290799726,1.6040520075562883,3,2.279749479293976,0.1926615137812424,0.3491002070439868,240.26200000000003,1.7614,2,2,2,0.0,1.5098839290799726,1.5098839290799726,High-error + high-uncertainty,Underprediction,-2 to < 0,4.638620774038694
A-6039,-8.2475792783,-6.744455074662504,-1.5031242036374959,1.5031242036374959,1.5589739571351835,3,2.2593823715608563,0.2085681979173785,0.4057649416013582,353.67900000000014,7.93760000000001,0,0,18,1.0,1.5031242036374959,-1.5031242036374959,High-error + high-uncertainty,Overprediction,< -6,4.8116966832438015
A-2565,-5.5936426625,-7.096119330984617,1.502476668484618,1.502476668484618,1.502476668484618,2,2.2574361393406366,0.1696884865136843,0.2399757590062163,392.3220000000002,4.358400000000002,7,5,0,0.0,1.5024766684846176,1.5024766684846176,High-error + high-uncertainty,Underprediction,-6 to < -4,4.361234598442012
F-995,-4.38,-2.8864500924130696,-1.4935499075869305,1.4935499075869305,1.4611565924929653,5,2.230691326452929,0.2121952978674696,0.5688154425601906,261.23299999999995,1.4483,3,2,2,0.2307692307692307,1.4935499075869303,-1.4935499075869303,High-error + high-uncertainty,Overprediction,-6 to < -4,4.838332040807408
B-4511,-3.6929,-2.199498898254393,-1.493401101745607,1.493401101745607,1.5653764808433095,4,2.230246850694993,0.2478263679640628,0.5297990534629862,394.43900000000014,0.6204999999999998,4,0,2,0.7142857142857143,1.493401101745607,-1.493401101745607,High-error + high-uncertainty,Overprediction,-4 to < -2,5.249969735635759
C-173,-5.23,-3.73813586840906,-1.4918641315909407,1.4918641315909407,1.4015074514052008,3,2.2256585871275916,0.3365553128898824,0.654663979133618,162.27599999999998,3.5371200000000025,1,1,0,0.5,1.4918641315909404,-1.4918641315909404,High-error + high-uncertainty,Overprediction,-6 to < -4,6.2731721970331265
A-2798,-8.6167666964,-7.129399643692561,-1.4873670527074379,1.4873670527074379,1.5199541369756897,5,2.21226074947961,0.1664798241789153,0.4443717655703727,620.6660000000002,6.730800000000007,4,4,13,0.1764705882352941,1.4873670527074383,-1.4873670527074383,High-error + high-uncertainty,Overprediction,< -6,4.300011425704533
C-1203,-3.87,-2.3834130665144544,-1.4865869334855455,1.4865869334855455,1.4865869334855455,2,2.2099407108099576,0.1766579186456737,0.2498320244493146,152.113,-1.0605000000000002,2,2,0,0.0,1.4865869334855457,-1.4865869334855457,High-error + high-uncertainty,Overprediction,-4 to < -2,4.416418547232384
C-1481,-9.5,-8.014272351604768,-1.4857276483952317,1.4857276483952317,1.4683465190924947,6,2.2073866452060256,0.2704384948868762,0.6071127691822991,411.326,8.0527,2,2,2,0.0,1.4857276483952315,-1.4857276483952315,High-error + high-uncertainty,Overprediction,< -6,5.499097445696323
D-1393,-3.1630000000000003,-1.6778299312567775,-1.4851700687432228,1.4851700687432228,1.5601866804437765,3,2.205730133090749,0.1889754892211735,0.3549147306219233,72.151,2.0524,0,0,1,1.0,1.4851700687432228,-1.4851700687432228,High-error + high-uncertainty,Overprediction,-4 to < -2,4.556539824315443
A-2100,-5.3545731075,-3.8704910140420923,-1.4840820934579075,1.4840820934579075,1.4840820934579075,2,2.2024996601224056,0.3179252043827855,0.4496141358583734,140.26999999999998,3.468700000000003,1,0,1,1.0,1.484082093457908,-1.484082093457908,High-error + high-uncertainty,Overprediction,-6 to < -4,6.045389160050902
A-5824,-6.0559466089,-4.574479123410906,-1.4814674854890943,1.4814674854890943,1.6033258838574636,3,2.19474591056138,0.3635150563177636,0.6957186046959754,226.36,4.102300000000003,0,0,9,0.7857142857142857,1.4814674854890946,-1.4814674854890946,High-error + high-uncertainty,Overprediction,< -6,6.5682065004463785
B-3253,-7.1447,-5.663502337518849,-1.4811976624811523,1.4811976624811523,1.5728192393762344,3,2.1939465153396296,0.2474506801503368,0.4687684037659032,418.5740000000002,4.585600000000005,3,0,6,0.76,1.4811976624811516,-1.4811976624811516,High-error + high-uncertainty,Overprediction,< -6,5.226135869044164
C-154,-2.77,-1.2890182711581724,-1.4809817288418277,1.4809817288418277,1.638803012995714,4,2.1933068811633287,0.3554279371092934,0.7467872997790643,212.249,0.6507999999999999,1,0,2,0.7,1.4809817288418277,-1.4809817288418277,High-error + high-uncertainty,Overprediction,-4 to < -2,6.473948055378196
C-586,-3.68,-2.199498898254393,-1.4805011017456073,1.4805011017456073,1.5524764808433098,4,2.1918835122699574,0.2478263679640628,0.5297990534629862,394.43900000000014,0.6204999999999998,4,0,2,0.7142857142857143,1.4805011017456073,-1.4805011017456073,High-error + high-uncertainty,Overprediction,-4 to < -2,5.229366076463947
F-952,-2.33,-3.8095703637062783,1.4795703637062785,1.4795703637062785,1.5789137283638883,3,2.1891284611579294,0.1802709016084212,0.3168328890162257,394.258,2.2620999999999998,2,2,6,0.1666666666666666,1.4795703637062783,1.4795703637062783,High-error + high-uncertainty,Underprediction,-4 to < -2,4.446975876885325
C-1662,-3.14,-1.6609543161926836,-1.4790456838073165,1.4790456838073165,1.68210577212354,3,2.1875761347890523,0.4390823537235297,0.8046571039918817,228.317,1.1039,1,0,4,0.7,1.4790456838073165,-1.4790456838073165,High-error + high-uncertainty,Overprediction,-4 to < -2,7.437854394577411
F-797,-2.45,-3.9259114368419197,1.4759114368419195,1.4759114368419195,1.399308598573266,4,2.1783145694007793,0.1944579586727472,0.4159902698948006,342.34700000000004,2.668000000000001,4,2,4,0.3157894736842105,1.4759114368419195,1.4759114368419195,High-error + high-uncertainty,Underprediction,-4 to < -2,4.605126395394173
B-4426,-9.0027,-7.528207911885897,-1.4744920881141041,1.4744920881141041,1.4010872576059406,4,2.174126917911091,0.2529825190989981,0.5593029011141191,321.97400000000005,6.198200000000002,3,2,0,0.0,1.4744920881141041,-1.4744920881141041,High-error + high-uncertainty,Overprediction,< -6,5.279370823856736
A-5335,0.6492617384,-0.8235172044444976,1.4727789428444975,1.4727789428444975,1.6725763859717553,3,2.1690778144861556,0.3693305806688847,0.6525819921115605,224.253,-1.6182999999999987,0,0,11,1.0,1.4727789428444975,1.4727789428444975,High-error + high-uncertainty,Underprediction,>= 0,6.6215535378387935
B-1761,-4.2373,-2.7680773983119664,-1.4692226016880339,1.4692226016880339,1.4990107842622855,3,2.158615053310955,0.2002894617536986,0.3972423271695935,207.258,2.0476,2,2,1,0.1111111111111111,1.4692226016880339,-1.4692226016880339,High-error + high-uncertainty,Overprediction,-6 to < -4,4.6618520365939755
B-983,-2.2840000000000003,-0.8152670672367787,-1.4687329327632215,1.4687329327632215,1.6302350246741282,4,2.1571764277832535,0.4127038746521423,0.8857299091191592,173.084,-2.0023,1,0,1,0.25,1.4687329327632215,-1.4687329327632215,High-error + high-uncertainty,Overprediction,-4 to < -2,7.116462489424022
C-1650,-2.7999999999999994,-1.3331352267332746,-1.4668647732667253,1.4668647732667253,1.6382895825538033,3,2.1516922630508413,0.3372890931659378,0.6057196824913891,214.29,0.7138000000000001,1,0,3,0.6666666666666666,1.4668647732667248,-1.4668647732667248,High-error + high-uncertainty,Overprediction,-4 to < -2,6.241725741991544
A-557,-4.6602344394,-3.1933900226406995,-1.4668444167593,1.4668444167593,1.592749142942557,3,2.151632542977931,0.4414163344677745,0.8554750265869964,274.40099999999995,2.8037000000000014,0,0,13,0.9333333333333332,1.4668444167593004,-1.4668444167593004,High-error + high-uncertainty,Overprediction,-6 to < -4,7.44534625978763
D-1542,0.723,-0.7409658182701132,1.463965818270113,1.463965818270113,1.4614461412906523,3,2.1431959170632813,0.5299099377006554,1.0598108897248637,189.307,-2.327399999999997,0,0,10,1.0,1.4639658182701132,1.4639658182701132,High-error + high-uncertainty,Underprediction,>= 0,8.463685476218808
B-874,-6.2447,-7.707317557664023,1.4626175576640237,1.4626175576640237,1.4626175576640237,2,2.1392501199870737,0.245902361226579,0.347758454266196,279.342,5.694400000000004,5,5,0,0.0,1.4626175576640232,1.4626175576640232,High-error + high-uncertainty,Underprediction,< -6,5.178562337559523
A-6051,-7.4876332175,-6.026051135063612,-1.4615820824363883,1.4615820824363883,1.4615820824363883,2,2.1362221836990893,0.2281449875094421,0.3226457355232934,368.8200000000001,5.100800000000003,4,4,4,0.2,1.4615820824363883,-1.4615820824363883,High-error + high-uncertainty,Overprediction,< -6,4.971643124425828
B-1635,-1.9424,-3.403416554254508,1.461016554254508,1.461016554254508,1.5163452876666186,4,2.1345693718057155,0.1742190722501173,0.396093809020468,157.21599999999998,2.8516400000000006,2,2,0,0.1818181818181818,1.4610165542545082,1.4610165542545082,High-error + high-uncertainty,Underprediction,-2 to < 0,4.347386266537704
B-367,-1.9424,-3.403416554254508,1.461016554254508,1.461016554254508,1.5163452876666186,4,2.1345693718057155,0.1742190722501173,0.396093809020468,157.21599999999998,2.8516400000000006,2,2,0,0.1818181818181818,1.4610165542545082,1.4610165542545082,High-error + high-uncertainty,Underprediction,-2 to < 0,4.347386266537704
A-6027,-8.0701647483,-6.610915897629545,-1.4592488506704553,1.4592488506704553,1.3667840119226682,3,2.1294072081830446,0.162374623025376,0.2825116521430031,352.60300000000007,7.613200000000009,0,0,18,0.8695652173913043,1.4592488506704546,-1.4592488506704546,High-error + high-uncertainty,Overprediction,< -6,4.207647671271394
A-953,-3.9550420008999994,-5.413791820353926,1.4587498194539268,1.4587498194539268,1.5613457085419,3,2.127951035756864,0.3946281630114205,0.7689914165930709,324.59700000000004,5.962300000000004,0,0,19,0.9047619047619048,1.4587498194539266,1.4587498194539266,High-error + high-uncertainty,Underprediction,-4 to < -2,6.891572452465969
F-404,-0.89,-2.3467043648911994,1.4567043648911993,1.4567043648911993,1.516365640598897,3,2.121987606693072,0.2150043723452005,0.4174076149916348,234.255,0.7878999999999996,2,1,3,0.3333333333333333,1.4567043648911993,1.4567043648911993,High-error + high-uncertainty,Underprediction,-2 to < 0,4.811954310305957
