ID,repetition,seed,training_reference_count,nearest_training_distance,nearest_training_ID,Solubility,predicted_solubility,absolute_error,novelty_region
F-438,6,105,5655,0.16305205116077331,B-4477,-2.36,-2.257298006719924,0.1027019932800756,Lowest novelty
A-50,6,105,5655,1.909254480912529,A-5458,-4.0571851475,-3.199391684815795,0.8577934626842052,Highest novelty
A-476,6,105,5655,0.9144147558399446,A-626,-1.9394650737,-1.0470666840817977,0.8923983896182024,Highest novelty
G-68,6,105,5655,0.9737866641826775,A-626,-1.94,-1.0548709779935612,0.8851290220064387,Highest novelty
A-2930,6,105,5655,0.21658349839198413,B-2661,-1.1987753523,-1.2196200499307686,0.0208446976307685,Lowest novelty
B-2153,6,105,5655,0.383385750325515,C-343,-1.1517,-0.91420329436374,0.23749670563626,Moderate-high novelty
C-2190,6,105,5655,0.19868745370005325,B-3259,-3.17,-2.775975978231608,0.3940240217683923,Lowest novelty
A-1942,6,105,5655,1.3837232799453003,A-2458,-4.5666142382,-6.09654548167464,1.52993124347464,Highest novelty
B-2506,6,105,5655,1.1786809132231668,C-343,-0.8996,-0.8136758385075349,0.085924161492465,Highest novelty
B-1137,6,105,5655,0.8521060172551415,A-2918,-2.9587,-2.267410730546017,0.691289269453983,Moderate-high novelty
A-416,6,105,5655,0.012032648441177695,A-372,-3.5338845835000003,-3.8923484524172,0.3584638689171995,Lowest novelty
A-3391,6,105,5655,1.6657870683034062,B-337,-0.194310278,-0.2859421765574576,0.0916318985574575,Highest novelty
B-2255,6,105,5655,1.2899470885640016,B-337,-0.5847,-0.3189815863915322,0.2657184136084678,Highest novelty
E-742,6,105,5655,0.11741031456014332,A-3534,-1.25,-2.241169124286242,0.991169124286242,Lowest novelty
A-853,6,105,5655,0.9159019865586671,A-2177,-3.6976259568,-4.542117632177268,0.844491675377268,Highest novelty
B-2558,6,105,5655,0.9177314083122199,A-4867,-2.5108,-2.0839315880509024,0.4268684119490977,Highest novelty
A-2481,6,105,5655,0.9088816437556686,A-626,-2.5449048057,-1.883623014494008,0.6612817912059918,Highest novelty
E-819,6,105,5655,0.8950339237841445,A-999,-3.39,-3.500845799727933,0.110845799727933,Highest novelty
B-1629,6,105,5655,0.9974906189512119,C-343,-0.8271,-0.7822272147614765,0.0448727852385234,Highest novelty
A-1181,6,105,5655,0.8665711319410073,A-1746,-2.7493446847000005,-3.063942276400765,0.3145975917007644,Moderate-high novelty
B-1127,6,105,5655,0.9731978852837547,A-1476,-2.6177,-2.6416813580844885,0.0239813580844883,Highest novelty
C-2586,6,105,5655,1.5337991211829018,A-5621,-3.95,-3.719551459220727,0.2304485407792733,Highest novelty
B-2014,6,105,5655,1.0827520320557997,B-337,-0.8590000000000001,0.3509018239795016,1.209901823979502,Highest novelty
F-872,6,105,5655,0.138857385628779,C-1342,-2.5,-2.454331847081063,0.0456681529189371,Lowest novelty
F-248,6,105,5655,1.0755382030091443,A-5227,-2.97,-2.251873511689864,0.7181264883101361,Highest novelty
F-12,6,105,5655,0.2092874994020097,B-3366,-2.51,-1.9481969341398488,0.5618030658601512,Lowest novelty
E-13,6,105,5655,0.9088816437556686,A-626,-2.54,-1.883623014494008,0.656376985505992,Highest novelty
B-2279,6,105,5655,1.4273287885634771,B-337,-0.4257,-0.3608194562048463,0.0648805437951536,Highest novelty
A-363,6,105,5655,0.26874365200837413,A-4953,-3.3963665007,-3.5895397286717987,0.1931732279717986,Low-moderate novelty
B-580,6,105,5655,0.9088816437556686,A-626,-2.5384,-1.883623014494008,0.6547769855059922,Highest novelty
I-18,6,105,5655,0.5745527787941024,F-1199,-2.94,-2.2153023714565854,0.7246976285434146,Moderate-high novelty
C-989,6,105,5655,0.5745527787941024,F-1199,-2.94,-2.2153023714565854,0.7246976285434146,Moderate-high novelty
A-5414,6,105,5655,1.3324366875118752,A-996,-3.2048809276,-2.4441379840637545,0.7607429435362456,Highest novelty
A-4736,6,105,5655,1.0345776645950513,A-4442,-1.8668457003,-0.6841070024620864,1.1827386978379135,Highest novelty
A-1523,6,105,5655,0.9027731048597907,A-4186,-2.9328521233,-1.9484441329360551,0.9844079903639448,Highest novelty
C-178,6,105,5655,0.46696053834701956,C-1650,-2.25,-1.9390692718776292,0.3109307281223705,Moderate-high novelty
B-4198,6,105,5655,1.0386782710359028,A-2537,-3.7166,-4.010596687321782,0.2939966873217821,Highest novelty
B-2965,6,105,5655,0.06013998093460199,B-1483,-3.2166,-3.2227892794941977,0.0061892794941975,Lowest novelty
B-4251,6,105,5655,0.7268762625169891,C-177,-4.1504,-4.527535126106571,0.3771351261065705,Moderate-high novelty
A-584,6,105,5655,0.8795541637061727,A-4913,-2.4785789552,-1.4844228357862683,0.9941561194137318,Moderate-high novelty
B-1972,6,105,5655,1.318775344374703,B-337,-0.3226,0.3155227955077638,0.6381227955077639,Highest novelty
B-2039,6,105,5655,1.1619800640182758,B-337,-0.4985,0.3155227955077638,0.8140227955077639,Highest novelty
A-1033,6,105,5655,1.0175573867609105,A-3527,-2.6532064055,-1.4374702279403944,1.2157361775596058,Highest novelty
A-1873,6,105,5655,1.0138666865111596,C-281,-3.5452709716000004,-2.467512017570703,1.0777589540292976,Highest novelty
B-2619,6,105,5655,0.17456680034052924,B-2216,-2.9338,-2.4813643903599893,0.4524356096400108,Lowest novelty
D-1403,6,105,5655,0.1439356842920733,D-1860,-2.597,-2.782088596036912,0.1850885960369122,Lowest novelty
B-3234,6,105,5655,0.41237697688476804,F-1079,-3.3651,-3.884280584797727,0.5191805847977267,Moderate-high novelty
A-5402,6,105,5655,1.2427625825523176,A-996,-2.7615135856,-2.106441612875256,0.6550719727247443,Highest novelty
B-2507,6,105,5655,0.8567063109064631,A-2981,-2.3662,-2.032958514422952,0.333241485577048,Moderate-high novelty
B-1368,6,105,5655,0.9144558635111394,A-2178,-4.0326,-5.6188675417545575,1.586267541754557,Highest novelty
A-1702,6,105,5655,0.9775734187093329,A-4913,-3.0130118711,-2.6992020349433945,0.3138098361566053,Highest novelty
F-439,6,105,5655,1.0193154362572392,A-2177,-3.35,-4.2773024980783685,0.9273024980783684,Highest novelty
B-383,6,105,5655,0.9144147558399456,B-2256,-2.2868,-0.3345843017889979,1.9522156982110024,Highest novelty
B-2834,6,105,5655,0.2963921139784581,C-2411,-3.8009,-4.0933434321050175,0.2924434321050175,Low-moderate novelty
A-369,6,105,5655,0.8379898886785512,A-3512,-2.043101387,-0.8345051109323315,1.2085962760676687,Moderate-high novelty
C-1102,6,105,5655,0.8989894575144682,C-1650,-2.68,-2.346135429190575,0.3338645708094252,Highest novelty
B-2609,6,105,5655,0.905706669783764,B-1873,-2.4809,-0.8067067099012808,1.674193290098719,Highest novelty
H-570,6,105,5655,0.8676113060102462,A-4908,-3.41,-3.4953561238674697,0.0853561238674696,Moderate-high novelty
A-1270,6,105,5655,1.1234906071480177,F-610,-2.969024542,-2.5753300546555944,0.3936944873444057,Highest novelty
C-2138,6,105,5655,0.46106682549535505,C-1388,-1.86,-2.06451374166483,0.2045137416648297,Moderate-high novelty
B-1447,6,105,5655,0.8907104478862377,A-2178,-3.8126,-5.04656602555659,1.23396602555659,Highest novelty
C-1108,6,105,5655,0.8751746659310512,F-446,-2.08,-1.7686775095608909,0.3113224904391092,Moderate-high novelty
A-3206,6,105,5655,0.1666239645642251,B-2391,-1.3525852601,-1.8986516555664184,0.5460663954664184,Lowest novelty
A-1870,6,105,5655,1.7954756553939653,F-1003,-1.4690725372,-1.6527626760196463,0.1836901388196465,Highest novelty
B-595,6,105,5655,0.9643303130648716,A-996,-3.5091,-3.1077934074376943,0.4013065925623058,Highest novelty
A-2345,6,105,5655,0.9413066237392552,A-4442,-2.5509254551,-1.8681835271093783,0.6827419279906213,Highest novelty
B-461,6,105,5655,0.8436553854353105,A-2177,-3.1157,-4.1280453283078185,1.0123453283078183,Moderate-high novelty
G-771,6,105,5655,0.35689976568614357,F-119,-3.0210000000000004,-3.845481066789276,0.8244810667892755,Low-moderate novelty
F-333,6,105,5655,0.13591168215724522,A-3129,-2.53,-1.92880369482591,0.6011963051740898,Lowest novelty
A-5182,6,105,5655,0.9142306675400632,A-4683,-2.7221977641,-2.6918967042150808,0.0303010598849193,Highest novelty
B-1664,6,105,5655,0.9547378911957711,A-647,-2.3333,-1.53835938115718,0.7949406188428201,Highest novelty
C-2217,6,105,5655,0.44284038085738103,C-1361,-2.64,-2.18348153851193,0.4565184614880699,Moderate-high novelty
C-2482,6,105,5655,0.37243445876584186,C-2495,-3.75,-5.323932869293885,1.573932869293885,Low-moderate novelty
A-1576,6,105,5655,0.8419083277910762,H-393,-2.9320403696,-2.483522102848545,0.4485182667514555,Moderate-high novelty
A-1226,6,105,5655,0.9144147558399446,A-626,-2.3290690398,-1.0470666840817977,1.282002355718202,Highest novelty
B-607,6,105,5655,0.9866667212038217,B-2484,-2.3951,-0.5811070974998473,1.8139929025001524,Highest novelty
C-2544,6,105,5655,0.38891115515741764,C-2547,-2.62,-2.844443227572834,0.2244432275728338,Moderate-high novelty
A-967,6,105,5655,0.8893858827953433,A-113,-2.7902167817000003,-2.8885279970677504,0.0983112153677501,Highest novelty
C-1564,6,105,5655,0.9083436103030693,A-3854,-2.16,-0.1544436835366934,2.0055563164633066,Highest novelty
B-2010,6,105,5655,1.0830958106962059,A-5267,-3.3016,-3.154739034916656,0.1468609650833441,Highest novelty
B-572,6,105,5655,1.2062253613966119,A-2458,-3.8955,-4.063434758401968,0.1679347584019677,Highest novelty
A-2450,6,105,5655,1.2834137033314472,A-2703,-3.618466492200001,-3.234019573240434,0.3844469189595667,Highest novelty
A-4144,6,105,5655,0.9283159595410944,F-320,-1.8096943587,-0.7873168548672563,1.0223775038327436,Highest novelty
C-1546,6,105,5655,0.8746040745867261,B-1108,-3.22,-3.1759970842267258,0.0440029157732744,Moderate-high novelty
E-139,6,105,5655,0.8746040745867261,B-1108,-3.22,-3.1759970842267258,0.0440029157732744,Moderate-high novelty
A-1991,6,105,5655,0.4924187363456759,B-2643,-3.2477605654,-4.24881508708409,1.0010545216840896,Moderate-high novelty
G-212,6,105,5655,1.0116105083649172,A-3527,-2.46,-2.172310724335349,0.2876892756646505,Highest novelty
B-1381,6,105,5655,0.9380074497886521,A-1746,-2.6608,-2.6992020349433945,0.0384020349433944,Highest novelty
B-3955,6,105,5655,1.0781392337182658,B-1140,-2.0866,-1.7591863298018815,0.3274136701981183,Highest novelty
A-4828,6,105,5655,0.8543538260701583,A-4867,-2.5570799155,-2.0839315880509024,0.4731483274490977,Moderate-high novelty
A-1058,6,105,5655,0.9386409267125122,A-5027,-2.7067344575,-2.7573940622610227,0.0506596047610226,Highest novelty
A-1850,6,105,5655,1.0974468931369694,F-831,-2.2613132646,-1.9258612601161411,0.3354520044838587,Highest novelty
A-3903,6,105,5655,0.17514953521489873,F-338,-1.8526019693,-1.6580192501094524,0.1945827191905476,Lowest novelty
B-1377,6,105,5655,1.0263759881784713,A-5267,-2.99,-3.121344831167939,0.1313448311679388,Highest novelty
B-973,6,105,5655,0.22294920481852992,B-768,-3.6174,-3.7089174031545946,0.0915174031545946,Low-moderate novelty
B-1,6,105,5655,0.905706669783764,B-1873,-2.4522,-0.8067067099012808,1.6454932900987191,Highest novelty
B-2498,6,105,5655,0.16305205116077331,C-1689,-2.8756,-2.6151402691587804,0.2604597308412195,Lowest novelty
A-639,6,105,5655,0.8385266501261303,A-1685,-2.4239072122,-1.4847810775224215,0.9391261346775786,Moderate-high novelty
B-831,6,105,5655,0.9052799576800061,A-2177,-3.1574,-3.830871416567853,0.6734714165678533,Highest novelty
B-4375,6,105,5655,0.9707652315389436,A-3678,-1.4748,0.0976392397284147,1.5724392397284148,Highest novelty
B-534,6,105,5655,0.8611581382553234,A-4921,-2.886,-2.115612746369541,0.7703872536304592,Moderate-high novelty
C-772,6,105,5655,0.36237835097238313,C-796,-4.48,-5.995770654989872,1.515770654989872,Low-moderate novelty
B-829,6,105,5655,0.9113722325131918,A-4186,-2.451,-1.334421886398912,1.116578113601088,Highest novelty
B-120,6,105,5655,0.8626034183888588,D-956,-2.366,-2.0590712129070075,0.3069287870929926,Moderate-high novelty
B-4330,6,105,5655,0.11370746921257549,C-688,-2.6817,-2.390929797957347,0.290770202042653,Lowest novelty
F-162,6,105,5655,0.9904046683708981,F-831,-2.16,-0.9508638880510112,1.209136111948989,Highest novelty
F-200,6,105,5655,1.045268463116888,F-831,-2.16,-0.9508638880510112,1.209136111948989,Highest novelty
A-781,6,105,5655,0.9362049010130143,C-472,-1.8384616763,-1.8392888552673703,0.0008271789673703,Highest novelty
B-201,6,105,5655,0.879323402775187,A-397,-3.3093,-3.3265278305836605,0.0172278305836606,Moderate-high novelty
C-2551,6,105,5655,0.5981765479364785,A-2463,-3.8,-4.495819926518772,0.6958199265187721,Moderate-high novelty
A-5040,6,105,5655,0.9640984322932534,A-5725,-4.366128471100001,-5.392558305757683,1.0264298346576828,Highest novelty
A-1540,6,105,5655,0.9062960440180818,A-27,-3.1070289759,-2.836665560584402,0.270363415315598,Highest novelty
B-3399,6,105,5655,0.07006604244201317,B-2121,-2.8857,-2.626919492229878,0.2587805077701217,Lowest novelty
B-1550,6,105,5655,0.8778745807998343,A-626,-2.1675,-1.6782593841083866,0.4892406158916134,Moderate-high novelty
B-1529,6,105,5655,0.2527265096953512,A-628,-3.2676,-4.122137435214652,0.8545374352146524,Low-moderate novelty
F-151,6,105,5655,1.0865341749438333,A-5227,-2.77,-1.345739182696143,1.4242608173038571,Highest novelty
A-3273,6,105,5655,0.9884520941066841,C-343,-1.2293181874,-0.4048547646053749,0.8244634227946251,Highest novelty
B-3194,6,105,5655,1.0878623617986414,D-956,-2.4884,-2.1804951725671646,0.3079048274328353,Highest novelty
F-374,6,105,5655,0.46696053834701956,C-1650,-2.31,-1.9390692718776292,0.3709307281223706,Moderate-high novelty
C-194,6,105,5655,0.46696053834701956,C-1650,-2.31,-1.9390692718776292,0.3709307281223706,Moderate-high novelty
B-687,6,105,5655,0.43538207039177385,A-4112,-2.5955,-1.96222742507584,0.6332725749241601,Moderate-high novelty
B-4456,6,105,5655,0.14395417765488294,B-2302,-3.8124,-4.319766585003113,0.5073665850031133,Lowest novelty
A-1018,6,105,5655,0.8501318827773116,A-1685,-2.6677709688,-1.514168687670873,1.153602281129127,Moderate-high novelty
B-4329,6,105,5655,0.972263268182096,D-956,-2.402,-1.8151612444222915,0.5868387555777086,Highest novelty
E-885,6,105,5655,0.0,C-2238,-2.91,-2.747304962650437,0.1626950373495632,Lowest novelty
G-26,6,105,5655,0.8474889609417025,H-393,-2.74,-2.50132425488656,0.23867574511344,Moderate-high novelty
B-182,6,105,5655,0.9858724178909722,B-1126,-3.5952,-4.185739915433868,0.590539915433868,Highest novelty
C-2160,6,105,5655,0.43415639379817944,C-1323,-2.12,-2.1049890942255365,0.0150109057744636,Moderate-high novelty
B-1135,6,105,5655,1.0274577938634775,A-3216,-1.8648,-0.8342825127463834,1.0305174872536167,Highest novelty
B-2613,6,105,5655,0.2581916433979942,B-3023,-4.2627,-5.21121123995702,0.9485112399570204,Low-moderate novelty
B-1143,6,105,5655,0.9406464237545896,B-1788,-2.7324,-2.345486015639202,0.386913984360798,Highest novelty
B-2033,6,105,5655,0.20531590417000514,F-501,-2.543,-2.726179285231998,0.183179285231998,Lowest novelty
B-3977,6,105,5655,0.13052986238010533,F-319,-3.1614,-3.2856377289327794,0.1242377289327794,Lowest novelty
A-1518,6,105,5655,0.9051124176964493,A-4913,-3.0148095518,-2.682410767211504,0.3323987845884963,Highest novelty
A-1153,6,105,5655,1.1983104093382175,E-1289,-3.0495421403,-2.224135973166088,0.8254061671339117,Highest novelty
A-4163,6,105,5655,0.4575473424885023,F-121,-1.9440451079,-1.5040084177037112,0.4400366901962889,Moderate-high novelty
F-199,6,105,5655,0.9516109283523615,A-5267,-3.06,-3.0099718833957345,0.0500281166042655,Highest novelty
E-1130,6,105,5655,0.987814565407496,A-1746,-2.75,-1.971063815121391,0.7789361848786089,Highest novelty
B-4489,6,105,5655,0.0773526792068545,B-2302,-3.7329,-4.172271786167989,0.4393717861679889,Lowest novelty
B-583,6,105,5655,0.8741577915953874,A-4052,-2.1792,-1.0938331908127348,1.085366809187265,Moderate-high novelty
C-79,6,105,5655,0.29500123740261536,B-3103,-1.74,-0.9252321446630368,0.8147678553369632,Low-moderate novelty
B-1989,6,105,5655,0.15548276241156078,A-4197,-2.7939,-1.991688208015273,0.8022117919847271,Lowest novelty
B-1762,6,105,5655,1.0055872862392425,F-661,-1.9259,-0.6636045737117263,1.2622954262882735,Highest novelty
I-24,6,105,5655,0.14831725610745344,A-4732,-2.66,-2.322505194011985,0.3374948059880149,Lowest novelty
D-1392,6,105,5655,0.8412970544289601,A-1781,-2.432,-1.3541475639533178,1.077852436046682,Moderate-high novelty
C-1105,6,105,5655,0.8751746659310518,F-379,-1.96,-1.5748663214375245,0.3851336785624757,Moderate-high novelty
B-1448,6,105,5655,0.8981610646038788,A-27,-3.0905,-3.285829512284204,0.1953295122842036,Highest novelty
B-4591,6,105,5655,0.5729811012947392,B-995,-2.0608,-1.577925016646398,0.4828749833536019,Moderate-high novelty
B-2054,6,105,5655,0.8927917548962842,A-27,-2.9644,-3.167181421722345,0.2027814217223449,Highest novelty
A-5057,6,105,5655,1.040186359683553,B-2922,-4.7086538251,-6.058868318752933,1.350214493652933,Highest novelty
B-2603,6,105,5655,0.10920239305185145,C-666,-3.2803,-4.230837500046078,0.9505375000460776,Lowest novelty
A-3043,6,105,5655,0.8855415624560015,B-808,-2.6759065954,-2.4266856914499075,0.2492209039500923,Highest novelty
A-620,6,105,5655,1.2776706004876313,F-610,-2.6214335505,-2.6253892432967967,0.0039556927967967,Highest novelty
A-1700,6,105,5655,0.33166696156978664,A-4953,-3.1378557654000003,-3.7268064299546655,0.588950664554666,Low-moderate novelty
A-4933,6,105,5655,0.9076300696161698,A-2177,-3.1520232011,-4.199279669229229,1.0472564681292291,Highest novelty
B-2315,6,105,5655,0.9102694690782217,A-1476,-2.886,-2.7123806891449846,0.1736193108550154,Highest novelty
B-1142,6,105,5655,0.9273841344024321,A-5429,-1.9521,-0.0124312483642703,1.9396687516357296,Highest novelty
B-4410,6,105,5655,1.4635469625098096,F-1003,-2.4154,-1.8394012729494345,0.5759987270505655,Highest novelty
A-4823,6,105,5655,0.8449613723205359,A-626,-2.2331509446,-1.8758187205822443,0.3573322240177556,Moderate-high novelty
B-2740,6,105,5655,0.848088903121424,B-4477,-2.7785,-2.3687951211724068,0.4097048788275934,Moderate-high novelty
C-1676,6,105,5655,0.548382417949884,C-1650,-2.68,-2.0841535876899204,0.5958464123100797,Moderate-high novelty
G-611,6,105,5655,0.9670594058275332,A-4867,-2.58,-2.4869217120590177,0.0930782879409823,Highest novelty
B-4055,6,105,5655,0.9762556667423213,A-1746,-2.6376,-2.4645114814063573,0.1730885185936426,Highest novelty
F-354,6,105,5655,0.9886516529261737,C-1689,-2.83,-2.619188161813924,0.2108118381860761,Highest novelty
B-2084,6,105,5655,0.21037462723332995,A-779,-2.4352,-2.1563402064615844,0.2788597935384156,Lowest novelty
B-2914,6,105,5655,1.086176144437301,A-5267,-3.1079,-2.400649017629674,0.7072509823703257,Highest novelty
C-2117,6,105,5655,0.5190277304325052,C-1972,-1.83,-2.08005045949436,0.2500504594943598,Moderate-high novelty
C-1124,6,105,5655,1.280341823819204,B-4477,-2.17,-1.7580900180228538,0.4119099819771461,Highest novelty
B-3059,6,105,5655,0.7175559237395838,A-1635,-2.1053,-1.776661291200857,0.3286387087991431,Moderate-high novelty
B-2882,6,105,5655,1.4273287885634771,B-337,-0.53,-0.3608194562048463,0.1691805437951536,Highest novelty
D-277,6,105,5655,0.3597053900533966,A-3712,-2.245,-1.5928474991721686,0.6521525008278315,Low-moderate novelty
C-700,6,105,5655,0.050585576142328,B-3525,-2.48,-2.0661444683704047,0.4138555316295953,Lowest novelty
F-1148,6,105,5655,0.10348436956560589,C-1662,-2.39,-2.333173846654195,0.0568261533458049,Lowest novelty
A-1009,6,105,5655,0.8792663160913153,B-1700,-2.5105450102,-2.342086406428729,0.1684586037712709,Moderate-high novelty
A-1199,6,105,5655,0.8436553854353126,A-2703,-3.9356925608,-5.35046032838387,1.41476776758387,Moderate-high novelty
B-2231,6,105,5655,0.13863462604445015,A-4959,-2.2558,-2.215585293187781,0.0402147068122187,Lowest novelty
F-1020,6,105,5655,0.45122212856351623,A-4504,-2.12,-1.570920337327457,0.5490796626725432,Moderate-high novelty
A-4816,6,105,5655,0.9227951784932067,A-27,-2.6735257097,-1.9783418364076668,0.695183873292333,Highest novelty
A-3865,6,105,5655,0.9227951784932067,A-27,-2.6735257097,-1.9783418364076668,0.695183873292333,Highest novelty
I-55,6,105,5655,0.3550495107387413,B-212,-2.9,-2.45629886022526,0.4437011397747401,Low-moderate novelty
B-4593,6,105,5655,0.10348436956560589,C-1662,-2.5743,-2.333173846654195,0.2411261533458049,Lowest novelty
C-151,6,105,5655,0.12293091839607888,C-1650,-2.39,-1.88633042661826,0.5036695733817405,Lowest novelty
E-127,6,105,5655,0.8480228735893023,H-393,-2.69,-2.4906878989480057,0.1993121010519942,Moderate-high novelty
A-995,6,105,5655,0.921432766982912,D-956,-2.8164963969,-2.032088634194299,0.7844077627057007,Highest novelty
F-881,6,105,5655,0.06648970180678627,C-833,-3.1,-3.6794392487751337,0.5794392487751336,Lowest novelty
A-5262,6,105,5655,0.9268234364749094,A-2864,-1.6475578342,-0.4368446441300855,1.2107131900699144,Highest novelty
C-2205,6,105,5655,0.391964298633404,C-1361,-2.37,-2.072002293632251,0.2979977063677492,Moderate-high novelty
A-914,6,105,5655,1.0763484994467618,A-5027,-2.6105517594,-2.1723109008617425,0.4382408585382573,Highest novelty
B-2422,6,105,5655,0.9660299818790592,A-4913,-2.8289,-2.8176036012654797,0.0112963987345207,Highest novelty
B-1549,6,105,5655,0.9119055716080127,B-1873,-2.0268,-0.1168576914170819,1.9099423085829184,Highest novelty
A-4668,6,105,5655,0.9710442464225439,A-3678,-1.5643997258000002,0.1395549316852249,1.7039546574852251,Highest novelty
A-1032,6,105,5655,0.8512905252700366,B-1090,-2.7132509977,-1.8244112553650784,0.8888397423349212,Moderate-high novelty
A-1485,6,105,5655,1.0721620875460418,A-647,-2.8887982833,-2.567910448315084,0.3208878349849158,Highest novelty
B-2077,6,105,5655,0.9864007108437444,A-3527,-2.5525,-1.4574825595194263,1.0950174404805737,Highest novelty
F-670,6,105,5655,0.040057098445946925,F-428,-3.37,-3.747829123719287,0.3778291237192865,Lowest novelty
B-3515,6,105,5655,0.39355215747909794,B-3177,-3.8121,-4.106540175058929,0.2944401750589289,Moderate-high novelty
B-2840,6,105,5655,0.14267396958029693,C-1216,-1.9782,-1.5290388168414772,0.4491611831585227,Lowest novelty
D-1834,6,105,5655,0.9380074497886521,A-1746,-2.744,-2.6992020349433945,0.0447979650566057,Highest novelty
A-1363,6,105,5655,0.8593699238422297,A-4913,-2.9180054187,-3.0247758754300804,0.1067704567300804,Moderate-high novelty
F-697,6,105,5655,0.7775001128159692,A-1718,-2.61,-1.695727000389062,0.914272999610938,Moderate-high novelty
C-2155,6,105,5655,0.5240349758701965,C-1156,-1.68,-1.6796379494986295,0.0003620505013703,Moderate-high novelty
A-2563,6,105,5655,1.3374334887180046,A-5627,-5.634046793,-7.829850057758768,2.1958032647587675,Highest novelty
B-1937,6,105,5655,0.9339405441844945,C-88,-3.699,-3.6921189316075775,0.0068810683924214,Highest novelty
A-4803,6,105,5655,1.0611362339815136,A-4416,-2.3379408202,-1.6203170473623254,0.7176237728376746,Highest novelty
B-1712,6,105,5655,0.8394596013524809,A-4969,-2.4448,-1.489748390696107,0.9550516093038924,Moderate-high novelty
H-514,6,105,5655,0.8676113060102462,A-4908,-3.3,-3.4953561238674697,0.1953561238674699,Moderate-high novelty
D-1691,6,105,5655,1.424017643448858,B-337,-0.517,0.0814415971582237,0.5984415971582238,Highest novelty
B-2069,6,105,5655,0.3218487186646079,A-4,-2.7078,-3.576509548301531,0.8687095483015308,Low-moderate novelty
A-4946,6,105,5655,0.882251780719258,A-1547,-3.4375252922,-3.5095322208898114,0.0720069286898112,Highest novelty
B-202,6,105,5655,0.8866315728734656,A-1939,-3.2301,-3.3562183433463426,0.1261183433463424,Highest novelty
A-234,6,105,5655,1.1654754578130848,A-999,-3.2972120668,-4.122511313966494,0.8252992471664942,Highest novelty
A-4846,6,105,5655,1.354869482330837,F-831,-2.6477435098,-1.5454389220103533,1.102304587789647,Highest novelty
B-1686,6,105,5655,1.2489621691656172,F-1002,-1.585,-0.7517746422252563,0.8332253577747437,Highest novelty
A-2421,6,105,5655,1.472120186188109,C-281,-3.1367509984,-2.0689575626980443,1.0677934357019558,Highest novelty
A-4801,6,105,5655,0.8557060227702198,A-4186,-2.4896905423,-1.29014535645522,1.19954518584478,Moderate-high novelty
C-1183,6,105,5655,0.9739814028424784,F-471,-2.01,-1.6498621609952246,0.3601378390047751,Highest novelty
A-2289,6,105,5655,0.9343385586789686,A-1746,-2.5281270707,-1.9077697977767507,0.6203572729232494,Highest novelty
B-2824,6,105,5655,0.2803470962386296,F-409,-3.5304,-4.344877444213924,0.8144774442139235,Low-moderate novelty
C-2177,6,105,5655,0.5859793073651909,C-1323,-2.17,-2.10333883243361,0.0666611675663899,Moderate-high novelty
C-2073,6,105,5655,0.11208079340942016,B-4503,-2.47,-2.8327787014331824,0.3627787014331822,Lowest novelty
A-834,6,105,5655,1.0875332612124005,A-3434,-1.6904508209,-0.9115589164552234,0.7788919044447766,Highest novelty
A-1806,6,105,5655,0.936945031194051,A-999,-3.104157036,-3.76972708130894,0.6655700453089399,Highest novelty
B-3070,6,105,5655,0.2699638460275278,B-4335,-3.1630000000000003,-3.3810163494417487,0.2180163494417484,Low-moderate novelty
C-1446,6,105,5655,0.19701759562701102,C-872,-3.11,-4.415695593850061,1.3056955938500612,Lowest novelty
C-132,6,105,5655,0.16771265262261323,F-113,-2.1,-1.6147784444857871,0.485221555514213,Lowest novelty
B-2634,6,105,5655,0.8927917548962842,A-27,-3.1319,-3.167181421722345,0.0352814217223449,Highest novelty
A-4916,6,105,5655,0.15874333162455456,B-1303,-3.2640078237,-3.6932085435676183,0.4292007198676186,Lowest novelty
A-2464,6,105,5655,1.1582886075641001,A-2458,-4.7999839607,-6.271125011078236,1.471141050378236,Highest novelty
B-231,6,105,5655,0.9492407186148815,C-1689,-2.9384,-2.358894521736142,0.579505478263858,Highest novelty
B-496,6,105,5655,0.9066753441265022,A-4908,-2.7369,-2.319112399115701,0.4177876008842993,Highest novelty
A-665,6,105,5655,1.3979760656950098,C-1280,-2.772789495,-2.2237897702471847,0.5489997247528153,Highest novelty
E-27,6,105,5655,0.8997367196968818,B-2484,-2.36,-1.6894632872306232,0.6705367127693767,Highest novelty
B-2496,6,105,5655,0.49905683701966436,A-1635,-2.2088,-1.7609408545959002,0.4478591454040999,Moderate-high novelty
B-1906,6,105,5655,0.15827302955772263,F-118,-2.4412,-2.504937969505703,0.0637379695057029,Lowest novelty
A-4878,6,105,5655,0.2714964431849751,B-2532,-2.9085159963,-2.732666830451329,0.1758491658486707,Low-moderate novelty
G-1044,6,105,5655,0.10150012258901789,F-847,-3.043,-3.783514398156301,0.7405143981563009,Lowest novelty
B-1993,6,105,5655,1.0553019502196945,A-236,-2.391,-0.9504118249216092,1.4405881750783909,Highest novelty
B-2813,6,105,5655,0.9655207759976058,A-27,-3.4288,-3.56474768089504,0.1359476808950401,Highest novelty
B-810,6,105,5655,1.0920740199972274,C-177,-3.0006,-2.9718583946383776,0.0287416053616222,Highest novelty
F-1102,6,105,5655,0.43926796668245727,F-803,-2.36,-1.9171613449911515,0.4428386550088485,Moderate-high novelty
