ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,prediction_sd,prediction_range,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
B-4419,-0.0666,0.4904599511334924,-0.5570599511334925,0.5570599511334925,0.1913187097235111,0.3823278953638809,Low-error + high-uncertainty,99.089,0.2763199999999999,1,1,0,0.25
A-6070,-6.7725704235,-6.587915291156925,-0.1846551323430757,0.22751537537738997,0.2367660531677086,0.4712843202327628,Low-error + high-uncertainty,272.47599999999994,6.493200000000007,2,1,7,0.7
A-5524,-7.469064653099999,-7.59932308239551,0.1302584292955098,0.17189209870455205,0.2441293692477978,0.4672391537042166,Low-error + high-uncertainty,588.9720000000001,10.82099999999999,2,2,18,0.7272727272727273
B-4326,-3.6116000000000006,-3.3708531037902714,-0.24074689620972844,0.24074689620972844,0.234201694552187,0.4615974769146791,Low-error + high-uncertainty,290.344,2.06,2,2,3,0.0714285714285714
F-229,-0.7600000000000001,-1.4948930301645273,0.7348930301645274,0.7348930301645274,0.1659238178352744,0.2877518602588884,Low-error + high-uncertainty,257.37699999999995,0.8357999999999999,0,0,8,1.0
C-1773,-2.34,-1.7703926527345908,-0.5696073472654092,0.5696073472654092,0.1887478433103741,0.3719523710744694,Low-error + high-uncertainty,147.141,0.002,2,2,0,0.0
B-4476,-2.4248,-2.963071376461679,0.5382713764616789,0.5382713764616789,0.1929597143629302,0.2728862450436944,Low-error + high-uncertainty,255.324,1.5261,2,2,3,0.0
C-999,-4.37,-5.063454283588422,0.6934542835884216,0.6934542835884216,0.1711338932833356,0.2420198728630032,Low-error + high-uncertainty,328.4810000000001,4.495600000000004,3,2,5,0.3684210526315789
B-1714,-4.6582,-5.201274280227647,0.5430742802276471,0.5430742802276471,0.1915349592391518,0.3787160969986569,Low-error + high-uncertainty,300.44199999999995,4.904900000000004,3,1,2,0.65
F-412,-2.52,-3.23594973483319,0.7159497348331897,0.7159497348331897,0.16739534163886,0.3310573715495235,Low-error + high-uncertainty,362.36300000000006,1.4619000000000002,2,2,5,0.0625
F-420,-2.73,-3.3760316635838614,0.6460316635838619,0.6460316635838619,0.1769891200307484,0.3378156417309839,Low-error + high-uncertainty,213.236,2.722600000000001,2,2,2,0.0
B-3849,-2.2943,-2.47026660214143,0.17596660214143028,0.17596660214143028,0.2413893223186034,0.3413760534350194,Low-error + high-uncertainty,163.05799999999996,2.7140000000000004,1,0,0,1.0
C-659,-3.68,-2.919059379149228,-0.7609406208507722,0.7609406208507722,0.1604715777343311,0.3208837627571324,Low-error + high-uncertainty,263.211,2.490900000000001,1,1,5,0.25
B-3952,-5.052,-4.559609475025668,-0.49239052497433217,0.49239052497433217,0.1970787128327587,0.355790814227654,Low-error + high-uncertainty,126.243,3.5329000000000024,0,0,6,0.7777777777777778
B-3957,-2.6867,-2.097217804390194,-0.5894821956098063,0.5894821956098063,0.1835829333452268,0.3579737612347553,Low-error + high-uncertainty,82.14599999999999,2.1386000000000003,0,0,3,0.3333333333333333
B-2227,-1.7102,-2.3958391698633736,0.6856391698633737,0.6856391698633737,0.1697615422907493,0.2400790754769515,Low-error + high-uncertainty,205.217,1.2291999999999998,2,2,2,0.2
B-995,-0.6608,-1.0056781628120854,0.3448781628120854,0.3448781628120854,0.2163473277709279,0.4285369564266706,Low-error + high-uncertainty,183.163,-0.1758999999999999,1,0,3,0.375
B-2979,-1.8145,-1.9673547105645002,0.1528547105645003,0.1987019165928907,0.236337783878939,0.4703409439351949,Low-error + high-uncertainty,228.336,1.5991999999999993,0,0,9,0.8333333333333334
B-1989,-2.7938999999999994,-2.4002720542501503,-0.3936279457498495,0.3936279457498495,0.2093732902956538,0.5717653239135809,Low-error + high-uncertainty,174.199,2.1008,2,1,1,0.1818181818181818
C-1445,-8.31,-7.682220903153852,-0.6277790968461486,0.6277790968461486,0.1768516502605078,0.4506307732368659,Low-error + high-uncertainty,376.881,7.399300000000001,2,2,2,0.0
C-1772,-2.31,-1.7703926527345908,-0.5396073472654094,0.5396073472654094,0.1887478433103741,0.3719523710744694,Low-error + high-uncertainty,147.141,0.0019999999999998,2,2,0,0.0
C-1783,-2.31,-1.7703926527345908,-0.5396073472654094,0.5396073472654094,0.1887478433103741,0.3719523710744694,Low-error + high-uncertainty,147.141,0.0019999999999998,2,2,0,0.0
C-2037,-2.39,-1.8206104334258517,-0.5693895665741485,0.5693895665741485,0.1845851997690325,0.3201129930558462,Low-error + high-uncertainty,220.232,0.1311999999999998,2,2,2,0.4
B-4269,-1.4969,-0.7125371994034843,-0.7843628005965155,0.7843628005965155,0.1546731696315777,0.2907784702284962,Low-error + high-uncertainty,94.204,1.6274,0,0,1,1.0
C-2423,-2.21,-2.7177287164937995,0.5077287164937998,0.5077287164937998,0.1924702631975127,0.2721940565674416,Low-error + high-uncertainty,384.388,0.5834999999999999,3,2,7,0.25
B-4155,-2.2267,-3.0125406235522907,0.7858406235522907,0.7858406235522907,0.154031697340441,0.2966707097888004,Low-error + high-uncertainty,303.358,1.8676999999999997,3,1,3,0.5294117647058824
A-3212,-0.2954517157,-1.09996921368337,0.8045174979833699,0.8045174979833699,0.1512475899157137,0.2992303470077363,Low-error + high-uncertainty,156.18099999999998,0.8945999999999998,1,0,3,0.625
B-4016,-5.3106,-4.521064669626731,-0.7895353303732693,0.7895353303732693,0.1532332762136023,0.3266398524944778,Low-error + high-uncertainty,184.194,3.584600000000001,3,2,0,0.0
C-2315,-8.3,-7.682220903153852,-0.6177790968461488,0.6177790968461488,0.1768516502605078,0.4506307732368659,Low-error + high-uncertainty,376.881,7.399300000000001,2,2,2,0.0
E-486,-2.23,-3.0125406235522907,0.7825406235522908,0.7825406235522908,0.154031697340441,0.2966707097888004,Low-error + high-uncertainty,303.358,1.8676999999999997,3,1,3,0.5294117647058824
D-1688,-1.226,-0.7921258660842098,-0.43387413391579005,0.43387413391579005,0.2021109253157586,0.4012213183822306,Low-error + high-uncertainty,168.14799999999997,0.2212999999999999,1,0,1,0.375
B-3580,-8.2405,-8.156055388645205,-0.08444461135479531,0.19808305551158653,0.2346887194569419,0.4620240929223227,Low-error + high-uncertainty,278.354,6.299400000000003,5,5,0,0.0
A-818,-3.7259038203,-4.240938661285687,0.5150348409856871,0.5150348409856871,0.190849964371867,0.4570507998447377,Low-error + high-uncertainty,222.372,3.6098000000000026,4,0,0,1.0
B-1548,-3.5322,-4.134460138695027,0.6022601386950268,0.6022601386950268,0.1787953531092948,0.3558554810369099,Low-error + high-uncertainty,170.29599999999996,3.716100000000002,0,0,8,0.9090909090909092
A-5995,-7.6331990421,-7.711100098640213,0.0779010565402132,0.1687501232372161,0.2386487129342022,0.3375002464744323,Low-error + high-uncertainty,464.1120000000002,5.963000000000002,6,4,0,0.0
B-1479,-2.2979,-1.7703926527345908,-0.5275073472654092,0.5275073472654092,0.1887478433103741,0.3719523710744694,Low-error + high-uncertainty,147.141,0.0019999999999998,2,2,0,0.0
F-296,-3.34,-2.808973339954993,-0.5310266600450068,0.5310266600450068,0.1880914493669143,0.4632271674349821,Low-error + high-uncertainty,253.30400000000003,1.5865999999999998,2,1,1,0.0
C-2196,-7.52,-6.7381954841196245,-0.7818045158803758,0.7818045158803758,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,307.991,6.092500000000001,2,2,2,0.0
B-4010,-5.0007,-4.269952375814871,-0.7307476241851296,0.7307476241851296,0.1601449437274323,0.3625643803234162,Low-error + high-uncertainty,170.255,3.7650600000000023,2,2,0,0.2307692307692307
C-812,-4.71,-5.164467298767046,0.45446729876704595,0.45446729876704595,0.1980913637381901,0.4671789028498931,Low-error + high-uncertainty,476.5850000000002,3.636800000000003,4,0,6,0.7407407407407407
B-4512,-4.7101,-5.164467298767046,0.4543672987670462,0.4543672987670462,0.1980913637381901,0.4671789028498931,Low-error + high-uncertainty,476.5850000000002,3.636800000000003,4,0,6,0.7407407407407407
A-2593,-5.7905608237,-6.2175512790101,0.42699045531009966,0.42699045531009966,0.2018022225678747,0.5363698721893746,Low-error + high-uncertainty,598.8700000000001,6.443800000000007,2,0,23,0.9375
F-319,-4.27,-3.6057442637816637,-0.6642557362183358,0.6642557362183358,0.1690159336777364,0.3734050624851464,Low-error + high-uncertainty,187.19799999999995,3.056420000000002,2,2,1,0.0909090909090909
G-549,-7.337000000000001,-6.986383410054733,-0.3506165899452675,0.3506165899452675,0.2123378717393655,0.4764054560420305,Low-error + high-uncertainty,434.29400000000015,6.317080000000003,3,2,6,0.2727272727272727
B-3451,-3.8775,-4.630631350636982,0.7531313506369819,0.7531313506369819,0.1566847062971536,0.2215856366618798,Low-error + high-uncertainty,377.0690000000001,3.664200000000003,3,2,3,0.3846153846153846
B-2639,-1.0041,-0.36744025980665085,-0.6366597401933491,0.6366597401933491,0.1725254659546683,0.3448603202609728,Low-error + high-uncertainty,237.212,-3.9236,0,0,6,0.7142857142857143
B-3026,-3.1173,-3.777487316738909,0.6601873167389086,0.6601873167389086,0.1692723268884697,0.3157418678416808,Low-error + high-uncertainty,301.34200000000004,3.1047400000000023,2,2,4,0.2941176470588235
A-4246,0.41201631869999994,0.029486857087718293,0.3825294616122817,0.3825294616122817,0.2071497988428823,0.3798544606817607,Low-error + high-uncertainty,70.09100000000001,0.7614000000000001,0,0,1,0.25
B-1973,-3.0559,-2.873698242982531,-0.18220175701746882,0.21557122423851513,0.230160732912179,0.6262659166869335,Low-error + high-uncertainty,242.234,1.6043999999999998,2,1,3,0.0
B-3131,-1.1428,-1.8954894822227777,0.7526894822227778,0.7526894822227778,0.1558026371789307,0.2203382025519384,Low-error + high-uncertainty,146.14899999999997,0.9231,2,2,0,0.0
C-1971,-1.17,-1.8865769264662857,0.7165769264662858,0.7165769264662858,0.1607148511016473,0.3404909877496831,Low-error + high-uncertainty,298.291,-0.9321000000000006,2,1,4,0.5
A-2382,-4.4261227438,-4.935676885921198,0.5095541421211977,0.5095541421211977,0.1889802968276282,0.3662586364473634,Low-error + high-uncertainty,213.409,4.468900000000004,0,0,11,1.0
B-1344,-2.6307,-2.1408644775965957,-0.4898355224034045,0.4898355224034045,0.19151809663327,0.3795732112766132,Low-error + high-uncertainty,106.596,2.4138,0,0,2,1.0
D-1697,-1.1740000000000002,-1.8865769264662857,0.7125769264662856,0.7125769264662856,0.1607148511016473,0.3404909877496831,Low-error + high-uncertainty,298.291,-0.9321000000000006,2,1,4,0.5
D-1816,-2.63,-2.1408644775965957,-0.48913552240340435,0.48913552240340435,0.19151809663327,0.3795732112766132,Low-error + high-uncertainty,106.596,2.4138,0,0,2,1.0
A-1328,-2.8846346488,-3.589643068176691,0.705008419376691,0.705008419376691,0.1616609057066663,0.346222493743642,Low-error + high-uncertainty,170.21099999999998,3.042400000000001,2,2,1,0.0833333333333333
A-554,-4.346837785,-3.7888796308132626,-0.5579581541867372,0.5579581541867372,0.1816809915894309,0.3506987560431631,Low-error + high-uncertainty,136.238,3.308900000000002,1,0,1,0.6
C-477,-5.7,-4.917890365160441,-0.7821096348395586,0.7821096348395586,0.1507039366042739,0.3575214554015771,Low-error + high-uncertainty,197.064,4.146600000000002,2,2,0,0.0
B-1972,-0.3226,0.25408004910931087,-0.5766800491093108,0.5766800491093108,0.1789738114884565,0.3417614190336124,Low-error + high-uncertainty,210.182,-4.017899999999999,0,0,6,0.8571428571428571
B-1834,-3.1714,-2.403625745889054,-0.7677742541109464,0.7677742541109464,0.1522000609512538,0.2761394797179988,Low-error + high-uncertainty,163.245,2.3319,1,1,3,0.2222222222222222
B-2652,-4.9703,-5.4911806537569054,0.5208806537569047,0.5208806537569047,0.1856572432649285,0.5222397908175163,Low-error + high-uncertainty,239.10100000000003,4.785700000000002,2,2,2,0.0
E-394,0.56,0.2730811209464076,0.2869188790535924,0.2869188790535924,0.2178829490346451,0.4269584261416979,Low-error + high-uncertainty,72.107,0.7968000000000001,1,0,0,1.0
A-3865,-2.6735257097,-2.1062600383325427,-0.5672656713674573,0.5672656713674573,0.179135446760628,0.3326509101379622,Low-error + high-uncertainty,202.294,2.1268000000000007,0,0,7,0.9090909090909092
A-4816,-2.6735257097,-2.1062600383325427,-0.5672656713674573,0.5672656713674573,0.179135446760628,0.3326509101379622,Low-error + high-uncertainty,202.294,2.1268000000000007,0,0,7,0.9090909090909092
A-2110,-5.629397554600001,-4.959240567506855,-0.6701569870931454,0.6701569870931454,0.1648991760375208,0.3698782661039512,Low-error + high-uncertainty,252.39799999999997,4.780600000000004,1,0,0,0.8125
A-4433,-1.3401088604,-2.0044471834877555,0.6643383230877558,0.6643383230877558,0.1656274875275299,0.2342326391632134,Low-error + high-uncertainty,282.29200000000003,0.4528000000000001,3,0,6,0.7142857142857143
C-382,-4.57,-5.316518605182063,0.7465186051820623,0.7465186051820623,0.1539838142085702,0.2177659984396989,Low-error + high-uncertainty,392.5800000000002,4.477900000000004,4,0,4,0.9583333333333334
E-993,-5.19,-5.7156870998683695,0.5256870998683695,0.5256870998683695,0.1842691649925444,0.3199257604354901,Low-error + high-uncertainty,310.47800000000007,5.062000000000006,0,0,10,0.7368421052631579
C-2100,-3.3699999999999997,-3.5105142101411606,0.14051421014116047,0.18853642982423888,0.2307927997281689,0.4580440588713363,Low-error + high-uncertainty,236.296,2.732200000000001,2,2,2,0.1818181818181818
D-1894,-5.297999999999999,-4.7261960110601215,-0.5718039889398778,0.5718039889398778,0.1771322084792694,0.3627277698381599,Low-error + high-uncertainty,170.25499999999997,3.963200000000003,2,2,1,0.2307692307692307
B-4131,-0.953,-0.4259339266515678,-0.5270660733484321,0.5270660733484321,0.1829479755694698,0.3459887284671371,Low-error + high-uncertainty,121.13899999999995,0.7855000000000001,1,1,1,0.0
C-1374,-4.05,-3.593938622603025,-0.45606137739697483,0.45606137739697483,0.1926280748724039,0.2724172359783736,Low-error + high-uncertainty,293.798,3.122300000000001,2,2,4,0.4666666666666667
B-2485,-0.8213,-1.5270672187482794,0.7057672187482793,0.7057672187482793,0.1580965981360359,0.3025266867935994,Low-error + high-uncertainty,225.292,0.4605,2,0,3,0.8181818181818182
B-285,-3.4942,-2.916309036060462,-0.5778909639395379,0.5778909639395379,0.1755544376479139,0.3897992996696064,Low-error + high-uncertainty,374.4770000000001,1.8036,4,0,2,0.7272727272727273
B-1064,-4.5035,-4.10299207425269,-0.40050792574731064,0.40050792574731064,0.2000087058167881,0.54870753788793,Low-error + high-uncertainty,414.41000000000025,2.623900000000001,5,2,4,0.4090909090909091
B-2452,-3.6865,-3.1581589283331035,-0.5283410716668965,0.5283410716668965,0.1822313963702637,0.317985876781389,Low-error + high-uncertainty,306.09899999999993,2.563600000000001,1,1,3,0.3
B-2015,-2.7229,-3.459088954147697,0.7361889541476968,0.7361889541476968,0.1531138531419173,0.3710943601440934,Low-error + high-uncertainty,211.308,3.018900000000001,2,2,5,0.2
C-537,-3.49,-2.916309036060462,-0.5736909639395379,0.5736909639395379,0.1755544376479139,0.3897992996696064,Low-error + high-uncertainty,374.4770000000001,1.8036,4,0,2,0.7272727272727273
B-3966,-0.1734,-0.4133668689524907,0.23996686895249067,0.2486009317182755,0.22041205184815,0.4039909763304259,Low-error + high-uncertainty,67.09100000000001,1.0147,1,1,0,0.0
E-241,-1.17,-0.6244636467105854,-0.5455363532894145,0.5455363532894145,0.1793465436995424,0.3454794460495478,Low-error + high-uncertainty,102.177,1.4149,0,0,3,1.0
B-309,-1.7447,-2.4446795712267138,0.6999795712267138,0.6999795712267138,0.1578070083147613,0.3735750390266679,Low-error + high-uncertainty,173.171,1.933,2,2,1,0.0
B-3739,-3.5525,-3.9656657292403676,0.4131657292403677,0.4131657292403677,0.1970192104277597,0.3815593208150765,Low-error + high-uncertainty,186.295,3.6018000000000017,0,0,9,0.9090909090909092
B-3477,-5.707999999999999,-5.132121867538576,-0.5758781324614232,0.5758781324614232,0.1743276785407042,0.4743874442019828,Low-error + high-uncertainty,357.38100000000003,4.600280000000004,2,2,8,0.3
D-1360,-2.627,-1.9235463281400857,-0.703453671859914,0.703453671859914,0.1565464472045437,0.2984045905864876,Low-error + high-uncertainty,149.193,1.8615,1,1,2,0.2222222222222222
C-1605,-3.7900000000000005,-3.2705333062178426,-0.5194666937821575,0.5194666937821575,0.1819106480170788,0.3488224624976554,Low-error + high-uncertainty,244.33099999999996,3.4467000000000017,0,0,12,0.8461538461538461
C-2422,-2.47,-2.7759141030814996,0.3059141030814995,0.3059141030814995,0.2109712751222868,0.4216280550724001,Low-error + high-uncertainty,386.412,0.5945000000000003,3,3,8,0.3333333333333333
A-1791,-2.0485000681,-2.127249856203959,0.07874978810395845,0.1895073561842938,0.2269416473988561,0.4481103657417791,Low-error + high-uncertainty,134.17799999999997,2.2793,1,1,2,0.2222222222222222
A-2041,-5.5668107327,-5.1122142460755775,-0.4545964866244221,0.4545964866244221,0.1901498111086677,0.2689124417525601,Low-error + high-uncertainty,372.50500000000017,4.409200000000004,4,0,2,0.782608695652174
A-5363,1.0698153477,0.39649843955675174,0.6733169081432483,0.6733169081432483,0.1597486731539454,0.2815414094325695,Low-error + high-uncertainty,85.15,0.7599,1,0,0,1.0
B-2458,-4.2084,-4.7672743860494355,0.5588743860494348,0.5588743860494348,0.1752318437376848,0.3445046819983748,Low-error + high-uncertainty,323.13300000000004,3.5435000000000008,2,2,2,0.0
B-3416,-1.7734,-2.2006017064879417,0.42720170648794176,0.42720170648794176,0.1933351678504092,0.4089587597639339,Low-error + high-uncertainty,249.26599999999996,0.7022000000000002,2,1,3,0.3846153846153846
A-1543,-4.2870640225,-4.502595930267325,0.21553190776732414,0.21553190776732414,0.2223993942621026,0.4215961169675859,Low-error + high-uncertainty,364.101,4.107600000000001,0,0,6,1.0
B-879,0.3827,-0.054800797851953145,0.43750079785195306,0.43750079785195306,0.1916469036494719,0.271029650327893,Low-error + high-uncertainty,69.063,0.6746000000000001,1,1,0,0.0
B-585,1.1186,0.8302154300886712,0.28838456991132894,0.28838456991132894,0.2121265755616149,0.424223535052843,Low-error + high-uncertainty,76.09899999999999,-1.5579999999999998,0,0,2,1.0
A-1185,-1.8297447368999997,-1.2617443980176513,-0.5680003388823488,0.5680003388823488,0.1733417662729424,0.323281282025941,Low-error + high-uncertainty,189.192,0.2210999999999999,1,1,1,0.0
D-2069,-5.6930000000000005,-5.222863594094737,-0.4701364059052627,0.4701364059052627,0.1868570216048697,0.3711064515869999,Low-error + high-uncertainty,266.42499999999995,4.904500000000005,0,0,9,0.7058823529411765
B-2041,-6.1119,-5.783247053818677,-0.328652946181323,0.328652946181323,0.2059771919771321,0.291295738433587,Low-error + high-uncertainty,278.17400000000004,4.657300000000001,3,2,0,0.0
B-3517,-3.893,-3.2481753724734537,-0.6448246275265461,0.6448246275265461,0.1618125728814334,0.228837535131408,Low-error + high-uncertainty,406.4200000000002,1.1594399999999998,3,2,5,0.2941176470588235
B-3938,-1.346,-1.828366051515486,0.4823660515154862,0.4823660515154862,0.1838871409797826,0.3406424375552028,Low-error + high-uncertainty,177.458,2.127500000000001,0,0,0,1.0
B-3194,-2.4884,-1.9740155602345524,-0.5143844397654477,0.5143844397654477,0.1794219627756377,0.3244458571211015,Low-error + high-uncertainty,246.303,1.4224,0,0,8,0.8333333333333334
C-2005,-1.6000000000000003,-2.065483335841082,0.4654833358410819,0.4654833358410819,0.1860220779560212,0.3425043947545827,Low-error + high-uncertainty,262.265,0.3625999999999995,2,1,3,0.3076923076923077
A-794,-3.6550445763,-4.3132913414347085,0.6582467651347089,0.6582467651347089,0.1592331742923571,0.3150891354117675,Low-error + high-uncertainty,194.318,3.882200000000004,1,0,3,0.7692307692307693
B-2394,-2.8867999999999996,-3.3198280427850064,0.43302804278500595,0.43302804278500595,0.1901589752782766,0.3339553132897057,Low-error + high-uncertainty,308.18600000000004,2.6748000000000003,1,1,5,0.2727272727272727
C-423,-4.92,-4.269952375814871,-0.6500476241851294,0.6500476241851294,0.1601449437274323,0.3625643803234162,Low-error + high-uncertainty,170.255,3.7650600000000023,2,2,0,0.2307692307692307
B-2654,-3.5924,-3.3083352241257757,-0.28406477587422385,0.28406477587422385,0.2104992851349068,0.3967215226608567,Low-error + high-uncertainty,234.71,3.213400000000002,0,0,6,1.0
B-2172,-4.831,-4.412645587064409,-0.4183544129355914,0.4183544129355914,0.1918108460380987,0.2712614998773368,Low-error + high-uncertainty,322.53700000000003,3.9379000000000017,1,1,4,0.2857142857142857
F-588,-2.89,-3.3198280427850064,0.42982804278500586,0.42982804278500586,0.1901589752782766,0.3339553132897057,Low-error + high-uncertainty,308.18600000000004,2.6748000000000003,1,1,5,0.2727272727272727
B-3795,-0.3774,-0.557816023895033,0.180416023895033,0.180416023895033,0.2244696871196613,0.3174480758662703,Low-error + high-uncertainty,100.161,1.3114,1,0,0,1.0
B-3299,-7.4033,-7.314206973663188,-0.08909302633681239,0.19205833722514803,0.2227534116707403,0.4115265020372076,Low-error + high-uncertainty,506.21400000000017,6.439600000000003,3,3,4,0.05
F-7,-4.82,-4.259892514279887,-0.560107485720113,0.560107485720113,0.1718812328663184,0.3362285194992944,Low-error + high-uncertainty,263.64,3.384500000000001,3,3,2,0.0
C-2404,-7.44,-7.453232524534665,0.013232524534664078,0.1712585794681667,0.2255136536240577,0.4376930431159644,Low-error + high-uncertainty,276.766,6.108020000000003,4,4,0,0.0526315789473684
B-1403,-1.1286,-0.6244636467105854,-0.5041363532894146,0.5041363532894146,0.1793465436995424,0.3454794460495478,Low-error + high-uncertainty,102.177,1.4149,0,0,3,1.0
A-4329,-0.864495868,-1.0201359116572046,0.15564004365720463,0.16038085692217025,0.2268127830043521,0.3207617138443406,Low-error + high-uncertainty,114.188,1.5574,1,0,0,1.0
B-3813,-0.8815,-1.0201359116572046,0.13863591165720468,0.1603808569221703,0.2268127830043521,0.3207617138443406,Low-error + high-uncertainty,114.188,1.5574,1,0,0,1.0
E-51,-4.17,-4.058198539906213,-0.11180146009378689,0.1603435935029935,0.2267600845715716,0.3206871870059866,Low-error + high-uncertainty,168.239,3.277400000000002,2,2,2,0.0769230769230769
A-2491,-5.0925589945,-5.160987851484315,0.06842885698431413,0.15978487868555025,0.2263881716563631,0.517252971141497,Low-error + high-uncertainty,346.51100000000014,4.7759000000000045,4,0,1,0.9090909090909092
C-1666,-1.13,-0.4382108037458838,-0.6917891962541161,0.6917891962541161,0.1528716786512707,0.3420333930470344,Low-error + high-uncertainty,142.11399999999998,-1.0115,1,0,0,0.4
G-668,-0.4000000000000001,-0.0781173622861699,-0.3218826377138301,0.3218826377138301,0.2038665929858591,0.4076938159643821,Low-error + high-uncertainty,28.053999999999995,0.8022,0,0,0,0.0
B-1143,-2.7324,-2.158053332208134,-0.5743466677918662,0.5743466677918662,0.168949385559126,0.328006647441998,Low-error + high-uncertainty,106.596,2.415400000000001,0,0,3,1.0
D-1365,-1.36,-0.7720555679453106,-0.5879444320546895,0.5879444320546895,0.1669293391935224,0.2897512500186934,Low-error + high-uncertainty,62.499,1.3687,0,0,0,0.0
A-535,-4.6234419541000005,-4.914092369154622,0.2906504150546212,0.2906504150546212,0.207739565160865,0.2937881104919846,Low-error + high-uncertainty,277.32300000000004,4.106120000000002,3,3,2,0.0555555555555555
B-3563,-8.1924,-7.717736622761266,-0.4746633772387329,0.4746633772387329,0.1822782187615248,0.3377559641787977,Low-error + high-uncertainty,252.316,5.737200000000003,5,5,0,0.0
G-14,-6.98,-6.392981647046494,-0.5870183529535055,0.5870183529535055,0.1667234784901081,0.3270745159084676,Low-error + high-uncertainty,393.698,4.7366,1,1,0,0.0
B-1890,-2.5403,-2.7943438179303755,0.2540438179303755,0.2540438179303755,0.2126356855196637,0.4179465347629483,Low-error + high-uncertainty,306.41100000000006,2.4518000000000004,0,0,9,1.0
B-3114,-6.9197,-7.423764910308704,0.5040649103087047,0.5040649103087047,0.1777152786227379,0.4144256626733629,Low-error + high-uncertainty,665.0140000000001,7.460980000000005,3,2,6,0.3636363636363636
E-296,0.32,0.029486857087718293,0.29051314291228164,0.29051314291228164,0.2071497988428823,0.3798544606817607,Low-error + high-uncertainty,70.09100000000001,0.7614,0,0,1,0.25
G-1072,0.32,0.029486857087718293,0.29051314291228164,0.29051314291228164,0.2071497988428823,0.3798544606817607,Low-error + high-uncertainty,70.09100000000001,0.7614000000000001,0,0,1,0.25
C-2588,-3.36,-3.2381998690938576,-0.12180013090614257,0.15516569998417096,0.2255516893159357,0.4272561723733834,Low-error + high-uncertainty,762.9529999999999,3.0972000000000035,3,3,20,0.525
B-1415,-0.6806,-0.5947618654834927,-0.08583813451650724,0.19631785832144857,0.2194813960680064,0.4040033811708002,Low-error + high-uncertainty,88.14999999999999,1.4329,0,0,3,1.0
E-238,-1.11,-0.6244636467105854,-0.48553635328941464,0.48553635328941464,0.1793465436995424,0.3454794460495478,Low-error + high-uncertainty,102.177,1.4149,0,0,3,1.0
B-2891,-1.5698999999999999,-2.050652596006864,0.48075259600686365,0.48075259600686365,0.1798620859030489,0.3164560829363338,Low-error + high-uncertainty,309.40600000000006,0.6347999999999998,2,1,5,0.6470588235294118
C-700,-2.48,-2.233225564378956,-0.24677443562104395,0.24677443562104395,0.2119067789368237,0.4054357695854498,Low-error + high-uncertainty,280.24000000000007,1.0248,2,1,4,0.3636363636363636
B-2834,-3.8009,-4.292332576670422,0.49143257667042173,0.49143257667042173,0.1780509364332038,0.3432567692746193,Low-error + high-uncertainty,379.381,3.0893200000000016,2,2,4,0.1428571428571428
A-4591,-2.1925611892,-2.1160125635566116,-0.0765486256433885,0.1923925394427832,0.2188489654037975,0.4702709961784352,Low-error + high-uncertainty,277.32,1.0681999999999998,4,1,8,0.6
D-1691,-0.517,0.04469333109515483,-0.5616933310951548,0.5616933310951548,0.1677302023408632,0.3293666314812438,Low-error + high-uncertainty,212.198,-4.224499999999998,0,0,6,1.0
B-2704,-5.0605,-5.4911806537569054,0.4306806537569045,0.4306806537569045,0.1856572432649285,0.5222397908175163,Low-error + high-uncertainty,239.101,4.785700000000002,2,2,2,0.0
E-521,-2.18,-2.4096530287446973,0.22965302874469687,0.22965302874469687,0.2133212012505761,0.4253647657861901,Low-error + high-uncertainty,244.25,0.8664999999999998,2,1,3,0.1538461538461538
B-1099,-1.3971,-2.049710964841871,0.6526109648418705,0.6526109648418705,0.1548582464716172,0.2986150679965385,Low-error + high-uncertainty,311.888,1.2173,0,0,2,1.0
B-2253,-2.1031,-2.0797682217166393,-0.023331778283360676,0.1632568167802562,0.222273182848414,0.3912696616506916,Low-error + high-uncertainty,190.198,1.5163000000000002,2,1,1,0.2727272727272727
B-370,-2.6268,-1.9632319461131351,-0.6635680538868646,0.6635680538868646,0.1528058517308037,0.3056054757548327,Low-error + high-uncertainty,162.188,1.8484,1,1,3,0.2
B-1771,-3.1389,-3.510678216258222,0.37177821625822166,0.37177821625822166,0.1930617881597341,0.3465198877382289,Low-error + high-uncertainty,234.082,2.849400000000001,1,1,2,0.2222222222222222
B-3075,-3.1389,-3.510678216258222,0.37177821625822166,0.37177821625822166,0.1930617881597341,0.3465198877382289,Low-error + high-uncertainty,234.082,2.849400000000001,1,1,2,0.2222222222222222
F-878,-4.7,-4.597339603482513,-0.1026603965174872,0.16924443809545966,0.2208810515932644,0.4380532491005491,Low-error + high-uncertainty,394.8510000000001,3.980600000000004,3,1,6,0.5
F-474,-4.49,-3.9102145136585134,-0.5797854863414866,0.5797854863414866,0.1640787147935308,0.4773617992468169,Low-error + high-uncertainty,308.315,2.7586000000000004,2,2,5,0.0769230769230769
B-3246,-1.7871999999999997,-2.0363330342092794,0.24913303420927913,0.24913303420927913,0.2095329134148233,0.3972006397156091,Low-error + high-uncertainty,306.318,-0.2339999999999997,2,1,5,0.4
