ID,InChIKey,Solubility,SD,Ocurrences,Group,rdkit_molwt,rdkit_mollogp,PredictedSolubility,Residual,AbsoluteResidual
B-4395,BSWWXRFVMJHFBN-UHFFFAOYSA-N,-3.6745,0.5515407646350333,3,G4,330.801,3.6797,-4.371775608573883,0.6972756085738832,0.6972756085738832
B-2110,SASYRHXVHLPMQD-UHFFFAOYSA-N,-0.4908,0.0,1,G1,266.227,-0.4245999999999999,-1.187967499478961,0.6971674994789611,0.6971674994789611
F-1137,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,-3.83,0.336286703077399,3,G5,330.7490000000001,1.8907000000000005,-3.132856777094368,-0.6971432229056322,0.6971432229056322
C-1402,VBHLKZHSCMQLTI-UHFFFAOYSA-N,-2.14,0.0,1,G1,309.282,-0.3847999999999997,-1.443639753063493,-0.6963602469365071,0.6963602469365071
A-1313,SAPGBCWOQLHKKZ-UHFFFAOYSA-N,-4.0436629248,0.0,1,G1,254.32599999999996,2.785400000000001,-3.3474088924200895,-0.69625403237991,0.69625403237991
G-1031,BBMMISOHGVCAMY-UHFFFAOYSA-N,-3.672,0.0,1,G1,226.235,2.4639000000000006,-2.9759800357398265,-0.6960199642601737,0.6960199642601737
C-2516,QSVMFFQOVYIPQM-UHFFFAOYSA-N,-3.0,0.0,1,G1,376.4850000000001,0.3438600000000004,-2.304197557235173,-0.6958024427648271,0.6958024427648271
C-1342,OAPBZIITNDJWQW-UHFFFAOYSA-N,-2.26,0.0,1,G1,234.186,0.3642,-1.564344872821987,-0.6956551271780127,0.6956551271780127
C-1021,JFIMDKGRGPNPRQ-UHFFFAOYSA-N,-9.62,0.3244000000000007,2,G3,464.217,9.2342,-8.92439533546817,-0.6956046645318299,0.6956046645318299
B-3340,UDUALFJGGCLPRJ-UHFFFAOYSA-N,-2.6954,0.0,1,G1,322.34200000000004,0.3189000000000006,-2.000053044029792,-0.6953469559702077,0.6953469559702077
B-353,HNJJXZKZRAWDPF-UHFFFAOYSA-N,-2.6383,0.0,1,G1,261.394,2.7113000000000014,-3.3335525671015658,0.6952525671015657,0.6952525671015657
C-1699,ZQSXNBHXKJQHBH-UHFFFAOYSA-N,-5.32,0.0,1,G1,318.4570000000001,4.139800000000004,-4.624931770956149,-0.6950682290438515,0.6950682290438515
D-290,QHOQHJPRIBSPCY-UHFFFAOYSA-N,-4.133,0.20865,2,G3,305.34000000000003,2.5273200000000005,-3.439007827698303,-0.6939921723016971,0.6939921723016971
A-570,GZGSEMRMKBBQGA-UHFFFAOYSA-N,-3.3940626837,1.3854260057999996,2,G2,146.189,2.678200000000001,-2.7002505629411298,-0.6938121207588703,0.6938121207588703
D-1821,SFPQFQUXAJOWNF-UHFFFAOYSA-N,-4.518,0.0260000000000002,2,G3,329.906,2.8958000000000004,-3.8242877286961923,-0.6937122713038075,0.6937122713038075
B-1671,XILORGWKMLOGKF-UHFFFAOYSA-N,-0.7937,0.0,1,G1,173.212,0.7195999999999998,-1.4873564748202455,0.6936564748202455,0.6936564748202455
B-2567,KNTFCRCCPLEUQZ-VKHMYHEASA-N,0.6524,0.0,1,G1,119.12,-0.9552999999999991,-0.04111930829701371,0.6935193082970137,0.6935193082970137
B-3219,FKLFBQCQQYDUAM-UHFFFAOYSA-N,-4.6937,0.0,1,G1,237.089,3.8601800000000015,-4.000224447913775,-0.693475552086225,0.693475552086225
E-791,SMQUZDBALVYZAC-UHFFFAOYSA-N,-0.86,0.26830069215,2,G3,122.12299999999996,1.2047,-1.5525411698628688,0.6925411698628688,0.6925411698628688
B-1789,SXQFCVDSOLSHOQ-UHFFFAOYSA-N,0.9435,0.0,1,G1,89.09400000000001,-1.1475000000000002,0.2510386951268907,0.6924613048731093,0.6924613048731093
B-4345,YOOYVODKUBZAPO-UHFFFAOYSA-N,-1.6194,0.0,1,G1,208.153,1.6427999999999996,-2.31167513810871,0.69227513810871,0.69227513810871
C-2309,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,-2.92,0.0,1,G1,320.32400000000007,0.6633000000000002,-2.2278121352465754,-0.6921878647534245,0.6921878647534245
B-773,YTRMTPPVNRALON-UHFFFAOYSA-N,-3.1926,0.0,1,G1,249.26900000000003,3.6000000000000014,-3.884617244856117,0.692017244856117,0.692017244856117
B-3436,NUPJIGQFXCQJBK-UHFFFAOYSA-N,-1.84,0.0,1,G1,305.33400000000006,1.2173000000000005,-2.531962329187605,0.6919623291876051,0.6919623291876051
F-1100,ORCWMSOZENFEDR-UHFFFAOYSA-N,-3.96,0.0,1,G1,340.184,4.012200000000001,-4.651700868027486,0.6917008680274863,0.6917008680274863
B-4569,LRJOMUJRLNCICJ-JZYPGELDSA-N,-4.3692,0.0,1,G1,402.48700000000014,2.1284,-3.6775179747701516,-0.6916820252298486,0.6916820252298486
B-1804,LSEHCENPUMUIKC-UHFFFAOYSA-N,-2.5763,0.0,1,G1,192.258,3.145500000000001,-3.267878332571196,0.6915783325711962,0.6915783325711962
B-1921,RQVGAIADHNPSME-UHFFFAOYSA-N,-4.5171,0.0,1,G1,345.3860000000001,2.779700000000001,-3.82592088203087,-0.69117911796913,0.69117911796913
A-1311,IGODOXYLBBXFDW-UHFFFAOYSA-N,-3.931170339,0.0,1,G1,196.29,3.0745000000000013,-3.240082861385855,-0.6910874776141447,0.6910874776141447
E-1236,LHXDLQBQYFFVNW-UHFFFAOYSA-N,-1.85,0.0,1,G1,152.237,2.401700000000001,-2.540855084034682,0.6908550840346819,0.6908550840346819
B-415,XESZUVZBAMCAEJ-UHFFFAOYSA-N,-1.9197,0.1611330062,2,G3,166.21999999999997,2.395300000000001,-2.61050934371022,0.6908093437102198,0.6908093437102198
C-1183,BZOKLJVQXZIUTK-UHFFFAOYSA-N,-2.01,0.0,1,G1,274.273,-0.2960999999999985,-1.31956627458692,-0.6904337254130797,0.6904337254130797
C-2287,QOPHKHWJLOYIDO-UHFFFAOYSA-N,-2.36,0.0,1,G1,280.309,0.1632999999999999,-1.6696195817573387,-0.6903804182426612,0.6903804182426612
B-3441,YVWZWRFAFZRJGU-UHFFFAOYSA-N,-1.3486,0.0,1,G1,263.29299999999995,0.8266999999999998,-2.038780398869964,0.6901803988699642,0.6901803988699642
B-2091,LHXDLQBQYFFVNW-XCBNKYQSSA-N,-1.8507,0.0,1,G1,152.237,2.401700000000001,-2.540855084034682,0.690155084034682,0.690155084034682
B-4147,MDKCFLQDBWCQCV-UHFFFAOYSA-N,-3.1364,0.0,1,G1,149.218,2.2894000000000005,-2.4471069366005955,-0.6892930633994045,0.6892930633994045
F-239,MUFHLECIHYAUAE-UHFFFAOYSA-N,-0.92,0.0,1,G1,292.33200000000005,-0.0162,-1.6090406673579167,0.6890406673579167,0.6890406673579167
C-1537,HCFAJYNVAYBARA-UHFFFAOYSA-N,-1.48,0.1061510977595406,3,G5,114.188,2.1557000000000004,-2.1689399283163757,0.6889399283163757,0.6889399283163757
C-2319,RDKSFIZNZGWNLA-UHFFFAOYSA-N,-7.88,0.0,1,G1,376.8810000000001,7.3993,-7.19124459801204,-0.6887554019879598,0.6887554019879598
A-974,PAYWCKGMOYQZAW-UHFFFAOYSA-N,-2.8359048818,0.0,1,G1,239.183,1.168,-2.1473442561590024,-0.6885606256409975,0.6885606256409975
A-1730,BLOXMGXSDAAJGX-SNAWJCMRSA-N,-3.0698306477,0.0,1,G1,158.197,2.1257,-2.381339542443367,-0.6884911052566327,0.6884911052566327
A-1290,GAKMQHDJQHZUTJ-ULHLPKEOSA-N,-3.2037371554000003,0.0628588017022718,3,G5,376.4680000000002,2.6367000000000016,-3.891592649527988,0.6878554941279877,0.6878554941279877
B-2283,SDKQRNRRDYRQKY-UHFFFAOYSA-N,-1.5706,0.0,1,G1,223.22799999999995,1.4502,-2.258196478480306,0.6875964784803059,0.6875964784803059
F-351,HSRJKNPTNIJEKV-UHFFFAOYSA-N,-0.73,0.0659,2,G3,198.218,0.4272000000000001,-1.417396560278232,0.6873965602782319,0.6873965602782319
B-70,BIWJNBZANLAXMG-UHFFFAOYSA-N,-6.8644,0.7572000000000001,2,G2,409.7819999999999,5.682800000000001,-6.177115495419699,-0.6872845045803011,0.6872845045803011
A-1517,ULDHMXUKGWMISQ-VIFPVBQESA-N,-1.9026536597,0.0,1,G1,150.22099999999998,2.4879000000000007,-2.5898557913738918,0.6872021316738917,0.6872021316738917
B-1166,RXQCEGOUSFBKPI-UHFFFAOYSA-N,-3.1592,0.0,1,G1,196.206,1.9658,-2.4720112843709168,-0.687188715629083,0.687188715629083
B-3616,FYGHSUNMUKGBRK-UHFFFAOYSA-N,-3.2037,0.0,1,G1,120.195,2.611860000000001,-2.5165963194566148,-0.6871036805433852,0.6871036805433852
C-1388,DHIFEVBBJSAIAC-UHFFFAOYSA-N,-1.99,0.0,1,G1,280.24,-0.3658000000000005,-1.3029229897921233,-0.6870770102078767,0.6870770102078767
B-2454,MZHCENGPTKEIGP-RXMQYKEDSA-N,-2.6003,0.0,1,G1,235.066,2.845300000000001,-3.2868373746030395,0.6865373746030397,0.6865373746030397
B-1722,FVJIUQSKXOYFKG-UHFFFAOYSA-N,-2.0439,0.0,1,G1,177.03,2.4857000000000005,-2.7303733204528244,0.6864733204528246,0.6864733204528246
A-3964,SBLHOJQRZNGHLQ-YLVOMZDISA-N,-3.7327198893,0.0,1,G1,286.415,4.087400000000003,-4.418885308907243,0.6861654196072431,0.6861654196072431
C-2451,XHELVEVNEWRBRH-UHFFFAOYSA-N,-2.96,0.0,1,G1,414.231,1.99262,-3.6457311040599616,0.6857311040599616,0.6857311040599616
C-281,GMVPRGQOIOIIMI-OUKQBFOZSA-N,-3.67,0.0,1,G1,354.48700000000014,3.475100000000002,-4.3556117681818955,0.6856117681818956,0.6856117681818956
A-744,QWBBPBRQALCEIZ-UHFFFAOYSA-N,-1.4241960776,0.0341826406499998,2,G3,122.167,2.00904,-2.1096722078630594,0.6854761302630594,0.6854761302630594
F-901,HVYDRBTXGUFRBX-UHFFFAOYSA-N,-5.47,0.0,1,G1,297.741,4.529200000000002,-4.784780701853569,-0.6852192981464311,0.6852192981464311
B-432,ZUTYZAFDFLLILI-UHFFFAOYSA-N,-2.1945,0.0,1,G1,150.22099999999998,2.9057000000000013,-2.8791264342871905,0.6846264342871904,0.6846264342871904
B-3290,UXGUHQNYRZMSQI-UHFFFAOYSA-N,-3.1711,0.0,1,G1,222.41899999999995,3.7637000000000023,-3.855699646124591,0.6845996461245911,0.6845996461245911
B-1965,AGPKZVBTJJNPAG-UHNVWZDZSA-N,-0.3895,0.0,1,G1,131.17499999999998,0.4443999999999999,-1.0740948092812597,0.6845948092812597,0.6845948092812597
E-1008,JBIWCJUYHHGXTC-UHFFFAOYSA-N,-2.87,0.0,1,G1,444.44000000000017,-0.3475999999999986,-2.1854964046415133,-0.6845035953584868,0.6845035953584868
A-4465,NECRQCBKTGZNMH-UHFFFAOYSA-N,-1.0365979243,0.0,1,G1,126.19899999999996,1.4166999999999998,-1.720918486375135,0.6843205620751349,0.6843205620751349
B-1464,WCGGWVOVFQNRRS-UHFFFAOYSA-N,-0.2558,0.0,1,G1,127.958,0.2754,-0.9400404391248899,0.6842404391248899,0.6842404391248899
B-343,DLKQHBOKULLWDQ-UHFFFAOYSA-N,-4.3468,0.0,1,G1,207.07,3.6023000000000014,-3.6626289132070244,-0.6841710867929756,0.6841710867929756
B-4149,JHSPCUHPSIUQRB-UHFFFAOYSA-N,-1.8427,0.0,1,G1,190.029,2.0923,-2.526868343268891,0.684168343268891,0.684168343268891
F-333,RCOUWKSZRXJXLA-UHFFFAOYSA-N,-2.53,0.0093500000000001,2,G3,212.249,0.9389999999999998,-1.8460893559652471,-0.6839106440347527,0.6839106440347527
F-646,DRGIJTNVBHIOFB-UHFFFAOYSA-N,-3.95,0.0,1,G1,215.208,2.967400000000002,-3.266162688658469,-0.6838373113415313,0.6838373113415313
A-3518,CZZZABOKJQXEBO-UHFFFAOYSA-N,-1.3352536727,0.0,1,G1,121.183,1.88564,-2.019020729433329,0.6837670567333292,0.6837670567333292
A-2350,DDEDQHVHVPJFAC-UHFFFAOYSA-N,-4.3869446244,0.0,1,G1,268.125,3.193700000000001,-3.7032125817966883,-0.6837320426033116,0.6837320426033116
B-2494,HUOHOGDVFDYSTQ-UHFFFAOYSA-N,-3.6723,0.0,1,G1,282.126,4.029400000000002,-4.356003876758871,0.6837038767588712,0.6837038767588712
C-2271,BRNKJDZWZYZVNM-UHFFFAOYSA-N,-7.24,0.0,1,G1,342.43600000000004,6.745900000000002,-6.556354295342425,-0.6836457046575752,0.6836457046575752
A-3123,RZXMPPFPUUCRFN-UHFFFAOYSA-N,-1.0477452605,0.4262053018910804,4,G5,107.156,1.5772199999999998,-1.7311625861829667,0.6834173256829668,0.6834173256829668
C-2350,AMLBAOPYPUXEQF-UHFFFAOYSA-N,-3.76,0.0,1,G1,288.322,4.108200000000003,-4.443390287328714,0.6833902873287139,0.6833902873287139
C-2157,LDBWPTYGGBUCTJ-UHFFFAOYSA-N,-4.92,0.0,1,G1,274.28700000000003,3.917060000000002,-4.23669047853555,-0.6833095214644498,0.6833095214644498
C-2249,CVUGPAFCQJIYDT-UHFFFAOYSA-N,-7.13,0.2549000000000001,2,G3,354.491,6.495500000000002,-6.446856153743536,-0.6831438462564643,0.6831438462564643
C-1394,UZHSEJADLWPNLE-UHFFFAOYSA-N,-3.39,0.0,1,G1,327.38000000000005,1.3014,-2.706995514537602,-0.6830044854623982,0.6830044854623982
A-5050,WAQIIHCCEMGYKP-UHFFFAOYSA-N,-4.3823578934,0.0,1,G1,210.317,3.6307000000000023,-3.699495528094947,-0.682862365305053,0.682862365305053
A-3432,URAYPUMNDPQOKB-UHFFFAOYSA-N,-0.5754367043,0.04541032059438,3,G5,218.205,0.0442999999999997,-1.258185587464443,0.6827488831644429,0.6827488831644429
C-242,UXCYPHCFQAFVFH-UHFFFAOYSA-N,-3.19,0.0,1,G1,160.201,2.29258,-2.5074993210101324,-0.6825006789898675,0.6825006789898675
C-2143,HYDYEUKNONPEFM-UHFFFAOYSA-N,-4.44,0.0,1,G1,270.288,3.2559000000000013,-3.757737876842233,-0.6822621231577672,0.6822621231577672
C-382,RUDATBOHQWOJDD-UHFFFAOYSA-N,-4.57,0.4915790882452181,4,G5,392.5800000000002,4.477900000000004,-5.25174286768283,0.6817428676828294,0.6817428676828294
A-2541,ADANNTOYRVPQLJ-UHFFFAOYSA-N,-5.661813631699999,0.0,1,G1,459.0010000000002,5.5464000000000055,-6.343451207440264,0.6816375757402646,0.6816375757402646
A-896,KSEFBQCEGMTNPD-UHFFFAOYSA-N,-2.7446854432,0.0,1,G1,220.312,3.159200000000002,-3.4260008048863617,0.6813153616863619,0.6813153616863619
A-1562,WRYLYDPHFGVWKC-UHFFFAOYSA-N,-1.9409970697,0.3299873499,2,G3,154.25299999999996,2.5037000000000003,-2.622157715604717,0.6811606459047168,0.6811606459047168
B-2883,VHCNQEUWZYOAEV-UHFFFAOYSA-N,-2.0506,0.0,1,G1,202.217,0.3275199999999999,-1.3695691812291972,-0.681030818770803,0.681030818770803
B-2836,JYOAXOMPIXKMKK-JGVFFNPUSA-N,-1.5687,0.0,1,G1,259.306,-0.8052999999999981,-0.8877144710182827,-0.6809855289817173,0.6809855289817173
C-2358,FAZPZNCEAZRGPY-UHFFFAOYSA-N,-3.73,0.0,1,G1,314.38800000000003,1.8952,-3.04928778730889,-0.6807122126911098,0.6807122126911098
B-961,GXAMYUGOODKVRM-UHFFFAOYSA-N,-1.9657,0.0,1,G1,226.231,1.9875000000000005,-2.6461155342649043,0.6804155342649043,0.6804155342649043
A-5919,HPFHYRNETZEPIV-UHFFFAOYSA-N,-7.6317322062,0.0,1,G1,448.8420000000005,6.502200000000005,-6.951390020255131,-0.6803421859448688,0.6803421859448688
A-4744,VEMDQCGHZNXORX-UHFFFAOYSA-N,-2.522680786,0.0,1,G1,233.227,0.7738,-1.842857092034267,-0.679823693965733,0.679823693965733
A-2907,ODJQKYXPKWQWNK-UHFFFAOYSA-N,-0.7991431977,0.05922159885,2,G3,178.209,0.669,-1.4787980857658722,0.6796548880658723,0.6796548880658723
D-1573,RZXZIZDRFQFCTA-UHFFFAOYSA-N,-1.901,0.0,1,G1,180.926,2.2391999999999994,-2.5803470007026146,0.6793470007026146,0.6793470007026146
B-4572,GCKMFJBGXUYNAG-HLXURNFRSA-N,-3.9505,0.0,1,G1,302.4580000000001,4.269300000000004,-4.629826535334757,0.6793265353347575,0.6793265353347575
A-106,NMZMQQBBZRGLPJ-UHFFFAOYSA-N,-3.8230431676,0.025392856001213,3,G5,186.295,3.0119000000000016,-3.1437847402191594,-0.6792584273808404,0.6792584273808404
F-1185,DFTOOBKXSNAAPW-UHFFFAOYSA-N,-2.37,0.0,1,G1,351.4720000000001,1.6111999999999995,-3.049135991033574,0.6791359910335739,0.6791359910335739
B-2840,ZIMGGGWCDYVHOY-UHFFFAOYSA-N,-1.9782,0.0,1,G1,209.25299999999996,0.1723699999999992,-1.299427022816516,-0.6787729771834841,0.6787729771834841
A-2943,LECKQPWCSYMCDR-UHFFFAOYSA-N,-1.9013447833,0.0,1,G1,191.23,2.15998,-2.5800908909437394,0.6787461076437395,0.6787461076437395
B-3534,RWOBYZRHHZGFHD-UHFFFAOYSA-N,-5.0706,0.0,1,G1,369.4390000000001,3.4131000000000027,-4.3919044636765685,-0.6786955363234313,0.6786955363234313
A-3516,XJPZKYIHCLDXST-UHFFFAOYSA-N,-1.4172531143,0.0,1,G1,148.98000000000002,1.7833999999999997,-2.0955086023794722,0.6782554880794722,0.6782554880794722
F-873,VAOSSGQUPGENMP-UHFFFAOYSA-N,-2.6,0.0,1,G1,231.226,2.861700000000001,-3.277846909092903,0.6778469090929029,0.6778469090929029
A-2345,YACLQRRMGMJLJV-UHFFFAOYSA-N,-2.5509254551,0.0,1,G1,88.53699999999999,1.9249,-1.873236421161488,-0.6776890339385118,0.6776890339385118
A-420,PJZFNEYJOZUEGS-UHFFFAOYSA-N,-7.098737149600001,3.2702135328538904,4,G4,376.5810000000001,6.289300000000007,-6.421128523195659,-0.6776086264043419,0.6776086264043419
A-140,FXRLMCRCYDHQFW-UHFFFAOYSA-N,-2.7599573667,0.0,1,G1,114.041,2.0319000000000003,-2.0824461370749123,-0.6775112296250878,0.6775112296250878
C-869,WKVHKLUGADLQMG-UHFFFAOYSA-N,-4.42,0.0,1,G1,296.779,3.0314200000000007,-3.74267138036644,-0.6773286196335597,0.6773286196335597
B-64,BJHIKXHVCXFQLS-UYFOZJQFSA-N,0.6353,0.0,1,G1,180.156,-3.3772,1.3123387749823918,-0.6770387749823918,0.6770387749823918
B-3449,ZTEWWPFYEDRRRL-UHFFFAOYSA-N,-3.902,0.0,1,G1,263.337,2.539900000000001,-3.2251754783210425,-0.6768245216789577,0.6768245216789577
A-1056,REQPQFUJGGOFQL-UHFFFAOYSA-N,-2.8302990647,0.0,1,G1,208.377,1.4126,-2.153479221908783,-0.6768198427912173,0.6768198427912173
I-26,MYSWGUAQZAJSOK-UHFFFAOYSA-N,-3.6,1.1314883649423886,4,G4,331.3470000000001,1.5833000000000002,-2.9231917268342844,-0.6768082731657157,0.6768082731657157
B-1721,YYWZDZMCXPSGDF-NSCUHMNNSA-N,-0.3462,0.0,1,G1,102.093,0.5929,-1.0228275527930457,0.6766275527930457,0.6766275527930457
E-1011,SBNFWQZLDJGRLK-UHFFFAOYSA-N,-5.24,1.15895,2,G2,350.4580000000001,5.760500000000005,-5.916599083530603,0.6765990835306024,0.6765990835306024
C-1458,SEQDDYPDSLOBDC-UHFFFAOYSA-N,-2.7,0.0,1,G1,300.745,2.4722,-3.376499146575723,0.6764991465757229,0.6764991465757229
A-5218,PODSUMUEKRUDEI-UHFFFAOYSA-N,0.6335459397,0.0,1,G1,129.16299999999998,-1.0296999999999998,-0.04281756136605952,0.6763635010660595,0.6763635010660595
B-1802,ZMGMGHNOACSMQN-UHFFFAOYSA-N,-4.0851,0.0,1,G1,214.087,3.1834000000000007,-3.4097744747035446,-0.6753255252964552,0.6753255252964552
C-839,RBJGYDGKXTYSSL-UHFFFAOYSA-N,-4.13,0.0,1,G1,282.752,2.7230000000000008,-3.454813237116078,-0.6751867628839219,0.6751867628839219
B-334,ZHQLTKAVLJKSKR-UHFFFAOYSA-N,-1.0515,0.0,1,G1,180.159,1.0119,-1.7265420762263295,0.6750420762263294,0.6750420762263294
F-128,BVVRZSKVUVJJAJ-UHFFFAOYSA-N,-1.28,0.0,1,G1,192.328,1.2487,-1.9549687995117835,0.6749687995117835,0.6749687995117835
A-4036,SRPWOOOHEPICQU-UHFFFAOYSA-N,-0.8961963145999999,0.0927408879,2,G3,192.126,0.6954,-1.570812275920493,0.6746159613204931,0.6746159613204931
B-4315,NOMHBBFEJSVGSC-UHFFFAOYSA-N,-1.1641,0.0,1,G1,175.07999999999998,1.2127,-1.8386594281884912,0.6745594281884912,0.6745594281884912
A-1668,JOZKFWLRHCDGJA-UHFFFAOYSA-N,-4.095938730199999,0.0,1,G1,198.30599999999995,3.3221000000000025,-3.422194027202364,-0.6737447029976353,0.6737447029976353
C-2273,JGXAONSRHOSPTJ-UHFFFAOYSA-N,-7.23,0.0,1,G1,342.43600000000004,6.745900000000002,-6.556354295342425,-0.6736457046575755,0.6736457046575755
B-58,AWUCVROLDVIAJX-UHFFFAOYSA-N,0.7643,0.0,1,G1,172.07300000000004,-1.5511,0.09083440231794981,0.6734655976820502,0.6734655976820502
C-1767,GGAUUQHSCNMCAU-UHFFFAOYSA-N,-0.18,0.0,1,G1,234.16,-0.6625999999999994,-0.8532853947140402,0.6732853947140403,0.6732853947140403
B-2984,OBUQICZSPJTRQI-UHFFFAOYSA-N,-2.5191,0.0,1,G1,198.287,2.990000000000002,-3.1921585100528675,0.6730585100528677,0.6730585100528677
B-3438,PAIRTJOPUAQMRQ-WHFBIAKZSA-N,-0.6665,0.0,1,G1,114.144,0.9579,-1.3393904433064523,0.6728904433064523,0.6728904433064523
B-3975,JXUMCVDPMJWGSI-UHFFFAOYSA-N,-1.1548,0.0,1,G1,157.12499999999997,1.3342,-1.827651888710696,0.672851888710696,0.672851888710696
B-2655,WQRCEBAZAUAUQC-UHFFFAOYSA-N,-3.762,0.0,1,G1,271.7250000000001,2.2795000000000005,-3.0893249976486654,-0.6726750023513346,0.6726750023513346
A-4658,GZGZVOLBULPDFD-UHFFFAOYSA-N,-2.1910899756,0.0,1,G1,197.194,0.5811999999999999,-1.5185955653833965,-0.6724944102166037,0.6724944102166037
A-466,KRLBLPBPZSSIGH-CSKARUKUSA-N,-2.4091286640000003,0.0,1,G1,168.27999999999997,3.0599000000000016,-3.081570382313809,0.672441718313809,0.672441718313809
I-63,XQYZDYMELSJDRZ-UHFFFAOYSA-N,-3.87,0.79,2,G2,339.3910000000001,3.860000000000003,-4.542121205365376,0.672121205365376,0.672121205365376
B-4225,DEDOPGXGGQYYMW-UHFFFAOYSA-N,-2.2858,0.0421,2,G3,187.30799999999996,2.735500000000001,-2.9577818184517466,0.6719818184517465,0.6719818184517465
C-91,HXDOZKJGKXYMEW-UHFFFAOYSA-N,-1.4,0.1081023502162792,3,G5,122.16699999999996,1.9546,-2.0719797861296936,0.6719797861296937,0.6719797861296937
F-1124,VJRKXIWXOWSLKQ-UHFFFAOYSA-N,-2.33,0.0,1,G1,206.154,0.7142,-1.658152587690559,-0.6718474123094411,0.6718474123094411
A-617,XSQUKJJJFZCRTK-UHFFFAOYSA-N,0.9578400994,0.0293940437,2,G3,60.056,-0.9762000000000002,0.28628687690466914,0.6715532224953309,0.6715532224953309
B-3983,BQCIDUSAKPWEOX-UHFFFAOYSA-N,-0.7061,0.94141334375,2,G2,64.034,1.3966,-1.3776363266708913,0.6715363266708914,0.6715363266708914
B-2427,YSSSPARMOAYJTE-UHFFFAOYSA-N,-4.6935,0.0,1,G1,360.40600000000006,2.948800000000001,-4.022579711864514,-0.6709202881354859,0.6709202881354859
B-2292,QGKJDERCEAREGO-UHFFFAOYSA-N,-1.947,0.0,1,G1,221.25599999999997,1.9847,-2.617818124004362,0.670818124004362,0.670818124004362
A-5127,INVVMIXYILXINW-UHFFFAOYSA-N,-1.3471955313,0.0054011607999999,2,G3,150.14100000000002,-0.27398,-0.677199276544019,-0.6699962547559809,0.6699962547559809
C-987,LSCYDZJASSKSMJ-UHFFFAOYSA-N,-4.74,0.0,1,G1,308.333,3.415900000000001,-4.0700883371970376,-0.6699116628029627,0.6699116628029627
A-4188,XDJULAUHYAJQBU-UHFFFAOYSA-N,-1.9185447839,0.0,1,G1,178.231,2.2712400000000006,-2.588251638372866,0.6697068544728662,0.6697068544728662
A-1172,AKGGYBADQZYZPD-UHFFFAOYSA-N,-1.7160179957,0.0,1,G1,148.20499999999998,2.2082,-2.385519667114308,0.6695016714143083,0.6695016714143083
B-2394,JYWAYDDGOPHFIS-JTQLQIEISA-N,-2.8868,0.0,1,G1,308.18600000000004,2.6748000000000003,-3.5561968248680222,0.6693968248680222,0.6693968248680222
B-305,QUFFRITXLMVPMV-UHFFFAOYSA-N,-1.643,0.0,1,G1,303.31700000000006,0.9154000000000002,-2.3122503746725,0.6692503746724998,0.6692503746724998
A-5073,PXMJCECEFTYEKE-UHFFFAOYSA-N,-5.1235829068,0.0,1,G1,292.41900000000004,4.092800000000003,-4.454434768922916,-0.6691481378770847,0.6691481378770847
B-2029,XIZOTXGJXSTQDI-UHFFFAOYSA-N,-2.826,0.0,1,G1,261.283,2.945100000000001,-3.494839704047605,0.6688397040476048,0.6688397040476048
F-197,IYIAWAACGTUPCC-UHFFFAOYSA-N,-1.14,0.0,1,G1,208.327,0.9148,-1.8085543620563955,0.6685543620563956,0.6685543620563956
B-2053,BDQJEJZWJJUQGU-UHFFFAOYSA-N,-0.2586,0.0,1,G1,199.506,-0.2909000000000001,-0.9270324591132053,0.6684324591132054,0.6684324591132054
A-451,ABDKAPXRBAPSQN-UHFFFAOYSA-N,-1.3149750669,0.0,1,G1,138.16599999999997,1.7038,-1.9831009887559121,0.6681259218559121,0.6681259218559121
C-762,CNCBPCXAUZPIGA-UHFFFAOYSA-N,-5.52,0.0,1,G1,358.88700000000006,4.158300000000003,-4.851948720786151,-0.6680512792138487,0.6680512792138487
A-5770,HXIQYSLFEXIOAV-UHFFFAOYSA-N,-7.112066324,0.0,1,G1,358.54700000000014,6.460840000000005,-6.444348432097287,-0.6677178919027131,0.6677178919027131
B-1213,HXVNBWAKAOHACI-UHFFFAOYSA-N,-1.3018,0.0,1,G1,114.18799999999996,1.8675,-1.9693999587433437,0.6675999587433437,0.6675999587433437
A-3883,CZSXBBWOROMVEW-UHFFFAOYSA-N,-1.6560932729,0.0,1,G1,176.21499999999995,1.9043,-2.3235134775221953,0.6674202046221953,0.6674202046221953
B-1682,MIWFLWHJKFXSDI-UHFFFAOYSA-N,-0.5916,0.0,1,G1,146.14999999999998,-1.3309999999999995,0.07579106530967128,-0.6673910653096713,0.6673910653096713
B-1971,VWHGTYCRDRBSFI-ZETCQYMHSA-N,0.2124,0.0,1,G1,245.279,-1.3231999999999968,-0.4548194338534223,0.6672194338534223,0.6672194338534223
A-5265,FKAKGSJLTBVQOP-UHFFFAOYSA-N,-0.7796166704,0.0,1,G1,172.18,0.6688000000000001,-1.4467164743406868,0.6670998039406868,0.6670998039406868
C-1659,XZRHNAFEYMSXRG-UHFFFAOYSA-N,-2.92,0.0,1,G1,150.177,2.00164,-2.252952628189072,-0.667047371810928,0.667047371810928
B-2870,RZONVOYARNZXEO-UHFFFAOYSA-N,-3.3483,0.0,1,G1,245.278,1.8928,-2.6814641777526216,-0.6668358222473785,0.6668358222473785
