repetition,seed,ID,scaffold,observed_solubility,predicted_solubility,rdkit_molwt_value,rdkit_molwt_shap,rdkit_mollogp_value,rdkit_mollogp_shap,rdkit_ring_count_value,rdkit_ring_count_shap,rdkit_aromatic_rings_value,rdkit_aromatic_rings_shap,rdkit_rotatable_bonds_value,rdkit_rotatable_bonds_shap,rdkit_fraction_csp3_value,rdkit_fraction_csp3_shap
7,106,A-4138,c1ccccc1,-1.8422414993,-1.482497786624137,191.238,0.05688398774369721,0.2146200000000002,1.8623973938155638,1,0.1519428142469522,1,-0.056627150252693784,1,0.07131535877813772,0.1111111111111111,-0.5198087004321132
7,106,G-978,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,-3.18,-2.6273897210709296,360.4500000000002,-0.595197891282949,1.5576,1.0883131610702625,4,-0.20403352736185704,0,0.02888568959859002,2,-0.008694666511924666,0.7142857142857143,0.1119390039406327
7,106,A-359,c1ccccc1,-2.2455315279,-1.6591986599224522,138.166,0.40641266826098305,1.7038,1.064092889146382,1,0.02931285938724426,1,-0.02579885288818106,2,-0.035173660318726006,0.25,-0.04944307298647441
7,106,A-114,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,-3.1784471289,-2.6273897210709296,360.4500000000002,-0.595197891282949,1.5576,1.0883131610702625,4,-0.20403352736185704,0,0.02888568959859002,2,-0.008694666511924666,0.7142857142857143,0.1119390039406327
7,106,B-3149,c1ccccc1,-2.4003,-1.8055218656947736,221.212,-0.2500304228882034,0.5060999999999996,1.6780484201585446,1,0.1168560288874015,1,-0.05698860640324248,3,-0.016270886995082393,0.1818181818181818,-0.22853490793050987
7,106,B-2645,c1ccccc1,-3.6822,-3.893621389551496,283.79900000000004,-0.053405147105898616,3.505340000000002,-0.9234250612231174,1,-0.023712134470809717,1,-0.003051423119850889,6,0.0022186271597808057,0.5333333333333333,0.15635523973208118
7,106,B-2438,c1ccccc1,-2.2273,-1.8362599391421879,177.20299999999995,0.2518549730744821,1.3503,1.342330620877883,1,0.06611331401482651,1,-0.025738159588883,4,-0.015539044123479881,0.1,-0.4066801528733367
7,106,A-597,c1ccccc1,-3.3513392636000003,-3.693164691608917,187.286,0.13738538202856204,3.341280000000002,-0.8392038493587763,1,-0.01105176038486053,1,-0.003176572260830593,3,-0.029680222600776483,0.4615384615384615,0.1011638214914458
7,106,G-743,c1ccccc1,-3.01,-2.764150813470872,204.01,0.04030707374563972,2.2912,0.6416123552034821,1,0.11645661452892023,1,-0.03258183486091942,0,-0.1293230127999352,0.0,-0.3520205187643805
7,106,E-674,c1ccccc1,-3.08,-2.8669854711638187,214.062,-0.055735343621530715,2.4075000000000006,0.3825373041668667,1,0.11912632940551918,1,-0.011212227230733148,1,0.07819392418094553,0.125,-0.3312939675412058
7,106,A-1677,c1ccccc1,-2.9887953027,-2.700386036167784,145.20499999999996,0.3197778515154716,2.681680000000001,-0.11199002662325734,1,0.0881056756642757,1,-0.0035491042335005886,1,0.03571599884600928,0.3,0.02015505918689958
7,106,A-1782,c1ccccc1,-3.2005181203,-3.398534507558692,192.001,0.1502631389342594,2.901600000000001,-0.365140852038387,1,0.07097607624527856,1,-0.0049252266925460236,1,0.07392500251035168,0.0,-0.27503115599396744
7,106,A-1809,S=c1[nH]c2ccccc2s1,-3.1515048921,-3.6450840077919717,167.25799999999998,0.2722835786219619,2.95889,-0.2934352339317488,2,-0.09857391200323143,2,-0.001002182255370334,0,-0.16444724997385163,0.0,-0.31130751772605175
7,106,C-494,c1ccccc1,-3.1,-3.9364056518335997,255.484,-0.08462260097180319,3.1102000000000007,-0.4370965932483063,1,0.014301176353612045,1,-0.004854640062807346,3,-0.031237980347050845,0.125,-0.3442935230335656
7,106,B-2186,c1ccccc1,-2.5648,-2.308708267743544,176.21499999999995,0.2891255133099667,2.26,0.5679579577792293,1,0.07741298164663545,1,-0.025619205623120422,3,-0.01333177444547882,0.1818181818181818,-0.15565224988709647
7,106,A-1144,c1ccccc1,-2.7343475301,-2.275276813488093,162.188,0.3095081829608103,1.8728,0.8829373943778217,1,0.03526099848447237,1,-0.025851564702894972,2,-0.02709371994435859,0.1,-0.401436614140264
7,106,B-4019,c1ccccc1,-2.3243,-1.8835598152047472,137.138,0.36543636068010754,1.90322,0.9141415727635436,1,0.08224739880417668,1,-0.026003675645008842,1,0.052593255503670604,0.1428571428571428,-0.22337323678755738
7,106,B-3754,c1ccccc1,-2.3984,-2.318549425527207,178.18699999999998,0.21981113555527462,1.793,0.9289544491947913,1,0.03526099848447237,1,-0.025852768705028603,3,-0.02032806385859941,0.1,-0.4077936856744382
7,106,A-34,c1ccccc1,-3.5129421932,-4.526528715414962,195.476,0.06208062705207513,3.7322000000000015,-1.3263097718277708,1,0.038934326672853944,1,-0.0036737681806866904,1,0.009390797499574803,0.1428571428571428,-0.25834943610732203
7,106,B-4516,c1ccccc1,-2.0611,-1.118387158522568,138.126,0.3978868014829212,1.177,1.6583525629424387,1,0.132782927860118,1,-0.024178004458639105,1,0.07675277144979922,0.0,-0.31138272727552563
7,106,A-645,c1ccccc1,-2.4948513605,-2.516654364055994,162.188,0.2893289064546127,2.1681,0.6093746977601575,1,0.06979195544837301,1,-0.026004660722060882,2,-0.02779968626695038,0.1,-0.38274408620644573
7,106,F-395,c1ccccc1,-2.67,-2.7552012473108887,223.228,-0.11551983893751643,2.1803,0.4713627900130165,1,0.06463229437230036,1,-0.03264711230717738,3,-0.034158654124038075,0.2727272727272727,-0.06026923580379509
7,106,C-1333,c1ccccc1,-2.48,-2.418945770602054,270.354,-0.4376162591286867,1.3097,1.049933093942131,1,0.051128778303216854,1,-0.031076778170343024,4,-0.02546239551459741,0.4166666666666667,0.022749280489906626
7,106,A-4722,c1ccccc1,-2.4061778726,-2.361585775251993,221.665,-0.23001588102378917,1.4773200000000002,1.0730933191385175,1,0.09320978832723292,1,-0.0323153207912485,1,0.06171852966479673,0.1428571428571428,-0.27867472004382277
7,106,B-3757,c1ccccc1,-3.1137,-3.0137404787323243,191.013,0.1523999534448357,2.6916,-0.004243080871646401,1,0.09936684839315191,1,-0.0049252266925460236,1,0.07392500251035168,0.0,-0.28166248499278995
7,106,G-156,c1ccccc1,-3.37,-4.837807532539535,231.893,0.030427931781398493,4.0058,-1.3009294842631112,1,0.038620771954023365,1,-0.004935878573995472,0,-0.22114427813572624,0.0,-0.3312451047784365
7,106,B-1361,c1ccccc1,-2.4142,-1.2895242654276586,153.13699999999997,0.3288606656553248,1.0871,1.6188684068727937,1,0.10877079173830637,1,-0.024085587700737918,2,-0.019490124183241697,0.1428571428571428,-0.25384692728642383
7,106,C-1160,c1ccccc1,-2.49,-2.0262825370979316,179.219,0.2847326345688482,2.02164,0.6525552685667824,1,0.09921604303948005,1,-0.026067543100544613,1,0.03759096231678289,0.3,-0.02570841196559963
7,106,C-239,c1ccccc1,-2.26,-1.0941027365698923,153.13699999999997,0.2738139488880212,0.6726000000000001,1.845922335745052,1,0.1466055673247255,1,-0.04267071743690789,1,0.07847328647685868,0.0,-0.3476456670439626
7,106,G-1060,c1ccccc1,-3.84,-4.104621250441844,293.40700000000004,-0.018584278045358265,3.8884000000000034,-1.2131750687137526,1,-0.022275332288991423,1,-0.006285085170790659,9,0.07444172885850421,0.5882352941176471,0.1298582754422278
7,106,C-1358,c1ccccc1,-2.85,-2.610151974536152,298.4080000000001,-0.21626329769958044,2.0899,0.5140561278680391,1,0.043348884422094176,1,-0.031522359686786565,6,0.0017246871389596165,0.5,0.12710547394480376
7,106,C-1316,c1ccccc1,-2.3,-2.0407084765346375,256.327,-0.37657987756236855,0.9196000000000002,1.369214499076447,1,0.08545600407259016,1,-0.029425410284331585,3,-0.03037822690519417,0.3636363636363636,-0.01039397440809798
7,106,B-1708,O=c1cccnn1-c1ccccc1,-2.7436,-2.5782222208645402,221.647,-0.23163123265058017,1.4680999999999995,1.1487156394833473,2,-0.11673737836379154,2,-0.030375378351493752,1,0.03575512594460875,0.0,-0.3353475064029498
7,106,F-854,c1ccccc1,-2.16,-1.3572721726345276,181.15099999999995,0.21248185184402457,0.1983000000000001,1.9417498070537988,1,0.10146236648713712,1,-0.05058050806208554,2,-0.020123965505371072,0.0,-0.4936602339283507
7,106,B-1335,c1ccccc1,-2.7993,-2.1323873354740113,151.16499999999996,0.3104719577116161,2.1572000000000005,0.6347739532744979,1,0.06634412911973585,1,-0.026067543100544613,2,-0.03620221420697136,0.25,-0.03310612774866459
7,106,C-1129,c1ccccc1,-2.67,-2.503836336577287,156.612,0.40961285183586277,2.662440000000001,0.16481793896985367,1,0.08713732313655552,1,-0.004950408792203764,0,-0.11263525609076541,0.25,0.0007827048870901133
7,106,F-43,c1ccccc1,-2.68,-1.8469283823583458,168.19199999999998,0.2510349654567523,1.7124,0.9949355792852184,1,0.025331228320493976,1,-0.024425136447803135,3,-0.02715940926830396,0.3333333333333333,-0.01804411918102465
7,106,B-1593,c1ccccc1,-2.6958,-2.833188219792694,175.0,0.32128456124773586,2.5882000000000005,0.23028281201259138,1,0.10186048538530759,1,-0.004310996146440027,0,-0.11436987588009419,0.0,-0.3193337158881158
7,106,A-1357,c1ccccc1,-3.045838317,-2.7155379004359044,192.258,0.17632916685940137,2.5273000000000003,0.09206138065605488,1,0.04569711259749978,1,-0.0035932822366873257,3,-0.028483620065336765,0.4166666666666667,0.05105283227684432
7,106,C-1155,c1ccccc1,-3.08,-2.898685568031945,178.23099999999997,0.2226571127609321,2.7274000000000003,-0.14755345452449378,1,0.05125144658446829,1,-0.0022486643111634275,4,-0.026027637428798017,0.3636363636363636,0.0518371194107905
7,106,C-1922,c1ccccc1,-3.37,-3.361582036257642,251.282,-0.04725926998111678,2.960500000000001,-0.3548936676960184,1,0.023840382141350855,1,-0.00420947979675699,5,-0.001252942968002984,0.3846153846153846,0.07079443256658435
7,106,A-1397,O=C1C=C2CCC3C(CCC4C3CCC43CCC(=O)O3)C2CC1,-4.2250037793,-5.6099724164996445,342.47900000000016,-0.36829289389682085,4.5941000000000045,-1.8856810165151552,5,-0.13024595697236196,0,0.01842425186532102,0,-0.45059987802520896,0.8181818181818182,0.2550245675682702
7,106,B-4233,c1ccccc1,-2.895,-3.055907118748096,259.10299999999995,-0.18343665969046466,2.4742000000000006,0.29815654516667794,1,0.07323690391456372,1,-0.011246742685444506,2,-0.021845245274702843,0.2222222222222222,-0.16217042965504483
7,106,B-1587,c1ccccc1,-2.3922,-2.377917485110429,286.156,-0.4110138258986547,0.9077,1.4147598634609888,1,0.09420036693822954,1,-0.030843033288502693,6,0.01096708912741153,0.125,-0.40738645492622194
7,106,B-1095,c1ccccc1,-3.3503,-3.552053624631674,249.093,-0.0846369281324022,2.9353000000000016,-0.37325301331515714,1,0.027690476740746983,1,-0.0053342324171478,4,-0.028855908394022578,0.3,-0.039062528590011206
7,106,A-4822,c1ccccc1,-2.7015911491000004,-2.7542998652671917,206.241,0.03193767370383467,2.349,0.2759078910757662,1,0.06462410785197376,1,-0.0112763136113505,4,-0.02927097441432303,0.25,-0.037620759349412655
7,106,B-3420,c1ccccc1,-2.2472,-1.9304647194764657,247.34099999999995,-0.39000461195448594,0.8085000000000002,1.4910707097466245,1,0.09946987322079781,1,-0.048021738048639566,5,0.0015752850366902908,0.3333333333333333,-0.03595274695377361
7,106,A-117,c1ccccc1,-2.9526471698,-2.5660007460000362,206.241,-0.0004940582544986113,2.1847000000000003,0.5044831126699023,1,0.06484061629957413,1,-0.03279047323359802,5,-0.0011600047976032246,0.25,-0.05227844816013234
7,106,A-4775,c1ccccc1,-2.3395421013,-1.5321642886803761,122.16699999999996,0.6123019078475956,2.00362,0.7509583593040339,1,0.10388279537611857,1,0.029174971594162175,1,0.03625543497566686,0.25,-0.01613626725427206
7,106,B-4187,c1ccccc1,-3.3804,-3.705870520161242,213.664,0.031034690336300123,3.2969000000000017,-0.6564578444907964,1,-0.0012608009497554356,1,-0.004881802984446084,2,-0.04095495710482803,0.3,0.01525168555596495
7,106,B-2034,O=c1[nH]c2ccccc2s1,-2.6087,-2.948710055993474,243.671,-0.32004404152208793,1.8010000000000004,0.9179831202130633,2,-0.06350320590404224,2,-0.030055503197477625,2,-0.006847262470830974,0.1111111111111111,-0.39764167258842065
7,106,A-6054,c1ccccc1,-6.757182205,-7.412458816839877,588.8700000000002,-0.6477704868856791,10.408799999999994,-4.987547700273445,1,-0.03688558027378784,1,-0.02872366649336435,27,1.2588417411417097,0.75,0.07822836646837616
7,106,A-4923,c1ccccc1,-3.2102979357,-3.477436179631277,210.98,0.14816383077137765,2.8664000000000005,-0.23424602486752644,1,0.07948038244512091,1,-0.006059419796190223,0,-0.11184604199042326,0.0,-0.3043274156699561
7,106,B-4548,c1ccccc1,-2.9723,-2.6074472475296537,194.23,0.1447428779190238,2.349100000000001,0.24899582022822506,1,0.059836906520394355,1,-0.009569878885601379,4,-0.02470617799949691,0.3636363636363636,0.021854695211482363
7,106,C-422,c1ccccc1,-3.13,-3.1608714637818314,226.659,-0.14532550848097092,2.531900000000001,0.14510164303255155,1,0.06980722941546524,1,-0.005449226419796093,5,0.01469640353953322,0.1818181818181818,-0.19110051434493405
7,106,B-3408,c1ccccc1,-2.8665,-2.6400087889826525,235.283,-0.31125884419381394,1.7581,0.769137681840213,1,0.026119706341649507,1,-0.03119138728648864,3,-0.0318815052711298,0.3846153846153846,-0.012332949889402546
7,106,B-3016,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-5.0774,-7.158321531324623,382.3960000000001,-0.36078358861134646,6.629000000000006,-3.462972426995855,3,-0.18454303376582132,3,-0.005356139448574264,6,0.1725005230447196,0.1818181818181818,-0.26856537502406475
7,106,A-3706,c1ccccc1,-1.5082784056999998,-1.5653540572011024,151.165,0.2579934425661969,-1.2804999999999995,1.8077038795023708,1,0.10802855362116956,1,-0.041012640011432726,2,0.006938669100018524,0.125,-0.6564044714557452
7,106,B-4529,c1ccccc1,-2.0734,-1.2341218066626976,155.10899999999998,0.2742366731182513,1.006,1.6753480792203836,1,0.132782927860118,1,-0.02417898953569114,1,0.07792303808190806,0.0,-0.32163204488398706
7,106,D-1418,c1ccccc1,-2.149,-1.494339633369639,183.119,0.21277076815570478,0.9986,1.654202402917903,1,0.08943394434665831,1,-0.02417898953569114,2,-0.017451152711583467,0.0,-0.36051511601894926
7,106,A-1148,c1ccccc1,-2.7782267945,-2.9080117225397393,178.23099999999997,0.2533594168003307,2.736900000000001,-0.13270721237690652,1,0.05523307765121858,1,-0.0035512933126862463,3,-0.03062343044144292,0.2727272727272727,-0.0011207903365730895
7,106,F-673,c1ccccc1,-1.4,-1.6436848949128118,276.314,-0.428039540690926,-1.7372,1.6451810793240154,1,0.1021537734855208,1,-0.01828348755472188,6,0.05742366455201047,0.4,0.04648110649496935
7,106,C-287,c1ccccc1,-2.88,-3.356545277400595,196.681,0.0872464129430059,2.8698200000000016,-0.3794602930600106,1,0.026901998719591452,1,-0.004894707236076521,2,-0.035882156499301716,0.3,-0.0018550417441225086
7,106,A-4830,c1ccccc1,-2.4493202347,-2.4477521710928993,112.55899999999995,0.4842262367349777,2.34,0.362466605437191,1,0.11327001002497339,1,0.0207314876885921,0,-0.11940092089051042,0.0,-0.26044409956444264
7,106,A-1775,c1ccccc1,-3.0721598007,-3.480059770291047,147.004,0.32846514136169264,2.993400000000001,-0.42597941492043584,1,0.06349721290463775,1,-0.003894286170583292,0,-0.11252345522141984,0.0,-0.2810234777212578
7,106,A-3904,c1cnccn1,-1.6422660516999998,-0.8471431249676832,153.141,0.32215431790553944,-0.1545999999999999,1.9878958748031048,1,0.14984516167935757,1,-0.047786896471197875,1,0.04873242018001377,0.1666666666666666,-0.2593825125408195
7,106,G-1027,c1ccccc1,-2.452,-1.9926382783819003,179.21899999999997,0.2523871841599805,1.8356,0.8818072253360204,1,0.029372552603490407,1,-0.025915651083512334,3,-0.027771153124384496,0.3,-0.05391694574981622
7,106,A-249,c1ccccc1,-2.2114017234,-1.4587748272109584,150.177,0.3429564159546879,1.4021,1.3508484748834497,1,0.06879506322386182,1,-0.02573695558674937,2,-0.0193914642086462,0.2222222222222222,-0.12764487095388133
7,106,F-589,c1ccccc1,-2.7,-2.4181283522110233,253.21399999999997,-0.4652228639986271,1.1909999999999998,1.2411375179708521,1,0.10322330888243138,1,-0.030843033288502693,5,0.017154023566657583,0.2,-0.23497581482015334
7,106,A-1315,c1ccccc1,-2.8473301434,-2.1936253217397406,161.12599999999998,0.40578942381887256,2.2876000000000003,0.6714664129045496,1,0.11584441769260306,1,-0.027018321102637945,0,-0.09775172353357031,0.1428571428571428,-0.21335404099587857
7,106,F-37,c1ccccc1,-3.28,-3.310704479084078,314.986,-0.39431450798318546,2.2971000000000004,0.39102009759847983,1,0.058501140041672825,1,-0.011340144520397723,2,-0.008314549000533453,0.0,-0.29765502469643346
7,106,A-596,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,-3.7003596507,-4.241846360698211,286.415,-0.013247806629990734,3.655200000000003,-0.9633712467678132,4,-0.1658944046134599,0,0.002969887421893039,0,-0.18958591048183487,0.7368421052631579,0.13588461089668594
7,106,A-1263,c1ccccc1,-2.749354496,-2.322474516647482,137.56899999999996,0.4238668304646358,2.2116799999999994,0.656190943545775,1,0.11047122408523367,1,-0.0264408057583059,0,-0.11940092089051042,0.0,-0.31856029757063065
7,106,B-1173,c1ccccc1,-2.2815,-1.8321638948534937,191.18600000000004,0.10129117891222734,1.2658999999999998,1.4433844175129347,1,0.0816452199182919,1,-0.030320237563386244,3,-0.012226923689292991,0.0,-0.3673360594205869
7,106,B-4532,c1ccccc1,-1.9572,-1.0941027365698923,153.137,0.2738139488880212,0.6726000000000001,1.845922335745052,1,0.1466055673247255,1,-0.04267071743690789,1,0.07847328647685868,0.0,-0.3476456670439626
7,106,A-1013,c1ccccc1,-2.7764329492,-2.70309238818864,194.23,0.1763226200495383,2.573500000000001,0.11701382384343728,1,0.05125144658446829,1,-0.003592078234553698,2,-0.033876933232266045,0.3636363636363636,0.038390223324416925
7,106,F-880,O=S1(=O)OC2(c3ccccc3Oc3ccccc32)c2ccccc21,-3.5,-5.273046522777821,368.366,-0.7309399435791174,3.214300000000001,-0.5440028446573721,5,-0.19207624836718656,3,0.0027194202126550235,0,-0.3073115214764321,0.0526315789473684,-0.4528338943866753
7,106,B-1949,c1ccccc1,-2.8097,-3.1292553082449586,221.039,-0.06838906792195064,2.4568000000000003,0.3161789891861617,1,0.0705551547055284,1,-0.01124794668757813,3,-0.02575612618401703,0.125,-0.36199482081942375
7,106,B-143,c1ccccc1,-2.6677,-2.2009630152766193,186.098,0.13072693425579285,1.6421,1.0987717531591046,1,0.03009764661571768,1,-0.03197040144726407,2,-0.017352492736987968,0.0,-0.36263496459930133
7,106,A-1268,c1ccccc1,-2.8118286729000004,-2.2344774424557983,157.55599999999998,0.3113493263786787,2.2482,0.6384685499027165,1,0.10795230832907785,1,-0.025711403455940012,1,0.0773157317339118,0.0,-0.29525046482056166
7,106,C-1777,c1ccccc1,-2.49,-1.77551176419201,194.19,0.10145573166209897,1.1025,1.5512125438551132,1,0.094597296215413,1,-0.03022563172629939,2,-0.02568544989105379,0.1111111111111111,-0.41826476378360145
7,106,A-17,c1ccccc1,-2.2827688499,-1.7298060970482236,149.19299999999998,0.3476909600386005,1.5651,1.1019482122942714,1,0.03794274769350773,1,-0.02573695558674937,2,-0.0193914642086462,0.2222222222222222,-0.12365810675552884
7,106,B-3412,c1ccccc1,-3.5614,-3.637351014335411,291.391,-0.04832997996277514,3.2722000000000024,-0.6959349881303478,1,-0.011827854660907786,1,-0.0070264318718400234,9,0.05957726106360505,0.5294117647058824,0.11479246975053557
7,106,B-2520,c1ccccc1,-2.3853,-1.8322807628545488,199.122,-0.13972621221683715,0.7907999999999997,1.7074685399101546,1,0.10325658381126576,1,-0.04881076146246938,2,-0.017069988461271644,0.0,-0.3887974339117105
7,106,A-3047,c1ccccc1,-3.0533857998,-3.480059770291047,147.00399999999996,0.32846514136169264,2.9934000000000003,-0.42597941492043584,1,0.06349721290463775,1,-0.003894286170583292,0,-0.11252345522141984,0.0,-0.2810234777212578
7,106,A-4654,O=C1NC(=O)C(c2ccccc2)N1,-2.1731049195,-2.0087774147521533,192.174,0.058499825299686746,0.2726999999999998,1.7396386274174054,2,-0.20736137372627408,1,-0.045588985980360104,1,0.027177623985877666,0.1111111111111111,-0.532541641224807
7,106,A-563,c1ccccc1,-2.3999022404,-1.978263360364585,150.177,0.34094391622694353,1.8633,0.8644286767931715,1,0.03794274769350773,1,-0.025851564702894972,2,-0.0193914642086462,0.2222222222222222,-0.12773418164298772
7,106,A-4815,c1ccccc1,-2.5639664909,-2.2344774424557983,157.55599999999998,0.3113493263786787,2.2482000000000006,0.6384685499027165,1,0.10795230832907785,1,-0.025711403455940012,1,0.0773157317339118,0.0,-0.29525046482056166
7,106,A-756,c1ccccc1,-2.5992568252,-2.071601319852599,181.147,0.24388529025507552,1.5200999999999998,1.1624498519972601,1,0.02888999575341423,1,-0.02573695558674937,2,-0.025576202042603458,0.125,-0.40691180970531693
7,106,B-362,c1ccccc1,-2.3202,-1.7817595447264065,166.176,0.2844539677586111,1.5163,1.1284362348994283,1,0.0315717449624495,1,-0.025738159588883,3,-0.012625808122887031,0.2222222222222222,-0.13925603411144627
7,106,A-1145,c1ccccc1,-2.8569254583,-2.877269699383461,214.35899999999995,-0.0326463136257893,2.6032200000000003,0.16188417125174132,1,0.05205701684929739,1,-0.003922607440739202,2,-0.038733616344162274,0.3333333333333333,0.0326931404498718
7,106,B-3100,c1ccccc1,-2.2373,-1.7277560914991084,207.229,-0.09415776133981917,0.9794999999999998,1.4700039464845795,1,0.08945472738301398,1,-0.030693523831143044,4,-0.028159211821412254,0.2727272727272727,-0.08560277785064452
7,106,B-3642,c1ccccc1,-3.2102,-3.6544218614868016,191.455,0.20943888831732596,3.102500000000001,-0.4383690803886527,1,0.05419196696931705,1,-0.0052389040961071925,0,-0.1251794376277224,0.0,-0.30066380413728194
7,106,C-1350,O=c1[nH]cnc2[nH]cnc12,-1.92,-1.9349082185373565,267.24499999999995,-0.39644659858646175,-0.9556,1.6836866485343143,2,-0.21076279654751806,2,-0.018822247663380077,5,0.06167909120635638,0.4,-0.0056408249569885015
7,106,C-1862,c1ccccc1,-3.01,-2.790312487699488,222.24,-0.08059111973837216,2.3363,0.31659054953266563,1,0.06062538454154993,1,-0.009933719544364618,2,-0.03848524100556531,0.3333333333333333,0.01008314903827963
7,106,C-1261,c1ccccc1,-3.4,-3.731699707772624,304.217,-0.09425417363584697,3.377900000000002,-0.7449246561709044,1,-0.011827854660907786,1,-0.0070264318718400234,9,0.05921721927936071,0.5,0.11571767981119553
7,106,B-3765,c1ccccc1,-2.7308,-2.7231312596234214,248.01899999999995,-0.2592543413115994,1.9894,0.7368750103010506,1,0.11837317358151403,1,-0.03267642776151324,1,0.09261206333049371,0.0,-0.3304592472396879
7,106,B-1705,c1ccccc1,-3.3284,-3.7928285502472714,276.915,-0.0955734984888985,2.78888,-0.22445665772519724,1,0.07521749737703122,1,-0.006093935250901588,0,-0.15145668858660813,0.0,-0.3418637770490205
7,106,C-137,c1ccccc1,-2.53,-1.7767363711996267,136.14999999999998,0.3783950188824508,1.69322,1.1200082766503139,1,0.07860998199793219,1,-0.02573597050969733,1,0.06977461634241117,0.125,-0.34918680403935953
7,106,B-4195,c1ccccc1,-3.0005,-2.664914312356755,179.21900000000002,0.2763763244535567,2.6435000000000013,0.09302176777068255,1,0.05529277086746474,1,-0.003550089310552622,2,-0.03492530847020326,0.3,-0.0025282871440228095
7,106,I-84,c1ccccc1,-3.01,-2.9112461537799237,264.369,-0.10650755721794902,2.617000000000001,0.06189766827328739,1,0.04525336606681943,1,-0.007443141847696759,8,0.04709552987546948,0.5333333333333333,0.09705947159382716
7,106,D-1360,c1ccccc1,-2.627,-1.978263360364585,149.193,0.3373904384560114,1.8615,0.8639953903657512,1,0.03794274769350773,1,-0.025851564702894972,2,-0.0193914642086462,0.2222222222222222,-0.12374741744463519
7,106,C-1484,c1ccccc1,-3.53,-4.253979728377228,404.4230000000002,-0.7675358918703369,2.962680000000001,-0.515133178046684,1,0.014314673031238264,1,0.0015531464023480898,6,-0.018894408213764525,0.4210526315789473,0.0803174208436595
7,106,B-3421,c1ccccc1,-2.6618,-2.4854125482519134,275.3949999999999,-0.352691333407702,1.5887000000000002,0.8325452245824096,1,0.02289795603486787,1,-0.031254654551475046,7,0.01659442825332089,0.4545454545454545,0.07509732136034686
7,106,D-1848,c1ccccc1,-3.2030000000000003,-3.6544218614868016,191.455,0.20943888831732596,3.1025,-0.4383690803886527,1,0.05419196696931705,1,-0.0052389040961071925,0,-0.1251794376277224,0.0,-0.30066380413728194
7,106,B-2234,c1ccccc1,-2.9677,-2.993199594020264,246.016,-0.22958178590160608,2.0555000000000003,0.621070405514348,1,0.06791671027605203,1,-0.03267642776151324,2,-0.017102922614908114,0.0,-0.3542240830089565
7,106,A-1829,O=C1CCCC2=C1CCC2,-3.2653422506,-4.394301330587569,206.32899999999992,0.11120747933088379,3.738100000000003,-1.207904025342402,2,-0.11069161535976006,0,0.003004402876604397,0,-0.20290855716283399,0.7857142857142857,0.06159247559362782
7,106,B-3771,c1ccccc1,-2.458,-1.7557882803344649,152.14899999999997,0.31027479036253575,1.3934,1.369357192468099,1,0.06611331401482651,1,-0.02573695558674937,2,-0.02709371994435859,0.125,-0.40010141112513886
7,106,C-1778,c1ccccc1,-2.11,-1.3543205632768336,182.131,0.2257445433193099,0.7886,1.8113801600487365,1,0.10325658381126576,1,-0.04267071743690789,2,-0.016900904316632822,0.0,-0.38652873817892475
7,106,C-1790,c1ccccc1,-2.11,-1.3543205632768336,182.131,0.2257445433193099,0.7886,1.8113801600487365,1,0.10325658381126576,1,-0.04267071743690789,2,-0.016900904316632822,0.0,-0.38652873817892475
7,106,E-1187,c1ccccc1,-2.84,-2.4997123002518,169.61099999999996,0.26764553181949624,2.2984,0.4207819324074885,1,0.11311566019783256,1,-0.004668377480945379,1,0.07032081734512388,0.125,-0.3183063740171155
7,106,B-1940,c1ccccc1,-2.783,-2.40768252591271,142.58499999999998,0.3481994679206393,2.3486,0.3369616753159675,1,0.11675307700407705,1,-0.004667392403893345,1,0.051887289181078815,0.1428571428571428,-0.20821515240689822
7,106,B-690,c1ccccc1,-3.3533,-3.857273677528314,225.55299999999997,-0.057910592065727774,3.2670000000000003,-0.5870541901341758,1,0.0554020761174009,1,-0.004853436060673721,1,0.05392877083864,0.1428571428571428,-0.2681848157000968
7,106,B-2329,c1ccccc1,-3.795,-4.357232255151216,311.85300000000007,-0.24353300510336875,3.8098000000000023,-1.2375629476566785,1,-0.02300828571767196,1,-0.006285085170790659,9,0.08342509569135027,0.5882352941176471,0.11833346332962533
7,106,H-524,c1ccccc1,-3.17,-3.391341357271662,269.77199999999993,-0.07112858981226057,2.9871000000000016,-0.4134134613937085,1,0.012708152492271769,1,-0.0037927698209002545,6,0.0027212280423709115,0.5,0.13016557374424634
7,106,B-2220,c1ccccc1,-1.9169,-1.316026635654457,186.236,0.08291048819242877,0.2246200000000004,1.8901449421388228,1,0.1555802310531967,1,-0.056627150252693784,1,0.05430308208403597,0.1428571428571428,-0.39373673834656736
7,106,A-1289,c1ccccc1,-2.779325494,-2.40768252591271,142.585,0.3481994679206393,2.3486,0.3369616753159675,1,0.11675307700407705,1,-0.004667392403893345,1,0.051887289181078815,0.1428571428571428,-0.20821515240689822
7,106,B-2853,c1ccccc1,-3.4727,-3.674482103115611,311.8090000000001,-0.30671404583371686,2.9463000000000017,-0.44849363019478017,1,0.015492748274197297,1,-0.00420947979675699,7,0.024251613863212017,0.5,0.0937921810959159
