ID,observed_solubility,mean_prediction,residual,absolute_error,prediction_sd,prediction_range,prediction_count,nearest_neighbor_distance,mean_knn_distance,median_knn_distance,maximum_knn_distance,applicability_domain,observed_solubility_region,high_error,high_uncertainty,high_error_high_uncertainty,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
B-2544,-1.8602,-1.9248900245137424,0.06469002451374228,0.06469002451374228,0.0855857627238706,0.16916596174595,3,0.0,4.4408920985006264e-17,0.0,2.220446049250313e-16,In-domain,-2 to < 0,False,False,False,Low-error + stable,130.23099999999997,2.1935,0,0,4,1.0
D-1546,-3.638,-2.4886729788550523,-1.1493270211449476,1.1493270211449476,0.0,0.0,1,0.05622609434660373,0.2741031863129222,0.3316867804214148,0.38074460747359323,In-domain,-4 to < -2,True,False,False,High-error + stable,200.028,2.5412,1,0,0,1.0
B-2983,-1.7957,-1.7894024789451695,-0.006297521054830613,0.006297521054830613,0.0904552145872343,0.1799772152396381,3,0.06071935431632969,0.09563412842993159,0.104362821958332,0.10436282195833212,In-domain,-2 to < 0,False,False,False,Low-error + stable,156.206,1.8197,1,1,1,0.1428571428571428
B-2272,-0.3861,0.34698701768583984,-0.7330870176858398,0.7330870176858398,0.0853159546655386,0.1675754912181433,3,0.0,0.12519229164631446,0.14841584622567774,0.32876323056208084,In-domain,-2 to < 0,False,False,False,Low-error + stable,105.093,-1.6094000000000002,0,0,2,0.6666666666666666
G-523,-4.21,-4.185566941635141,-0.024433058364858873,0.024433058364858873,0.0784343567293579,0.1109229310426673,2,0.0,0.1616921606614081,0.16187457419765688,0.24235582745586337,In-domain,-6 to < -4,False,False,False,Low-error + stable,402.48700000000025,2.560600000000001,4,0,3,0.7391304347826086
F-708,-1.38,-1.969603506185659,0.589603506185659,0.589603506185659,0.0799655159535159,0.1477368074076646,3,0.09852284927332365,0.1660265924545389,0.15936511926743033,0.23458799494568297,In-domain,-2 to < 0,False,False,False,Low-error + stable,198.247,0.37417,1,1,2,0.125
A-1254,-3.8089694812,-3.776297910708429,-0.03267157049157099,0.03267157049157099,0.1044960870663545,0.2089901291015685,3,0.0,0.10830882204035448,0.1718213064550343,0.19790149729170342,In-domain,-4 to < -2,False,False,False,Low-error + stable,161.031,3.301820000000001,1,1,0,0.1428571428571428
B-1495,-2.0411,-2.27690995223889,0.23580995223888968,0.23580995223888968,0.1551067011053964,0.2999293442193744,3,2.220446049250313e-16,0.17298658435837494,0.181328604269971,0.2760500751469969,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,202.25,2.1323000000000003,0,0,8,0.8
A-5036,-4.2167463336,-4.194973608709165,-0.021772724890834816,0.021772724890834816,0.0443638489361997,0.0627399568446449,2,2.220446049250313e-16,0.20602532667023113,0.23554688291224518,0.2982051863608623,In-domain,-6 to < -4,False,False,False,Low-error + stable,222.372,3.942000000000003,1,0,3,0.7333333333333333
B-2087,0.3487,0.20846681715242563,0.14023318284757438,0.14023318284757438,0.2208725642559694,0.4055433501230822,3,0.0,0.1570325298585425,0.2617208830975708,0.2617208830975708,In-domain,>= 0,False,True,False,Low-error + high-uncertainty,342.297,-5.395599999999993,2,0,5,1.0
B-3818,-2.1019,-2.4170144377612535,0.31511443776125336,0.31511443776125336,0.0956476257618608,0.1662560114785654,3,0.0,0.03594811646893318,0.05823444530644809,0.06327169173176943,In-domain,-4 to < -2,False,False,False,Low-error + stable,177.03,2.4857000000000005,1,1,1,0.1428571428571428
B-4155,-2.2267,-3.0125406235522907,0.7858406235522906,0.7858406235522906,0.154031697340441,0.2966707097888004,3,0.0,0.254432786827708,0.3367640752373948,0.3367640752373948,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,303.358,1.8676999999999997,3,1,3,0.5294117647058824
A-1860,-1.4238808493,-1.822176760879555,0.398295911579555,0.398295911579555,0.0687220179267751,0.1365070347608288,3,0.0,0.18598331202984056,0.21128627874743014,0.27018569020263006,In-domain,-2 to < 0,False,False,False,Low-error + stable,281.311,-0.1380999999999997,1,1,5,0.25
C-2139,-3.5,-2.430998906128574,-1.0690010938714258,1.0690010938714258,0.0576255244001249,0.1148494438800136,3,0.20973527155835736,0.26701579878715914,0.27049735729751384,0.31110020928907123,In-domain,-4 to < -2,False,False,False,Low-error + stable,294.26700000000005,1.4611999999999996,2,1,5,0.4166666666666667
B-1673,-1.5917,-1.6607875908271208,0.0690875908271209,0.0690875908271209,0.0674078525862563,0.1272999609750689,3,0.04491310572677349,0.05176942063920986,0.054662821542463005,0.054662821542463005,In-domain,-2 to < 0,False,False,False,Low-error + stable,166.18,1.1857999999999995,1,1,2,0.125
C-1808,-1.3,-1.4948025978238306,0.19480259782383058,0.19480259782383058,0.112065872171199,0.2134393922329776,3,0.15064226068410771,0.21112978855810133,0.15064226068410788,0.3063249617175255,In-domain,-2 to < 0,False,False,False,Low-error + stable,163.184,0.4188999999999999,2,2,1,0.2857142857142857
B-1536,-1.9295,-2.0036682633471004,0.07416826334710036,0.07416826334710036,0.1176334943816019,0.2352496353033237,3,0.0,0.09990551131915203,0.07430133111518103,0.1979014972917032,In-domain,-2 to < 0,False,False,False,Low-error + stable,187.036,1.9414,1,1,1,0.1428571428571428
F-676,-3.0,-4.956670478171466,1.9566704781714659,1.9566704781714659,0.0,0.0,1,0.0,0.09173440992880813,0.0,0.24722538006043107,In-domain,-4 to < -2,True,False,False,High-error + stable,276.67900000000003,4.159200000000001,2,2,3,0.0
A-5478,-4.2617516212,-4.150633692103218,-0.11111792909678186,0.11111792909678186,0.079014966131469,0.1117440367335742,2,0.24421070574206855,0.29102935662992974,0.2924243556741806,0.35972257106678796,In-domain,-6 to < -4,False,False,False,Low-error + stable,365.4110000000001,2.987400000000002,2,2,7,0.25
B-4231,-3.7232,-2.9906741449546153,-0.7325258550453846,0.7325258550453846,0.1426233340003935,0.2515230009856046,3,0.09633965157739509,0.22586169596814049,0.22964498781728815,0.3162597549065594,In-domain,-4 to < -2,False,False,False,Low-error + stable,243.224,2.4543800000000005,1,1,4,0.2222222222222222
E-737,-0.4,-1.2273433385326336,0.8273433385326335,0.8273433385326335,0.5301047555630496,1.1478475657740557,4,0.3189576465385801,0.5718278146591904,0.6250352719646334,0.7732445207450805,Borderline,-2 to < 0,False,True,False,Low-error + high-uncertainty,114.06,-1.6476000000000002,1,0,0,0.0
B-1962,-3.3396,-2.69369117657657,-0.6459088234234298,0.6459088234234298,0.0645198109153808,0.1277784635794976,3,0.4016214435008864,0.4442283438068178,0.44139625312231306,0.5175908075375544,In-domain,-4 to < -2,False,False,False,Low-error + stable,96.173,2.5287000000000006,0,0,4,0.4285714285714285
C-1646,-2.98,-1.6090235174862775,-1.3709764825137225,1.3709764825137225,0.372565911838015,0.5268877653992197,2,0.14599063151743513,0.3196150900559834,0.2430639338443979,0.4962819129183363,In-domain,-4 to < -2,True,True,True,High-error + high-uncertainty,210.233,0.6929999999999998,2,0,0,0.7
B-4189,-2.0027,-2.0157061063161836,0.013006106316183708,0.013006106316183708,0.0809688275182933,0.1614236314209678,3,0.10807680125305445,0.15253839870238164,0.14328694488764063,0.20788335401569022,In-domain,-4 to < -2,False,False,False,Low-error + stable,171.06699999999998,2.2576,0,0,4,1.0
B-4455,-1.2843,-0.4750642341320471,-0.8092357658679529,0.8092357658679529,0.1201328830431014,0.1698935524865348,2,0.0,0.24858528121005047,0.3484566437646471,0.35903676156488346,In-domain,-2 to < 0,False,False,False,Low-error + stable,123.15900000000002,0.6756399999999999,1,1,0,0.3333333333333333
F-861,-4.15,-4.0224565237674845,-0.12754347623251583,0.12754347623251583,0.0571769558180072,0.1086517034908483,3,0.10789340933791523,0.15778546551372644,0.13125161607837882,0.2774622855880347,In-domain,-6 to < -4,False,False,False,Low-error + stable,251.326,3.5495000000000028,1,1,7,0.5
A-3932,-1.6601758755,-1.490969602911514,-0.16920627258848597,0.16920627258848597,0.0667891704077795,0.1186531537545505,3,0.13786221977379093,0.1407686091022629,0.1387108572669957,0.14984825393653645,In-domain,-2 to < 0,False,False,False,Low-error + stable,137.18199999999996,1.58582,1,1,1,0.25
A-4179,-2.0063585886,-2.1098630975544754,0.1035045089544755,0.1035045089544755,0.2139980954438657,0.3026390088987269,2,0.0966959915892919,0.3124890262356764,0.31165295457438297,0.4462405371722818,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,230.348,1.817,1,0,5,1.0
I-6,-2.44,-1.4295851999847624,-1.0104148000152375,1.0104148000152375,0.0957277936895556,0.2139050526737349,4,0.20478290394136364,0.29989695872483224,0.3400079065337974,0.3960930741287405,In-domain,-4 to < -2,False,False,False,Low-error + stable,222.251,-0.8561000000000003,1,1,2,0.25
F-168,-1.82,-2.3439445807500614,0.5239445807500613,0.5239445807500613,0.0354202080887042,0.0685431556310915,3,0.19282020507072137,0.2540747658178302,0.2620954737164125,0.30747679039773473,In-domain,-2 to < 0,False,False,False,Low-error + stable,224.303,1.3564999999999998,0,0,6,0.7142857142857143
E-486,-2.23,-3.0125406235522907,0.7825406235522907,0.7825406235522907,0.154031697340441,0.2966707097888004,3,0.0,0.254432786827708,0.3367640752373948,0.3367640752373948,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,303.358,1.8676999999999997,3,1,3,0.5294117647058824
A-950,-3.6132495633,-3.2015369569368475,-0.41171260636315266,0.41171260636315266,0.0748738483228316,0.1486156637407174,3,0.22943901539319408,0.26572522406880306,0.2734354090624583,0.3057457110723118,In-domain,-4 to < -2,False,False,False,Low-error + stable,150.22099999999998,2.8655000000000017,1,1,4,0.4
E-675,-1.78,-1.969784145631965,0.18978414563196488,0.18978414563196488,0.0820881484961382,0.1641582174530107,3,0.06071935431632969,0.09104787674725882,0.09863000735499108,0.09863000735499118,In-domain,-2 to < 0,False,False,False,Low-error + stable,153.15599999999998,1.7841,1,1,1,0.125
B-169,-1.0417,0.2930033610795512,-1.3347033610795513,1.3347033610795513,0.194644246085977,0.3649418026680598,3,0.24837370645075696,0.31847123047661796,0.3118998163995001,0.38673679289635826,In-domain,-2 to < 0,True,True,True,High-error + high-uncertainty,40.065000000000005,0.6395,0,0,0,0.3333333333333333
C-910,-3.8,-3.92205143395136,0.12205143395136009,0.12205143395136009,0.2000088232883421,0.4306712697861519,4,0.17284711651206153,0.2511583571763329,0.2658326623681956,0.34026808170168293,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,281.271,2.3843000000000005,3,2,2,0.0666666666666666
A-1053,-3.863274879700001,-3.6618256671354255,-0.20144921256457549,0.20144921256457549,0.0,0.0,1,0.05217082878316976,0.11246755139628775,0.08995204339475275,0.20431627042539835,In-domain,-4 to < -2,False,False,False,Low-error + stable,226.275,2.972500000000001,2,2,4,0.1333333333333333
A-1366,-3.8931862,-3.981041219313567,0.08785501931356698,0.08785501931356698,0.1586370818378894,0.312519144868534,3,0.14937954684159244,0.3833193686718404,0.4152947467754935,0.5429588799726617,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,168.28,3.4921000000000024,0,0,9,0.7272727272727273
A-4582,-1.8852669619,-1.9893334585713145,0.10406649667131451,0.10406649667131451,0.0,0.0,1,0.06894685645250932,0.2800847023488946,0.32648615618150745,0.35717966141260227,In-domain,-2 to < 0,False,False,False,Low-error + stable,138.20999999999998,2.1777,1,0,0,0.6666666666666666
B-2508,-1.5125,-1.984111288118503,0.47161128811850306,0.47161128811850306,0.1020586654225647,0.1963334917937302,3,0.06644383197262504,0.17808195773841562,0.18712419894436513,0.2306697293189241,In-domain,-2 to < 0,False,False,False,Low-error + stable,271.185,0.1629999999999998,1,1,5,0.2222222222222222
E-1011,-5.24,-5.79522864980036,0.5552286498003598,0.5552286498003598,0.0708709237102951,0.1563848435644237,4,0.223500456897728,0.36003550030125897,0.3568921691111112,0.43241245564748987,In-domain,-6 to < -4,False,False,False,Low-error + stable,350.4580000000001,5.760500000000005,3,2,6,0.3478260869565217
C-286,-2.05,-2.470601088691619,0.4206010886916194,0.4206010886916194,0.1037695772039288,0.2049581810851495,3,0.0,0.04885661570768014,0.07454842881174213,0.08617160893197033,In-domain,-4 to < -2,False,False,False,Low-error + stable,201.019,2.1473000000000004,1,1,1,0.0
A-69,-3.8109627954,-3.3833620475019823,-0.4276007478980177,0.4276007478980177,0.0154359385186586,0.0218297136010443,2,0.312906984088842,0.33683855028123233,0.3347404483273223,0.36795718690092766,In-domain,-4 to < -2,False,False,False,Low-error + stable,252.364,2.635600000000001,3,2,2,0.3636363636363636
B-4363,-1.7326,-1.7731839931599318,0.040583993159931886,0.040583993159931886,0.106998511769726,0.2082177296041611,3,0.25016489644365236,0.2738489297227781,0.2728162586166035,0.2985486415492982,In-domain,-2 to < 0,False,False,False,Low-error + stable,178.27800000000002,1.4596,0,0,5,0.6666666666666666
B-3523,-4.1206,-3.918300097008294,-0.20229990299170542,0.20229990299170542,0.0,0.0,1,0.2604873086221179,0.32398275706555885,0.32411985661665693,0.36150842342808487,In-domain,-6 to < -4,False,False,False,Low-error + stable,316.806,2.9880000000000013,2,1,3,0.5
B-216,-2.9008,-4.983266782422264,2.0824667824222645,2.0824667824222645,0.1047512095694331,0.1481405812480787,2,0.18426806606770266,0.305510725846992,0.32985418472523903,0.3472756383307749,In-domain,-4 to < -2,True,False,False,High-error + stable,318.32800000000003,3.560100000000002,4,3,2,0.05
B-2972,-2.101,-2.5613299163721823,0.46032991637218235,0.46032991637218235,0.1562544296265448,0.220977133558732,2,0.3668591213861361,0.39574998977560427,0.38454123644865457,0.4347127179760258,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,334.3760000000001,1.2742,2,2,8,0.375
A-458,-2.5337046723,-3.8595341819594977,1.3258295096594979,1.3258295096594979,0.0549519380461805,0.1098341128214492,3,0.0,0.09103925259290539,0.04797290103277045,0.22247845445757156,In-domain,-4 to < -2,True,False,False,High-error + stable,225.55299999999997,3.2670000000000003,1,1,1,0.1428571428571428
E-749,-1.5,-0.9606970607001336,-0.5393029392998664,0.5393029392998664,0.0502529774216172,0.0902018585418168,3,0.03306659302401573,0.23026871698791176,0.28212426729392776,0.31462955677629906,In-domain,-2 to < 0,False,False,False,Low-error + stable,177.052,0.8363,0,0,3,1.0
B-2435,-3.7655,-2.980129950736858,-0.7853700492631419,0.7853700492631419,0.1369552597879894,0.2739048025249335,3,0.16208077899044326,0.19593725636647033,0.17815011889312368,0.2336256347252095,In-domain,-4 to < -2,False,False,False,Low-error + stable,233.094,2.6629000000000005,1,1,3,0.3
B-1217,-2.4944,-1.4287931928920838,-1.0656068071079163,1.0656068071079163,0.0381887813701944,0.0540070925442299,2,0.07947490511072286,0.2366754149542325,0.2768095476498012,0.2800064459549237,In-domain,-4 to < -2,False,False,False,Low-error + stable,156.097,-0.1939,1,1,2,0.0
A-2380,-3.8508542835,-3.6377290146732286,-0.2131252688267713,0.2131252688267713,0.1304709825398401,0.2297947266219742,3,0.2655364194391566,0.5071994295840798,0.63026591196185,0.7058316145021594,In-domain,-4 to < -2,False,False,False,Low-error + stable,192.302,3.2039000000000017,3,0,2,0.7692307692307693
A-4980,-3.5976237668,-2.5495142624716656,-1.0481095043283344,1.0481095043283344,0.0131110613130548,0.0247395469177993,3,0.18706226744461196,0.21313683168469738,0.18706226744461196,0.26171976347021864,In-domain,-4 to < -2,False,False,False,Low-error + stable,170.25199999999998,2.686000000000001,0,0,7,0.7
G-1031,-3.672,-3.887432242898511,0.21543224289851093,0.21543224289851093,0.5053887074363012,0.7147275643266253,2,0.11356257615067997,0.20765838216586943,0.24042396395870205,0.26533988807967357,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,226.235,2.4639000000000006,3,2,0,0.0769230769230769
A-2348,-4.0964847072,-4.376788213731201,0.28030350653120095,0.28030350653120095,0.0939918238947705,0.132924512104168,2,0.19790149729170306,0.2590080608327484,0.2740302947558298,0.27504792260454997,In-domain,-6 to < -4,False,False,False,Low-error + stable,212.292,3.7181000000000015,2,2,2,0.2
F-980,-1.21,-0.8491557038849187,-0.3608442961150813,0.3608442961150813,0.077963261143644,0.1102567012761767,2,0.30416666251946123,0.391010996034667,0.40157861280301965,0.4463031812511313,In-domain,-2 to < 0,False,False,False,Low-error + stable,171.15599999999998,0.0920199999999998,1,1,3,0.5
F-867,-4.52,-4.5758388212723595,0.05583882127235995,0.05583882127235995,0.0804539522570925,0.158420714129984,3,0.0,0.21170480448745116,0.3521935757076073,0.35413687102204083,In-domain,-6 to < -4,False,False,False,Low-error + stable,380.82400000000007,3.5905000000000022,3,1,5,0.4736842105263157
B-2517,-1.4825,-1.6658856658396886,0.18338566583968863,0.18338566583968863,0.0451706969984082,0.0897438466537006,3,0.06718785753313135,0.1998704328106093,0.23991265964036218,0.2540917990420456,In-domain,-2 to < 0,False,False,False,Low-error + stable,210.185,0.5339,1,1,4,0.2
E-918,-3.59,-2.899588853778088,-0.690411146221912,0.690411146221912,0.0320061293123777,0.0627758675220238,3,0.21176999408696145,0.3033546079426053,0.32668582466851886,0.33427322945168303,In-domain,-4 to < -2,False,False,False,Low-error + stable,309.34700000000004,1.61544,2,2,3,0.2307692307692307
C-1604,-2.93,-1.1004287436937545,-1.8295712563062456,1.8295712563062456,0.1622336867520946,0.3215345483050288,3,0.27526532126366104,0.3752703421649325,0.36302301938544457,0.4451182121029792,In-domain,-4 to < -2,True,True,True,High-error + high-uncertainty,170.16400000000002,0.8821000000000001,1,0,2,0.5
A-1640,-1.9355008883,-2.154713409515585,0.2192125212155851,0.2192125212155851,0.0929727020513401,0.1733153389919559,3,0.0,0.09109228197660968,0.059658415299641866,0.19790149729170334,In-domain,-2 to < 0,False,False,False,Low-error + stable,136.194,2.3174600000000005,1,1,0,0.3333333333333333
B-1975,-0.8608,-0.6108923203408858,-0.2499076796591142,0.2499076796591142,0.0494579304135033,0.0939741475711901,3,0.04109450727997202,0.14762363570678294,0.17227326075316649,0.2387139845504456,In-domain,-2 to < 0,False,False,False,Low-error + stable,145.162,-0.6587999999999994,0,0,4,0.6
B-4405,-3.0647,-1.0988597587185385,-1.9658402412814617,1.9658402412814617,0.1881447390749675,0.3518402182224844,3,0.018869966631923214,0.06969147296523742,0.05700160198707911,0.11054748131945508,In-domain,-4 to < -2,True,True,True,High-error + high-uncertainty,104.458,1.745,0,0,0,1.0
F-972,-3.0,-4.357564820015484,1.357564820015484,1.357564820015484,0.0,0.0,1,0.0,0.24086671003543597,0.3037165182444005,0.32172837279073563,In-domain,-4 to < -2,True,False,False,High-error + stable,313.441,3.8556000000000026,2,2,8,0.4
E-434,-1.89,-2.091689455346337,0.2016894553463373,0.2016894553463373,0.1050862446814794,0.2101527500354101,3,0.0,0.04536674082915397,0.06299497351562301,0.10084375711452381,In-domain,-2 to < 0,False,False,False,Low-error + stable,156.56799999999998,2.0382,1,1,1,0.0
D-1335,-4.402,-4.540262186254299,0.1382621862542992,0.1382621862542992,0.0,0.0,1,0.0,0.033920995806020135,5.4672143489065705e-16,0.16960497903009958,In-domain,-6 to < -4,False,False,False,Low-error + stable,290.447,3.959100000000003,4,0,0,0.9473684210526316
B-2093,-1.6543,-1.4331985553957445,-0.22110144460425563,0.22110144460425563,0.0725431024428267,0.1405398635612718,3,0.23522870702979382,0.27360999669592906,0.27389734629883233,0.29921809864862,In-domain,-2 to < 0,False,False,False,Low-error + stable,150.22499999999997,1.4472999999999998,1,1,4,0.3333333333333333
C-687,-2.1,-2.5310212881609306,0.43102128816093055,0.43102128816093055,0.252693187407257,0.6094089506318925,4,0.26833042924543477,0.3713574681094897,0.3101551158478785,0.5913667499073946,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,285.3430000000001,1.6303,5,1,0,0.5882352941176471
C-2549,-5.42,-7.085114832522105,1.6651148325221055,1.6651148325221055,0.0,0.0,1,0.8378444183001958,0.8808559561973551,0.8969752358181146,0.9212761214675477,Out-of-domain,-6 to < -4,True,False,False,High-error + stable,416.3500000000001,5.764100000000004,3,2,2,0.1176470588235294
B-432,-2.1945,-3.1900657994840222,0.9955657994840221,0.9955657994840221,0.0751798752403488,0.1487449228546498,3,2.220446049250313e-16,0.11556016433415395,0.14614772273178467,0.14614772273178467,In-domain,-4 to < -2,False,False,False,Low-error + stable,150.22099999999998,2.9057000000000013,1,1,2,0.4
F-878,-4.7,-4.597339603482513,-0.10266039651748748,0.10266039651748748,0.2208810515932644,0.4380532491005491,3,4.440892098500626e-16,0.33315397902457783,0.35219357570760745,0.6091891680000666,In-domain,-6 to < -4,False,True,False,Low-error + high-uncertainty,394.8510000000001,3.980600000000004,3,1,6,0.5
A-4790,-2.7346414392,-3.093434036362806,0.3587925971628061,0.3587925971628061,0.0709487657997743,0.1411784657736134,3,0.04602836634789276,0.23744487546342202,0.2890367588987192,0.30475623844318805,In-domain,-4 to < -2,False,False,False,Low-error + stable,271.40099999999995,3.4503000000000013,0,0,12,0.8666666666666667
E-991,-4.4,-4.540262186254299,0.14026218625429898,0.14026218625429898,0.0,0.0,1,0.0,0.033920995806020135,5.4672143489065705e-16,0.16960497903009958,In-domain,-6 to < -4,False,False,False,Low-error + stable,290.447,3.959100000000003,4,0,0,0.9473684210526316
B-1243,-1.663,-1.7040700665696995,0.04107006656969947,0.04107006656969947,0.089363279311684,0.1725400399197578,3,0.0,0.023762900278113015,0.0,0.10084375711452374,In-domain,-2 to < 0,False,False,False,Low-error + stable,184.107,1.2086000000000003,1,1,2,0.0
A-1542,-3.9891177261,-3.891603463136452,-0.09751426296354815,0.09751426296354815,0.0,0.0,1,0.26250577244327983,0.37665752197865765,0.404582392599411,0.4456689759165564,In-domain,-4 to < -2,False,False,False,Low-error + stable,184.32299999999995,3.652000000000003,1,0,0,1.0
B-3198,-1.6471,-1.9033474670012893,0.2562474670012893,0.2562474670012893,0.1477597465594464,0.2903248466457522,3,0.11327986513432886,0.13682396138065528,0.14141746795051333,0.15544389457480617,In-domain,-2 to < 0,False,False,False,Low-error + stable,195.222,1.0804999999999998,1,1,3,0.2222222222222222
C-735,-3.39,-2.3775166655931956,-1.0124833344068045,1.0124833344068045,0.2961986652141008,0.4188881695025892,2,0.35264250815349296,0.46933765452218335,0.4925092423752708,0.5418230959333584,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,292.25100000000003,1.2152,3,1,5,0.4166666666666667
B-3405,-1.7914,-1.8947479379339973,0.10334793793399721,0.10334793793399721,0.0613329646424645,0.0867379104179228,2,0.09556680054222495,0.1618509294614754,0.1768148088222943,0.21910225033397035,In-domain,-2 to < 0,False,False,False,Low-error + stable,205.999,1.3888199999999995,1,1,1,0.25
B-856,-1.7285,-1.8821701045187034,0.15367010451870344,0.15367010451870344,0.0764765528680588,0.1455917230000039,3,0.13919348985340194,0.2173510935199535,0.24098337079671275,0.2844318825890544,In-domain,-2 to < 0,False,False,False,Low-error + stable,214.052,1.157,0,0,5,0.8
G-1032,-3.928,-3.837514485545937,-0.09048551445406305,0.09048551445406305,0.0,0.0,1,0.23112848011099466,0.2856134491298986,0.2918048759678682,0.3075038052019268,In-domain,-4 to < -2,False,False,False,Low-error + stable,254.289,2.9595200000000013,3,2,0,0.1333333333333333
B-3434,-3.8697,-3.456290067637987,-0.41340993236201307,0.41340993236201307,0.0009726043902833,0.0013754703195623,2,0.33333580403524754,0.3838313729863866,0.371216937065313,0.43211539529627613,In-domain,-4 to < -2,False,False,False,Low-error + stable,274.103,2.6526000000000005,2,1,3,0.2727272727272727
B-3008,-1.8779,-1.9248900245137424,0.04699002451374246,0.04699002451374246,0.0855857627238706,0.16916596174595,3,0.0,3.714416013538478e-16,4.779784928769661e-16,4.779784928769661e-16,In-domain,-2 to < 0,False,False,False,Low-error + stable,130.231,2.1935000000000007,0,0,4,1.0
B-4066,-2.0955,-2.434996331769366,0.3394963317693662,0.3394963317693662,0.0500143871315975,0.0998994916458424,3,0.14345132872274996,0.19192305171553378,0.1939223164280248,0.26232619897215087,In-domain,-4 to < -2,False,False,False,Low-error + stable,158.24499999999998,2.570000000000001,0,0,7,1.0
A-1787,-2.5527472821,-2.8330490476063996,0.28030176550639974,0.28030176550639974,0.3893961822512186,0.6803153513496683,3,0.2704550348635082,1.0134420732720393,1.2357923815943368,1.4572477121741423,Out-of-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,428.4780000000003,1.7627,0,0,20,0.5714285714285714
A-1233,-3.7919361419,-3.776297910708429,-0.015638231191570817,0.015638231191570817,0.1044960870663545,0.2089901291015685,3,2.220446049250313e-16,0.10830882204035464,0.17182130645503452,0.19790149729170356,In-domain,-4 to < -2,False,False,False,Low-error + stable,161.03099999999998,3.301820000000001,1,1,0,0.1428571428571428
A-1288,-1.7107562487,-1.0570303718700451,-0.653725876829955,0.653725876829955,0.0720042231447245,0.1261201924697357,3,0.05927022754649102,0.12595492042494774,0.14528565485176997,0.16943238308504524,In-domain,-2 to < 0,False,False,False,Low-error + stable,122.993,1.7913,0,0,1,1.0
A-4193,-1.931164755,-1.9143669061953288,-0.016797848804671167,0.016797848804671167,0.1091329927501671,0.2173817039201473,3,0.030872293528015727,0.1221239160870343,0.16302497778775366,0.18195476193806817,In-domain,-2 to < 0,False,False,False,Low-error + stable,179.21899999999997,1.96202,1,1,2,0.3
C-776,-4.03,-3.9625291022809073,-0.06747089771909298,0.06747089771909298,0.0,0.0,1,4.440892098500626e-16,0.12401053142698834,0.111608962835355,0.21894273655577098,In-domain,-6 to < -4,False,False,False,Low-error + stable,267.737,3.1408000000000014,2,2,3,0.0
B-2006,-0.0058,-0.0655619213008821,0.059761921300882107,0.059761921300882107,0.0,0.0,1,1.0401673774829105,1.0902931309894695,1.0401673774829105,1.1931750121188738,Out-of-domain,-2 to < 0,False,False,False,Low-error + stable,324.282,-4.348399999999995,3,0,2,1.0
B-2404,-1.102,-1.0195292377039031,-0.08247076229609696,0.08247076229609696,0.067732680684609,0.1330235880025932,3,0.12497515337783906,0.14939174454914145,0.16029144385869346,0.16674446758700084,In-domain,-2 to < 0,False,False,False,Low-error + stable,139.11,0.0182000000000001,1,1,1,0.0
A-713,-3.5442781768,-2.585990899745168,-0.9582872770548319,0.9582872770548319,0.090795736566839,0.1810985416753734,3,3.3306690738754696e-16,0.045941515004577924,0.05823444530644809,0.05823444530644809,In-domain,-4 to < -2,False,False,False,Low-error + stable,171.583,2.556620000000001,1,1,1,0.1428571428571428
B-787,-3.2113,-1.7453636399115293,-1.4659363600884707,1.4659363600884707,0.0471084731664509,0.0938409400178763,3,0.01935852947694618,0.07726928936377032,0.08260467245804351,0.11587523358049884,In-domain,-4 to < -2,True,False,False,High-error + stable,182.17899999999997,1.5757,1,1,3,0.25
C-1273,-3.08,-1.8882377007369557,-1.1917622992630443,1.1917622992630443,0.0861894606185961,0.1711730580969286,3,0.10380567582901605,0.17813127235293336,0.1898043445646612,0.21171793950790965,In-domain,-4 to < -2,True,False,False,High-error + stable,214.29,0.9786,1,1,3,0.3333333333333333
A-1170,-1.7642022678,-1.8530906293317244,0.08888836153172441,0.08888836153172441,0.0810687344649921,0.1547094027991435,3,0.0416743316933626,0.061651216846764154,0.06936790595756259,0.0861716089319702,In-domain,-2 to < 0,False,False,False,Low-error + stable,166.176,1.6034,1,1,3,0.2222222222222222
E-1127,-3.31,-2.091689455346337,-1.2183105446536628,1.2183105446536628,0.1050862446814794,0.2101527500354101,3,0.0,0.04536674082915397,0.06299497351562301,0.10084375711452381,In-domain,-4 to < -2,True,False,False,High-error + stable,156.56799999999998,2.0382,1,1,1,0.0
C-844,-3.6,-3.251604546391376,-0.348395453608624,0.348395453608624,0.0,0.0,1,0.18725029512403155,0.23458132517050298,0.2521296984049601,0.26119751511054945,In-domain,-4 to < -2,False,False,False,Low-error + stable,273.317,1.94128,2,2,3,0.0
