ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual,Name,SMILES,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,rdkit_valid,has_metal,formal_charge,is_charged,atom_count,heavy_atom_count_rdkit,component_count,is_multicomponent,carbon_count,high_mw_95,high_mw_99,high_logp_95,high_logp_99,large_structure_95,large_structure_99,multicomponent_record,extreme_residual_95,extreme_residual_99,id_occurrences,repeated_id,smiles_occurrences,repeated_smiles,single_component,metal_free,neutral,very_high_mw,very_high_logp,standard_analytical_domain,rdkit_valid_structure,rdkit_molwt,rdkit_mollogp,rdkit_tpsa,rdkit_hbd,rdkit_hba,rdkit_rotatable_bonds,rdkit_heavy_atom_count,rdkit_heteroatom_count,rdkit_aromatic_rings,rdkit_saturated_rings,rdkit_aliphatic_rings,rdkit_ring_count,rdkit_fraction_csp3,rdkit_molmr,rdkit_labute_asa,rdkit_balaban_j,rdkit_bertz_ct,max_fused_aromatic_ring_size,n_fused_aromatic_systems
C-444,WYDUSKDSKCASEF-UHFFFAOYSA-N,-4.7,0.0,1,G1,287.44699999999995,3.940400000000003,-3.672727938032047,-1.0272720619679534,1.0272720619679534,procyclidine,OC(CCN1CCCC1)(C2CCCCC2)C3=CC=CC=C3,1.0272720619679534,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,19,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,287.44699999999995,3.940400000000003,23.47,1,2,5,21,2,1,2,2,3,0.6842105263157895,87.20480000000006,128.7180557219938,1.7530078068956163,420.452310896252,1,1
B-3958,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,-3.732,0.0,1,G1,98.189,2.752700000000001,-2.704897329302756,-1.0271026706972446,1.0271026706972446,1-heptene,CCCCCC=C,1.0271026706972446,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,98.189,2.752700000000001,0.0,0,0,4,7,0,0,0,0,0,0.7142857142857143,34.338999999999984,46.23930068202493,2.558780869327957,37.30296890880646,0,0
C-1144,WCEZGNZVJAKFRE-UHFFFAOYSA-N,-3.9,0.0,1,G1,358.36600000000016,1.2426999999999997,-2.874042085389263,-1.025957914610737,1.025957914610737,"1,3-bis(pivaloyloxymethyl)-5-fluorouracil",CC(C)(C)C(=O)OCN1C=C(F)C(=O)N(COC(=O)C(C)(C)C)C1=O,1.025957914610737,0.0,0.0,0.0,2.0,0.0,0.0,True,False,0,False,25,25,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,358.36600000000016,1.2426999999999997,96.6,0,6,4,25,9,1,0,0,1,0.625,86.01400000000004,143.708661689455,3.063005285275386,779.7756209504377,1,1
C-519,RKUNBYITZUJHSG-UHFFFAOYSA-N,-1.91,0.4025339185156396,3,G5,289.375,1.9309,-2.9355395017867005,1.0255395017867006,1.0255395017867006,atropine;  hyoscyamine,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,1.0255395017867006,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,True,False,0,False,21,21,1,False,17,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,289.375,1.9309,49.77,1,4,4,21,4,1,2,2,3,0.5882352941176471,79.95580000000005,125.26323882275126,1.632677623313254,476.06840462966727,1,1
B-450,RKUNBYITZUJHSG-VFSICIBPSA-N,-1.91,0.0,1,G1,289.375,1.9309,-2.9355395017867005,1.0255395017867006,1.0255395017867006,hyoscyamine,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3,1.0255395017867006,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,True,False,0,False,21,21,1,False,17,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,289.375,1.9309,49.77,1,4,4,21,4,1,2,2,3,0.5882352941176471,79.95580000000005,125.26323882275126,1.632677623313254,476.06840462966727,1,1
B-3861,DZMDPHNGKBEVRE-UHFFFAOYSA-N,-3.9957,0.0,1,G1,134.65,3.1956000000000016,-2.9704643377198368,-1.025235662280163,1.025235662280163,1-chloroheptane,CCCCCCCCl,1.025235662280163,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,134.65,3.1956000000000016,0.0,0,0,5,8,1,0,0,0,0,1.0,39.479000000000006,57.23216994109087,2.53006045688352,29.368065554250645,0,0
F-173,RFMMMVDNIPUKGG-UHFFFAOYSA-N,-0.71,0.0,1,G1,189.167,-0.5594999999999994,-1.7351940469701623,1.0251940469701624,1.0251940469701624,2-acetamidopentanedioic acid,CC(=O)NC(CCC(=O)O)C(=O)O,1.0251940469701624,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,13,13,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,189.167,-0.5594999999999994,103.7,3,3,5,13,6,0,0,0,0,0.5714285714285714,42.1103,74.55179970234056,4.023176700858032,224.9227914416097,0,0
C-1280,LJCFRMUKLSCNKV-UHFFFAOYSA-N,-1.57,0.0,1,G1,295.335,0.9648000000000004,-2.5951905031016103,1.0251905031016102,1.0251905031016102,"2-benzoyloxy-n,n-bis(2-methoxyethyl)acetamide; n,n-bis(2-methoxyethyl)-2-benzoyloxyacetamide",COCCN(CCOC)C(=O)COC(=O)C1=CC=CC=C1,1.0251905031016102,0.0,1.1102230246251563e-16,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,15,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,295.335,0.9648000000000004,65.07,0,5,9,21,6,1,0,0,1,0.4666666666666667,77.05650000000004,124.13939570787802,2.462570755217296,426.94993424311554,1,1
A-5063,OMXFYKCGCDGYNC-KAMYIIQDSA-N,-4.838817118500001,0.0,1,G1,312.4090000000001,4.133400000000004,-3.813811345744206,-1.0250057727557946,1.0250057727557946,"2-ethyl-2-[2-(6-methoxy-3,4-dihydronaphthalen-1(2H)-ylidene)ethyl]cyclopentane-1,3-dione",CCC1(C/C=C2/CCCc3cc(OC)ccc23)C(=O)CCC1=O,1.0250057727557946,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,True,False,0,False,23,23,1,False,20,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,312.4090000000001,4.133400000000004,43.370000000000005,0,3,4,23,3,1,1,2,3,0.5,90.49800000000006,137.2759168114012,1.898753623524068,653.4644011582037,1,1
A-2772,HQSOHEURLMFXBX-UHFFFAOYSA-N,-7.724189002,0.0,1,G1,529.8940000000002,10.297499999999994,-6.699475036414544,-1.0247139655854562,1.0247139655854562,"3-(3,5-di-tert-butyl-4-hydroxyphenyl)-N-octadecylpropanamide",CCCCCCCCCCCCCCCCCCNC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,1.0247139655854562,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,38,38,1,False,35,False,False,True,False,True,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,529.8940000000002,10.297499999999994,49.33,2,2,20,38,3,1,0,0,1,0.8,166.38349999999966,236.52034247284652,2.131331311862653,734.1149338463188,1,1
A-100,ODJUOZPKKHIEOZ-UHFFFAOYSA-N,-4.952868802799999,0.0,1,G1,284.399,4.657380000000004,-3.9291572726770574,-1.0237115301229407,1.0237115301229407,"4-[2-(4-hydroxy-3,5-dimethylphenyl)propan-2-yl]-2,6-dimethylphenol",Cc1cc(cc(C)c1O)C(C)(C)c2cc(C)c(O)c(C)c2,1.0237115301229407,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,19,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,284.399,4.657380000000004,40.46,2,2,2,21,2,2,0,0,2,0.3684210526315789,87.28960000000004,126.63155963072929,2.614907029381243,591.197920970157,1,2
B-343,DLKQHBOKULLWDQ-UHFFFAOYSA-N,-4.3468,0.0,1,G1,207.07,3.6023000000000014,-3.323152056538246,-1.023647943461754,1.023647943461754,1-bromonaphthalene,Brc1cccc2ccccc12,1.023647943461754,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,207.07,3.6023000000000014,0.0,0,0,0,11,1,2,0,0,2,0.0,51.648000000000025,73.98061525687352,2.9131611636048604,374.0344903986784,2,1
B-2713,METKIMKYRPQLGS-UHFFFAOYSA-N,-1.3016,0.2758,2,G3,266.34099999999995,0.4521,-2.324698771132297,1.0230987711322967,1.0230987711322967,atenolol,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,1.0230987711322967,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,266.34099999999995,0.4521,84.57999999999998,3,4,8,19,5,1,0,0,1,0.5,73.98090000000003,113.30999399703728,2.346203475304779,390.18247960279086,1,1
B-1285,DNYOTMDPSXBJRJ-UHFFFAOYSA-N,-1.4996,0.0,1,G1,157.984,1.8045,-2.5216204262841115,1.0220204262841115,1.0220204262841115,"1,1-dichloro-1-nitropropane",CCC(Cl)(Cl)[N+]([O-])=O,1.0220204262841115,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,157.984,1.8045,43.14,0,2,2,8,5,0,0,0,0,1.0,31.722399999999997,56.72864343288592,3.9084966379068447,103.45654516950492,0,0
A-3825,ZIUHHBKFKCYYJD-UHFFFAOYSA-N,-0.6552426764,0.0,1,G1,154.16899999999998,-0.4517000000000002,-1.6772176994022363,1.0219750230022364,1.0219750230022364,N-(prop-2-enamidomethyl)prop-2-enamide,C=CC(=O)NCNC(=O)C=C,1.0219750230022364,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,154.16899999999998,-0.4517000000000002,58.2,2,2,4,11,4,0,0,0,0,0.1428571428571428,41.546400000000006,64.9724662171443,3.4121905349590214,166.87959510731497,0,0
A-2819,YBAZINRZQSAIAY-UHFFFAOYSA-N,-1.1429743647,0.0104669534,2,G3,118.139,1.1404800000000002,-2.164884690928334,1.021910326228334,1.021910326228334,4-aminobenzonitrile,Nc1ccc(cc1)C#N,1.021910326228334,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,118.139,1.1404800000000002,49.81,1,2,0,9,2,1,0,0,1,0.0,35.569400000000016,53.528815612375,3.05603839622726,230.0882179862608,1,1
I-54,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,-3.61,0.2058320836669218,3,G5,232.239,1.42302,-2.588177974101172,-1.0218220258988278,1.0218220258988278,nalidixic_acid,CCn1cc(c(=O)c2ccc(nc12)C)C(=O)O,1.0218220258988278,2.8421709430404014e-14,0.0,0.0,1.0,0.0,0.0,True,False,0,False,17,17,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,232.239,1.42302,72.19,1,3,2,17,5,2,0,0,2,0.25,63.373300000000015,97.33938150959052,2.946743972758102,658.5837076111416,2,1
B-2665,UWTUEMKLYAGTNQ-OWOJBTEDSA-N,-1.7415,0.0,1,G1,185.846,2.2474,-2.7631550461438303,1.0216550461438303,1.0216550461438303,"1,2-dibromoethene",Br\C=C\Br,1.0216550461438303,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,4,4,1,False,2,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,185.846,2.2474,0.0,0,0,0,4,2,0,0,0,0,0.0,26.994,42.14968532132462,2.549193338482967,19.219280948873624,0,0
F-952,RCPMGOCZIHMTRD-UHFFFAOYSA-N,-2.33,0.0,1,G1,394.258,2.2621,-3.3510546981876885,1.0210546981876885,1.0210546981876885,2-[(2-aminoacetyl)amino]-N-[4-chloro-2-(2-chlorobenzoyl)phenyl]-N-methylacetamide,CN(C(=O)CNC(=O)CN)C1=C(C(=O)C2=C(Cl)C=CC=C2)C=C(Cl)C=C1,1.0210546981876885,5.684341886080804e-14,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,26,26,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,394.258,2.2620999999999998,92.5,2,4,6,26,8,2,0,0,2,0.1666666666666666,101.8106,160.4188353166594,2.353305732763188,855.3250045266052,1,2
C-973,KVYZUAZCQPQRPI-UHFFFAOYSA-N,-5.01,0.0,1,G1,391.084,4.012400000000001,-3.9889778449529487,-1.021022155047051,1.021022155047051,"n-(2,4-dibromophenyl)benzenesulfonamide",BrC1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C(=C1)Br,1.021022155047051,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,391.084,4.012400000000001,46.17,1,2,3,18,6,2,0,0,2,0.0,79.09250000000002,122.53423061286684,2.341222259555292,657.0325575501115,1,2
B-2444,NJYRFKSWBDHCQL-UHFFFAOYSA-N,-1.9644,0.0,1,G1,184.279,2.8607000000000014,-2.9854102698706817,1.0210102698706818,1.0210102698706818,"1,6-dioxaspiro[4,4]nonane, 2,2,7,7-tetramethyl-",CC1(C)CCC2(CCC(C)(C)O2)O1,1.0210102698706818,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,13,13,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,184.279,2.8607000000000014,18.46,0,2,0,13,2,0,2,2,2,1.0,51.52700000000004,80.60410032375094,2.098094568640847,194.13016856543945,0,0
B-3085,KORNHGGSVGTRLI-UHFFFAOYSA-N,-1.8281,0.0,1,G1,222.12599999999995,2.2056,-2.849103498309146,1.0210034983091458,1.0210034983091458,"pentanamide, 2-bromo-2-propyl-",CCCC(Br)(CCC)C(N)=O,1.0210034983091458,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,222.12599999999995,2.2056,43.09,1,1,5,11,3,0,0,0,0,0.875,50.66840000000003,76.66280623130366,4.127318691842808,130.05374780501026,0,0
B-2986,VGPIBGGRCVEHQZ-UHFFFAOYSA-N,-4.8292,0.0,1,G1,337.423,3.929700000000002,-3.8084462968600334,-1.0207537031399667,1.0207537031399667,bitertanol,CC(C)(C)C(O)C(Oc1ccc(cc1)c2ccccc2)n3cncn3,1.0207537031399667,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,25,25,1,False,20,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,337.423,3.929700000000002,60.17,1,4,5,25,5,3,0,0,3,0.3,97.02680000000004,147.46990463761497,1.825659726590587,778.0684053738102,1,3
A-2632,IYBMFZHGMIRLPI-UHFFFAOYSA-N,-6.820895006900001,0.0,1,G1,926.879,4.861600000000005,-5.8002192081327095,-1.0206757987672912,1.0206757987672912,"2,3,4-Tris(6-diazo-5,6-dihydro-5-oxo-1-naphthalenesulfonyloxy)benzophenone",[N-]=[N+]=C1C=Cc2c(cccc2[S](=O)(=O)Oc3ccc(C(=O)c4ccccc4)c(O[S](=O)(=O)c5cccc6C(=O)C(C=Cc56)=[N+]=[N-])c3O[S](=O)(=O)c7cccc8C(=O)C(C=Cc78)=[N+]=[N-])C1=O,1.0206757987672912,1.1368683772161605e-13,0.0,0.0,0.0,0.0,0.0,True,False,0,False,65,65,1,False,43,True,False,False,False,True,True,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,926.879,4.861600000000005,307.59,0,13,11,65,22,5,0,3,8,0.0,225.0565999999997,366.5544557164356,1.3745920679856805,3655.2201959382014,1,5
C-984,LYIKHGOXEXNKEV-UHFFFAOYSA-N,-3.72,0.0,1,G1,300.3140000000001,1.2102,-2.699789182078734,-1.0202108179212663,1.0202108179212663,n-propylthalidomide,CCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,1.0202108179212663,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,300.3140000000001,1.2102,74.76,0,4,3,22,6,1,1,2,3,0.375,76.97500000000002,127.23491769698644,1.9219813041591665,647.4783086809873,1,1
A-2566,DMRUHNJUTAJPSU-UHFFFAOYSA-N,-5.6788341975,0.0,1,G1,477.3470000000002,5.172500000000003,-4.658760071327936,-1.020074126172064,1.020074126172064,"O,O,O-tris(4-nitrophenyl) thiophosphate",[O-][N+](=O)c1ccc(O[P](=S)(Oc2ccc(cc2)[N+]([O-])=O)Oc3ccc(cc3)[N+]([O-])=O)cc1,1.020074126172064,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,32,32,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,477.3470000000002,5.172500000000003,157.11,0,10,9,32,14,3,0,0,3,0.0,115.4582,184.225082490858,1.8896076724364452,1050.9072421635276,1,3
B-3131,VTUQISVBYRDYAW-UHFFFAOYSA-N,-1.1428,0.0,1,G1,146.14899999999997,0.9231,-2.1628376161976783,1.0200376161976783,1.0200376161976783,"1,7-naphthyridin-8(7h)-one",O=C1NC=Cc2cccnc12,1.0200376161976783,0.0,1.1102230246251563e-16,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,146.14899999999997,0.9231,45.75,1,2,0,11,3,2,0,0,2,0.0,42.36370000000001,62.71388571316895,3.0307899009392414,427.7901458890864,2,1
F-1084,KCDGHRIKVMOLKL-UHFFFAOYSA-N,-3.98,0.0,1,G1,364.35200000000015,1.4307999999999998,-2.9602808693195186,-1.0197191306804814,1.0197191306804814,"5-amino-7-(3-amino-2-methylazetidin-1-yl)-1-cyclopropyl-6,8-difluoro-4-oxoquinoline-3-carboxylic acid",CC1C(N)CN1C1=C(F)C2=C(C(=O)C(C(=O)O)=CN2C2CC2)C(N)=C1F,1.0197191306804814,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,26,26,1,False,17,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,364.35200000000015,1.4307999999999998,114.58,3,5,3,26,9,2,2,2,4,0.4117647058823529,92.55010000000004,146.33852554925326,2.0994478348270467,1015.7057903774884,2,1
B-2095,DSUPUOGOCIFZBG-UHFFFAOYSA-N,-4.0814,0.0,1,G1,241.246,2.637100000000001,-3.061993397339513,-1.019406602660487,1.019406602660487,n-phenylphthalamic acid,OC(=O)c1ccccc1C(=O)Nc2ccccc2,1.019406602660487,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,241.246,2.637100000000001,66.39999999999999,2,2,3,18,4,2,0,0,2,0.0,67.79650000000002,103.8855216902458,2.2708322641159984,578.6027923612364,1,2
B-504,RHLVCLIPMVJYKS-UHFFFAOYSA-N,-1.693,0.3020172779999999,2,G3,128.21499999999995,2.5458000000000007,-2.712357255730547,1.0193572557305468,1.0193572557305468,3-octanone,CCCCCC(=O)CC,1.0193572557305468,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,128.21499999999995,2.5458000000000007,17.07,0,1,5,9,1,0,0,0,0,0.875,39.440000000000005,57.455367928649565,2.9730624080867365,76.63682062300136,0,0
D-2053,OEYOMNZEMCPTKN-UHFFFAOYSA-N,-4.814,0.0420500000000001,2,G3,332.3620000000001,3.931120000000004,-3.794826607959049,-1.0191733920409511,1.0191733920409511,butamifos,CCO[P](=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,1.0191733920409511,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,332.3620000000001,3.931120000000004,73.63,1,5,8,21,8,1,0,0,1,0.5384615384615384,87.26110000000004,129.76539350623858,3.112387649797256,552.9728394805226,1,1
A-1423,HHECSPXBQJHZAF-UHFFFAOYSA-N,-5.082600348500001,0.0,1,G1,314.46600000000007,4.7938000000000045,-4.06359989352644,-1.0190004549735605,1.0190004549735605,dihexyl adipate,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.0190004549735605,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,314.46600000000007,4.7938000000000045,52.60000000000001,0,4,15,22,4,0,0,0,0,0.8888888888888888,88.67000000000007,135.49340163167324,3.320703845047446,248.2607212192848,0,0
B-703,WJUFSDZVCOTFON-UHFFFAOYSA-N,-1.4199,0.1864629189,2,G3,166.17599999999996,1.5162999999999998,-2.438015892878057,1.018115892878057,1.018115892878057,"benzaldehyde, 3,4-dimethoxy-",COc1ccc(C=O)cc1OC,1.018115892878057,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,166.17599999999996,1.5162999999999998,35.53,0,3,3,12,3,1,0,0,1,0.2222222222222222,44.93350000000002,70.9148420217443,3.097737020758659,281.102178757748,1,1
A-384,QMMFVYPAHWMCMS-UHFFFAOYSA-N,-0.9312189022,0.2255654514204815,4,G5,62.137,0.9792,-1.9487726303883963,1.0175537281883962,1.0175537281883962,(methylsulfanyl)methane,CSC,1.0175537281883962,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,3,3,1,False,2,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,62.137,0.9792,0.0,0,1,0,3,1,0,0,0,0,1.0,19.439,25.2273031675914,1.6329931618554523,2.754887502163468,0,0
A-236,HMYBDZFSXBJDGL-UHFFFAOYSA-N,-1.1558864442,0.0,1,G1,138.17,1.011,-2.173019957235107,1.0171335130351071,1.0171335130351071,"1,3-divinylimidazolidin-2-one",C=CN1CCN(C=C)C1=O,1.0171335130351071,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,138.17,1.011,23.55,0,1,2,10,3,0,1,1,1,0.2857142857142857,39.202000000000005,60.22505593676196,2.6553383574975475,158.4449202899649,0,0
B-4331,VIIPQXJHKXQJKY-UHFFFAOYSA-N,-1.1912,0.0,1,G1,194.142,0.6826,-2.208095199727434,1.0168951997274338,1.0168951997274338,"1,3-benzodioxole-5-acetic acid, .alpha.-oxo-",OC(=O)C(=O)c1ccc2OCOc2c1,1.0168951997274338,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,194.142,0.6826,72.83,1,4,2,14,5,1,0,1,2,0.1111111111111111,44.531300000000016,78.86476672045485,2.377297295376981,409.6633827139108,1,1
A-409,DKPFZGUDAPQIHT-UHFFFAOYSA-N,-1.2199585633,0.1482062664120942,6,G5,116.15999999999998,1.3496,-2.2366305683943724,1.0166720050943725,1.0166720050943725,butyl acetate,CCCCOC(C)=O,1.0166720050943725,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,116.15999999999998,1.3496,26.3,0,2,3,8,2,0,0,0,0,0.8333333333333334,31.540999999999983,49.83902892936324,2.822354554248032,68.92878689342031,0,0
A-1475,KHLCTMQBMINUNT-UHFFFAOYSA-N,-5.1560946306,0.1505149978499997,2,G3,286.4999999999999,5.211000000000006,-4.139610045443485,-1.0164845851565154,1.0164845851565154,"octadecane-1,12-diol",CCCCCCC(O)CCCCCCCCCCCO,1.0164845851565154,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,286.4999999999999,5.211000000000006,40.46,2,2,16,20,2,0,0,0,0,1.0,88.02160000000008,126.53173447696396,3.071711360094435,170.80115738264186,0,0
A-3281,AEIJTFQOBWATKX-UHFFFAOYSA-N,-1.2899752166,0.0,1,G1,146.23,1.3099999999999998,-2.3060363551996303,1.0160611385996303,1.0160611385996303,"octane-1,2-diol",CCCCCCC(O)CO,1.0160611385996303,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,146.23,1.3099999999999998,40.46,2,2,6,10,2,0,0,0,0,1.0,41.851600000000005,62.88231333299782,2.8861627976234385,64.27793097483524,0,0
B-4154,DMLAVOWQYNRWNQ-UHFFFAOYSA-N,-4.4544,0.2571999999999999,2,G3,182.22600000000003,4.102000000000002,-3.438374020724637,-1.0160259792753623,1.0160259792753623,azobenzene,c1ccc(cc1)N=Nc2ccccc2,1.0160259792753623,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,182.22600000000003,4.102000000000002,24.72,0,2,2,14,2,2,0,0,2,0.0,57.06000000000003,82.93527517005009,2.159341417811232,365.35156717534267,1,2
A-3514,IPBVNPXQWQGGJP-UHFFFAOYSA-N,-1.3735951622999998,0.0,1,G1,136.14999999999998,1.6119,-2.3894269310617973,1.0158317687617977,1.0158317687617977,phenyl acetate,CC(=O)Oc1ccccc1,1.0158317687617977,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,136.14999999999998,1.6119,26.3,0,2,1,10,2,1,0,0,1,0.125,37.75100000000001,59.43635467784082,2.6742416022951265,215.9590174505521,1,1
A-4308,PXBFMLJZNCDSMP-UHFFFAOYSA-N,-0.9139223167,0.0,1,G1,136.15399999999994,0.3677,-1.9296650120107943,1.0157426953107942,1.0157426953107942,2-aminobenzamide,NC(=O)c1ccccc1N,1.0157426953107942,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,136.15399999999994,0.3677,69.11,2,2,1,10,3,1,0,0,1,0.0,39.3723,58.63764872796276,3.1529414466808685,257.53794892648057,1,1
