ID,SMILES,scaffold,Solubility,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,repetition,seed,predicted_solubility,residual,absolute_error,squared_error,prediction_error_direction,train_size,test_size,test_scaffold_count,observed_solubility_region,predicted_solubility_region
B-529,CCO[P](=O)(OCC)O[P](=O)(OCC)OCC,,0.5373,290.189,3.3652000000000024,0,0,10,1.0,8,107,-2.828430218131989,3.365730218131989,3.365730218131989,11.328139901246807,underprediction,6239,2404,46,0 to < 2,-4 to < -2
A-2482,S,,-5.5325378146,34.083,0.1128,0,0,0,0.0,8,107,0.2695704128112553,-5.802108227411256,5.802108227411256,33.664459882593384,overprediction,6239,2404,46,-6 to < -4,0 to < 2
A-5547,CC(C)(C)CCCCC(=O)OC=C,,-7.1224610466,184.279,3.279600000000002,0,0,5,0.7272727272727273,8,107,-3.4071895251988487,-3.715271521401151,3.715271521401151,13.803242477734424,overprediction,6239,2404,46,< -6,-4 to < -2
A-2277,C[Si](O[Si](C)(C)C)O[Si](C)(C)C,,-7.0443456956,221.50099999999995,2.807400000000001,0,0,4,1.0,8,107,-3.0467160822150445,-3.997629613384955,3.997629613384955,15.981042525812345,overprediction,6239,2404,46,< -6,-4 to < -2
B-1151,CCCCCCCCCCCCCCCC,,-8.4007,226.44799999999992,6.487600000000007,0,0,13,1.0,8,107,-6.589723923552985,-1.810976076447015,1.810976076447015,3.279634349463425,overprediction,6239,2404,46,< -6,< -6
A-6026,CCCCCCCCCCCC(=O)OCC(C)C,,-7.9318475776,256.42999999999995,5.106500000000005,0,0,12,0.9375,8,107,-5.296495344849235,-2.6353522327507655,2.6353522327507655,6.945081390664445,overprediction,6239,2404,46,< -6,-6 to < -4
A-1890,CC(=C)O[Si](OC(C)=C)(OC(C)=C)C=C,,0.6452233386,226.34799999999996,3.3011000000000017,0,0,7,0.2727272727272727,8,107,-3.52134732367265,4.16657066227265,4.16657066227265,17.36031108371115,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-815,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,,-7.6637,310.69100000000003,4.109600000000003,0,0,6,1.0,8,107,-4.176655378361198,-3.4870446216388027,3.4870446216388027,12.1594801933001,overprediction,6239,2404,46,< -6,-6 to < -4
A-6050,CCCCCCCCCCCCCC(=O)OCC(O)CO,,-7.397875398099999,302.455,3.583900000000002,0,0,15,0.9411764705882352,8,107,-2.812967049499793,-4.584908348600206,4.584908348600206,21.02138456506387,overprediction,6239,2404,46,< -6,-4 to < -2
A-5977,CCCCCCCCCCOC(=O)C(CC)CCCC,,-8.1939864578,284.484,5.886700000000007,0,0,14,0.9444444444444444,8,107,-4.519308710324784,-3.674677747475215,3.674677747475215,13.50325654778952,overprediction,6239,2404,46,< -6,-6 to < -4
A-5541,CCCCCCCCCCCCS,,-7.573831768200001,202.407,4.837100000000006,0,0,10,1.0,8,107,-5.53278897143446,-2.0410427967655407,2.0410427967655407,4.1658556982285,overprediction,6239,2404,46,< -6,-6 to < -4
A-5958,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,,-9.1359660934,521.064,6.659600000000003,0,0,6,1.0,8,107,-6.6180133486561825,-2.517952744743818,2.517952744743818,6.340086024762926,overprediction,6239,2404,46,< -6,< -6
A-5110,CC(C(C)(C)C)C(C)(C)SSSC(C)(C)C(C)C(C)(C)C,,-9.129966133,350.70300000000015,7.937600000000008,0,0,6,1.0,8,107,-6.94210859643203,-2.1878575365679698,2.1878575365679698,4.786720600317265,overprediction,6239,2404,46,< -6,< -6
B-2381,CCN(CC)C(=O)\C(Cl)=C(/C)O[P](=O)(OC)OC,,0.5233,299.69100000000003,2.7426000000000013,0,0,7,0.7,8,107,-3.646130999206058,4.1694309992060585,4.1694309992060585,17.38415485714043,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-884,CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,,0.5233,299.69100000000003,2.7426000000000013,0,0,7,0.7,8,107,-3.646130999206058,4.1694309992060585,4.1694309992060585,17.38415485714043,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-1932,COC1=COC(=CC1=O)CS[P](=O)(OC)OC,O=c1ccocc1,0.7286,280.238,2.2825,1,1,6,0.4444444444444444,8,107,-2.9599407935849285,3.6885407935849286,3.6885407935849286,13.605333185940134,underprediction,6239,2404,46,0 to < 2,-4 to < -2
A-3306,CCCCCCCCCCCC[N+](C)(C)CC(O)C[S]([O-])(=O)=O,,0.2865181043,351.55300000000005,2.889800000000001,0,0,15,1.0,8,107,-3.305798123180733,3.592316227480733,3.592316227480733,12.904735878221407,underprediction,6239,2404,46,0 to < 2,-4 to < -2
F-1055,CCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,c1ccc2ccccc2c1,-7.53,286.371,4.295200000000004,2,2,6,0.3888888888888889,8,107,-4.414519680531083,-3.115480319468917,3.115480319468917,9.706217620998144,overprediction,6239,2404,46,< -6,-6 to < -4
B-2814,CCCCCCC(CC=CCCCCCCCC(O)=O)O[S](O)(=O)=O,,-0.5781,378.531,4.906400000000003,0,0,17,0.8333333333333334,8,107,-4.964205950865641,4.386105950865641,4.386105950865641,19.23792541221899,underprediction,6239,2404,46,-2 to < 0,-6 to < -4
B-2753,CCCCCCC(C\C=C/CCCCCCCC(O)=O)O[S](O)(=O)=O,,-0.5781,378.531,4.906400000000003,0,0,17,0.8333333333333334,8,107,-4.964205950865641,4.386105950865641,4.386105950865641,19.23792541221899,underprediction,6239,2404,46,-2 to < 0,-6 to < -4
B-1421,CCCCCCCCCCCCC,,-7.5936,184.367,5.317300000000005,0,0,10,1.0,8,107,-6.7057296223716305,-0.8878703776283698,0.8878703776283698,0.7883138074699441,overprediction,6239,2404,46,< -6,< -6
B-2967,Clc1cccc2c(Cl)c(Cl)c(Cl)cc12,c1ccc2ccccc2c1,-7.8566,265.954,5.4534,2,2,0,0.0,8,107,-6.907304929577134,-0.949295070422866,0.949295070422866,0.901161130729154,overprediction,6239,2404,46,< -6,< -6
G-600,CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,,0.523,299.6909999999999,2.3950000000000005,0,0,8,0.7,8,107,-3.316205069567765,3.839205069567765,3.839205069567765,14.739495566194828,underprediction,6239,2404,46,0 to < 2,-4 to < -2
A-5536,CCCCCCCC(=O)OOC(=O)CCCCCCC,,-7.6118931699,286.412,4.7088000000000045,0,0,12,0.875,8,107,-4.0575003023785525,-3.5543928675214476,3.5543928675214476,12.63370865668734,overprediction,6239,2404,46,< -6,-6 to < -4
B-2968,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,c1ccc2ccccc2c1,-7.8228,265.954,5.453400000000001,2,2,0,0.0,8,107,-6.907304929577134,-0.9154950704228657,0.9154950704228657,0.8381312239685679,overprediction,6239,2404,46,< -6,< -6
B-2572,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,c1ccc2ccccc2c1,-7.7954,265.954,5.453400000000001,2,2,0,0.0,8,107,-6.907304929577134,-0.8880950704228656,0.8880950704228656,0.7887128541093946,overprediction,6239,2404,46,< -6,< -6
B-2750,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,c1ccc2ccccc2c1,-8.775,369.2890000000001,7.4136,2,2,0,0.0,8,107,-9.426019340105862,0.6510193401058615,0.6510193401058615,0.4238261811918714,underprediction,6239,2404,46,< -6,< -6
A-5625,O=C1n2c3ccccc3nc2c4ccc5C(=O)n6c7ccccc7nc6c8ccc1c4c58,O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,-7.7579945848,412.4080000000001,4.344000000000003,8,8,0,0.0,8,107,-5.387903404770154,-2.3700911800298456,2.3700911800298456,5.617332201655266,overprediction,6239,2404,46,< -6,-6 to < -4
A-2304,CCCCCCCCCCCCCCCC(=O)OC,,-7.8300382351,270.45699999999994,5.640700000000005,0,0,14,0.9411764705882352,8,107,-4.449858755206617,-3.380179479893383,3.380179479893383,11.425613316292301,overprediction,6239,2404,46,< -6,-6 to < -4
A-5379,CC(C)COC(C)(C)C,,0.8852856245999999,130.23099999999997,2.4575000000000005,0,0,2,1.0,8,107,-2.295138409304319,3.180424033904319,3.180424033904319,10.11509703543622,underprediction,6239,2404,46,0 to < 2,-4 to < -2
A-3502,OCCCCCCO,,1.6264407184,118.176,0.5313999999999999,0,0,5,1.0,8,107,0.09851042657965614,1.527930291820344,1.527930291820344,2.334570976662201,underprediction,6239,2404,46,0 to < 2,0 to < 2
A-3175,CO[P](=O)(CCC(=O)NCO)OC,,1.5784906741,211.154,-0.0716,0,0,6,0.8333333333333334,8,107,-0.6881819480255482,2.266672622125548,2.266672622125548,5.137804775893509,underprediction,6239,2404,46,0 to < 2,-2 to < 0
A-5851,[B],,-4.8435743389,10.812,-0.3808,0,0,0,0.0,8,107,0.23329359282210102,-5.076867931722101,5.076867931722101,25.774587996148245,overprediction,6239,2404,46,-6 to < -4,0 to < 2
B-530,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,,-6.8424,236.536,3.391200000000002,0,0,4,1.0,8,107,-3.6593201880199753,-3.1830798119800243,3.1830798119800243,10.131997089434787,overprediction,6239,2404,46,< -6,-4 to < -2
A-5529,CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,,-7.835715931,342.5200000000001,5.285800000000005,0,0,15,0.9,8,107,-5.358567318308752,-2.4771486126912485,2.4771486126912485,6.1362652493581775,overprediction,6239,2404,46,< -6,-6 to < -4
A-5282,CCCCCCCCCCCCN(CCCN)CCCN,,-0.1977113735,299.547,3.906900000000001,0,0,17,1.0,8,107,-2.4644268835161984,2.2667155100161986,2.2667155100161986,5.137999203347995,underprediction,6239,2404,46,-2 to < 0,-4 to < -2
A-3447,O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O,,-0.0877655775,685.4150000000006,0.6891999999999994,0,0,24,1.0,8,107,-0.21940880337804922,0.13164322587804922,0.13164322587804922,0.017329938919579086,underprediction,6239,2404,46,-2 to < 0,-2 to < 0
B-1841,CNC(=O)CCSCCS[P](=O)(OC)OC,,0.5416,287.343,1.9898,0,0,9,0.875,8,107,-2.209463245221736,2.751063245221736,2.751063245221736,7.56834897920995,underprediction,6239,2404,46,0 to < 2,-4 to < -2
C-1685,CNC(=O)C(C)SCCS[P](=O)(OC)OC,,0.54,287.343,1.9882,0,0,8,0.875,8,107,-2.260174077202398,2.800174077202398,2.800174077202398,7.840974862636301,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-527,CC(C)O[P](C)(F)=O,,0.8536,140.094,2.2038,0,0,2,1.0,8,107,-1.9399738846593253,2.793573884659325,2.793573884659325,7.804055049050593,underprediction,6239,2404,46,0 to < 2,-2 to < 0
F-1064,CCC#CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,c1ccc2ccccc2c1,-7.33,310.39300000000003,4.298600000000004,2,2,5,0.35,8,107,-4.840067511439719,-2.4899324885602807,2.4899324885602807,6.199763797587992,overprediction,6239,2404,46,< -6,-6 to < -4
A-2312,CCN(CCOc1ccc(cc1)C2CCCCC2)c3ccc(C=C(C#N)C#N)c(C)c3,c1ccc(NCCOc2ccc(C3CCCCC3)cc2)cc1,-8.3860948559,413.5650000000001,6.378580000000007,3,2,8,0.4074074074074074,8,107,-6.945632900252135,-1.4404619556478648,1.4404619556478648,2.0749306456688714,overprediction,6239,2404,46,< -6,< -6
A-6081,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,,-8.5296561698,338.576,7.367200000000008,0,0,18,0.8636363636363636,8,107,-6.703380736377332,-1.8262754334226692,1.8262754334226692,3.3352819587231584,overprediction,6239,2404,46,< -6,< -6
B-1429,OC(=O)C(Br)Br,,0.9861,217.844,1.1869,0,0,1,0.5,8,107,-2.134821014405936,3.120921014405936,3.120921014405936,9.740147978160577,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-893,CC[S](=O)CCS[P](=O)(OC)OC,,0.6086,246.29,1.8891,0,0,7,1.0,8,107,-1.9932226379529296,2.60182263795293,2.60182263795293,6.769481039364343,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-2397,NC(N)=NCCCCCCCCNCCCCCCCCN=C(N)N,,0.3322,355.5750000000001,1.8040000000000005,0,0,18,0.8888888888888888,8,107,-2.2607694512321603,2.59296945123216,2.59296945123216,6.7234905750232095,underprediction,6239,2404,46,0 to < 2,-4 to < -2
A-2664,CO[Si](OC)(C(C)C)C(C)C,,-6.2463311334,176.332,2.5414000000000003,0,0,4,1.0,8,107,-2.597131934489622,-3.649199198910378,3.649199198910378,13.316654793328143,overprediction,6239,2404,46,< -6,-4 to < -2
A-2217,COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)N4C=NNC4=O,O=c1[nH]ncn1-c1ccc(N2CCN(c3ccccc3)CC2)cc1,-6.4889092646,351.41,1.8958,4,3,4,0.2631578947368421,8,107,-3.5069876180827415,-2.9819216465172587,2.9819216465172587,8.891856705968198,overprediction,6239,2404,46,< -6,-4 to < -2
D-16,CCCCCCCCCCCCCC,,-7.456,198.39399999999995,5.707400000000006,0,0,11,1.0,8,107,-6.72872749372828,-0.7272725062717207,0.7272725062717207,0.52892529837875,overprediction,6239,2404,46,< -6,< -6
B-1540,[O-][N+](=O)c1ccc2c3ccccc3c4cccc1c24,c1ccc2c(c1)-c1cccc3cccc-2c13,-7.1031,247.253,4.395400000000002,4,3,1,0.0,8,107,-5.273736107726872,-1.8293638922731281,1.8293638922731281,3.346572250352689,overprediction,6239,2404,46,< -6,-6 to < -4
F-1061,CCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,c1ccc2ccccc2c1,-7.54,314.42500000000007,5.075400000000005,2,2,8,0.45,8,107,-5.537235399320599,-2.0027646006794013,2.0027646006794013,4.0110660457345215,overprediction,6239,2404,46,< -6,-6 to < -4
B-3003,Clc1ccc(Cl)c2cc(Cl)c(Cl)cc12,c1ccc2ccccc2c1,-7.5163,265.954,5.453400000000001,2,2,0,0.0,8,107,-6.907304929577134,-0.6089950704228659,0.6089950704228659,0.37087499579935146,overprediction,6239,2404,46,< -6,< -6
C-2043,ClC1=CC2=C(C(=CC=C2Cl)Cl)C(=C1)Cl,c1ccc2ccccc2c1,-7.51,265.95399999999995,5.453400000000001,2,2,0,0.0,8,107,-6.907304929577134,-0.6026950704228655,0.6026950704228655,0.36324134791202284,overprediction,6239,2404,46,< -6,< -6
B-1511,CCCO[P](=O)(OCC)OCC,,0.4063,196.183,2.594100000000001,0,0,7,1.0,8,107,-2.796734306870937,3.203034306870937,3.203034306870937,10.259428770992182,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-3002,Clc1ccc2cc(Cl)c(Cl)cc2c1,c1ccc2ccccc2c1,-7.1419,231.509,4.800000000000001,2,2,0,0.0,8,107,-5.634559497252727,-1.5073405027472724,1.5073405027472724,2.2720753912224,overprediction,6239,2404,46,< -6,-6 to < -4
B-854,CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,,0.5433,286.25300000000004,1.4655999999999998,0,0,6,1.0,8,107,-1.91510525586724,2.45840525586724,2.45840525586724,6.043756402075669,underprediction,6239,2404,46,0 to < 2,-2 to < 0
F-1069,CCC=CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,c1ccc2ccccc2c1,-7.36,312.40900000000005,4.851400000000004,2,2,7,0.35,8,107,-5.050403284372674,-2.3095967156273263,2.3095967156273263,5.334236988836532,overprediction,6239,2404,46,< -6,-6 to < -4
A-2268,CCCCCCCC(=O)OCCCOC(=O)CCCCCCC,,-7.516526119400001,328.4930000000001,5.183900000000006,0,0,16,0.8947368421052632,8,107,-5.389322349595655,-2.1272037698043462,2.1272037698043462,4.524995878269822,overprediction,6239,2404,46,< -6,-6 to < -4
B-1071,O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1,c1ccc2ccccc2c1,0.5402,288.302,1.3332000000000002,2,2,2,0.0,8,107,-3.000585542852687,3.540785542852687,3.540785542852687,12.537162260474597,underprediction,6239,2404,46,0 to < 2,-4 to < -2
A-1974,[Te],,-4.875401753,127.6,-0.3808,0,0,0,0.0,8,107,-0.8625271584614165,-4.012874594538584,4.012874594538584,16.103162511493203,overprediction,6239,2404,46,-6 to < -4,-2 to < 0
A-6074,O=C1c2ccccc2C(=O)c3c4[nH]c5c(ccc6C(=O)c7c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8ccc7C(=O)c56)c4ccc13,O=c1c2ccccc2c(=O)c2c1ccc1c3ccc4c(=O)c5c(ccc6c7ccc8c(=O)c9ccccc9c(=O)c8c7[nH]c65)c(=O)c4c3[nH]c12,-8.8106451034,646.6140000000001,6.349400000000005,11,11,0,0.0,8,107,-5.366145239176336,-3.4444998642236646,3.4444998642236646,11.864579314636844,overprediction,6239,2404,46,< -6,-6 to < -4
A-1901,CC/C(C)=N/O[Si@](C)(O\N=C(C)\CC)O\N=C(C)\CC,,-0.4792340167,301.4630000000001,3.962600000000004,0,0,9,0.7692307692307693,8,107,-4.162351965438998,3.6831179487389982,3.6831179487389982,13.565357824323366,underprediction,6239,2404,46,-2 to < 0,-6 to < -4
A-5901,CC(=C)C(=O)OCCCCCCCCCCCCOC(=O)C(C)=C,,-7.484220297999999,338.48800000000006,5.126000000000005,0,0,15,0.7,8,107,-5.740418819799484,-1.7438014782005151,1.7438014782005151,3.0408435953743016,overprediction,6239,2404,46,< -6,-6 to < -4
B-208,CC(C)(CO)[N+]([O-])=O,,1.4681,119.12,0.0339999999999999,0,0,2,1.0,8,107,0.39944438875668653,1.0686556112433134,1.0686556112433134,1.1420248154418198,underprediction,6239,2404,46,0 to < 2,0 to < 2
A-2201,COC(=O)c1ccc2cc(ccc2c1)C(=O)OC,c1ccc2ccccc2c1,-6.211736201,244.246,2.4130000000000003,2,2,2,0.1428571428571428,8,107,-3.282188798613779,-2.9295474023862207,2.9295474023862207,8.582247982827854,overprediction,6239,2404,46,< -6,-4 to < -2
B-816,CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,,0.6249,237.192,1.3959,0,0,5,0.625,8,107,-2.320433207236044,2.945333207236044,2.945333207236044,8.674987701647362,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-1658,CCCCCCCCCCCCCCCCCO,,-7.506,256.4739999999999,5.850100000000007,0,0,15,1.0,8,107,-3.939584636572236,-3.5664153634277644,3.5664153634277644,12.719318544493593,overprediction,6239,2404,46,< -6,-4 to < -2
A-4006,CC(=C)C(=O)OCC[N+](C)(C)CCC[S]([O-])(=O)=O,,0.9627399696,279.358,0.1174000000000003,0,0,8,0.7272727272727273,8,107,-1.734044719514385,2.696784689114385,2.696784689114385,7.2726476594417715,underprediction,6239,2404,46,0 to < 2,-2 to < 0
F-827,CCCCCCCCSC(=N)N,,0.16,188.34,2.9735700000000005,0,0,7,0.8888888888888888,8,107,-2.768548128861593,2.928548128861593,2.928548128861593,8.576394143058739,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-673,COC(C)=C,,1.142,72.107,1.1664,0,0,1,0.5,8,107,-0.4283357325384466,1.5703357325384464,1.5703357325384464,2.465954312887059,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-1512,CCCC[P](=O)(CCCC)CCCC,,-0.5932,218.3209999999999,4.749800000000005,0,0,9,1.0,8,107,-4.929023477039629,4.335823477039629,4.335823477039629,18.799365224048014,underprediction,6239,2404,46,-2 to < 0,-6 to < -4
A-3505,CCO[P](=O)(OCC)OCC,,0.4385265234,182.156,2.204,0,0,6,1.0,8,107,-2.245238175573926,2.683764698973926,2.683764698973926,7.202592959458607,underprediction,6239,2404,46,0 to < 2,-4 to < -2
A-4202,CC(O)C(=O)N(C)C,,1.6302351258,117.148,-0.5446000000000002,0,0,1,0.8,8,107,0.3129370406735091,1.317298085126491,1.317298085126491,1.7352742450779202,underprediction,6239,2404,46,0 to < 2,0 to < 2
A-1533,OC(O)C(Cl)(Cl)Cl,,1.0371672978,165.403,0.6672999999999998,0,0,0,1.0,8,107,-0.7109033353467896,1.7480706331467895,1.7480706331467895,3.0557509384702173,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-1150,N#CCCCC#N,,1.0263,94.117,1.20386,0,0,2,0.6,8,107,-0.3553108111270369,1.3816108111270369,1.3816108111270369,1.9088484334231088,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-601,CCCCCN,,1.0597,87.16600000000001,1.1353,0,0,3,1.0,8,107,-0.0358335160598892,1.0955335160598894,1.0955335160598894,1.200193684810544,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-2974,C\C=C(/Cl)C(O)=O,,0.9189,120.53499999999998,1.2136000000000002,0,0,1,0.25,8,107,-0.9176524575711219,1.836552457571122,1.836552457571122,3.372924929410528,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-167,C#N,,1.5682,27.026,0.13978,0,0,0,0.0,8,107,0.2695704128112553,1.2986295871887448,1.2986295871887448,1.6864388047220096,underprediction,6239,2404,46,0 to < 2,0 to < 2
B-661,CN(C)[P](F)(=O)N(C)C,,0.8121,154.125,1.1872,0,0,2,1.0,8,107,-1.0574015144323645,1.8695015144323646,1.8695015144323646,3.4950359124649046,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-738,CCCCCCCCCC,,-6.4372,142.286,4.147000000000004,0,0,7,1.0,8,107,-5.679188445732508,-0.7580115542674921,0.7580115542674921,0.5745815164030191,overprediction,6239,2404,46,< -6,-6 to < -4
B-2571,CCNC(C)C,,1.0597,87.166,1.0043,0,0,2,1.0,8,107,0.33286361491437594,0.7268363850856241,0.7268363850856241,0.5282911306843376,underprediction,6239,2404,46,0 to < 2,0 to < 2
B-2277,CNC(=O)\C=C(/C)O[P](=O)(OC)OC,,0.6514,223.165,1.0537,0,0,5,0.5714285714285714,8,107,-1.7861902208167244,2.437590220816724,2.437590220816724,5.941846084621326,underprediction,6239,2404,46,0 to < 2,-2 to < 0
G-407,CNC(=O)C=C(C)OP(=O)(OC)OC,,0.6509999999999999,223.165,1.0537,0,0,5,0.5714285714285714,8,107,-1.7861902208167244,2.437190220816724,2.437190220816724,5.939896172444673,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-251,OC(=O)CBr,,1.1002,138.948,0.4659,0,0,1,0.5,8,107,-0.665538999068205,1.765738999068205,1.765738999068205,3.117834212830387,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-1571,CC(C)N(C)C,,1.0597,87.166,0.9564,0,0,1,1.0,8,107,0.3718818401194523,0.6878181598805477,0.6878181598805477,0.4730938210614627,underprediction,6239,2404,46,0 to < 2,0 to < 2
B-647,CCOCCOCCOCC,,0.7899,162.22899999999998,1.076,0,0,8,1.0,8,107,-1.0173736281966428,1.8072736281966428,1.8072736281966428,3.266237967175057,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-2351,CO[P](N)(=O)SC,,0.8504,141.132,1.0626,0,0,2,1.0,8,107,-0.5951995735265568,1.445599573526557,1.445599573526557,2.0897581269801635,underprediction,6239,2404,46,0 to < 2,-2 to < 0
A-4517,CC(C)(C)O,,1.1300470117,74.12299999999999,0.7771999999999999,0,0,0,1.0,8,107,0.4793569844095828,0.6506900272904172,0.6506900272904172,0.42339751161520395,underprediction,6239,2404,46,0 to < 2,0 to < 2
D-549,CNC,,1.558,45.085,-0.1644000000000001,0,0,0,1.0,8,107,1.0360493793566663,0.5219506206433338,0.5219506206433338,0.2724324503899613,underprediction,6239,2404,46,0 to < 2,0 to < 2
B-131,CC(C)=O,,1.236,58.080000000000005,0.5952999999999999,0,0,0,0.6666666666666666,8,107,0.3788279302264812,0.8571720697735188,0.8571720697735188,0.7347439571998181,underprediction,6239,2404,46,0 to < 2,0 to < 2
B-581,CCCCN,,1.1359,73.139,0.7452000000000001,0,0,2,1.0,8,107,0.48506663923980536,0.6508333607601946,0.6508333607601946,0.4235840634784096,underprediction,6239,2404,46,0 to < 2,0 to < 2
A-4516,CC(C)(C)N,,1.1358509819,73.13900000000001,0.7436,0,0,0,1.0,8,107,0.4793569844095828,0.6564939974904171,0.6564939974904171,0.4309843687409478,underprediction,6239,2404,46,0 to < 2,0 to < 2
B-3039,CCCO[P](=O)(OC)OC,,0.4733,168.129,1.8139,0,0,5,1.0,8,107,-1.4996872430384753,1.9729872430384754,1.9729872430384754,3.892678661192564,underprediction,6239,2404,46,0 to < 2,-2 to < 0
A-5206,CC(C)(C)OO,,0.8846472262999999,90.122,1.2745,0,0,0,1.0,8,107,-0.14468911928328856,1.0293363455832885,1.0293363455832885,1.0595333123387591,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-2337,COC(=O)\C=C(/C)O[P](=O)(OC)OC,,0.4276,224.149,1.4807,0,0,5,0.5714285714285714,8,107,-2.3298901230409164,2.7574901230409163,2.7574901230409163,7.603751778668208,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-184,C[As](C)(O)=O,,1.1612,137.998,0.1109999999999999,0,0,0,1.0,8,107,-0.24502894542004844,1.4062289454200485,1.4062289454200485,1.9774798469371817,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-1600,CNC(=O)CS[P](=O)(OC)OC,,0.6712,213.195,0.8664999999999998,0,0,5,0.8,8,107,-1.5401677491559331,2.211367749155933,2.211367749155933,4.890147322006977,underprediction,6239,2404,46,0 to < 2,-2 to < 0
A-3799,O[S](=O)(=O)c1ccc2ccccc2c1,c1ccc2ccccc2c1,0.230443278,208.238,2.0865,2,2,1,0.0,8,107,-2.8223679213017565,3.0528111993017566,3.0528111993017566,9.31965621858223,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-199,OC(=O)C(F)(F)Cl,,0.8845,130.47700000000003,0.9026,0,0,1,0.5,8,107,-0.6131546533469413,1.4976546533469413,1.4976546533469413,2.242969460691747,underprediction,6239,2404,46,0 to < 2,-2 to < 0
B-655,CCCCCCCCCCCCCCCCCCCC,,-8.1724,282.5559999999999,8.048000000000007,0,0,17,1.0,8,107,-6.646290329545407,-1.5261096704545922,1.5261096704545922,2.329010726255024,overprediction,6239,2404,46,< -6,< -6
B-1351,CCCCCC(C(O)=O)C(O)=O,,0.5921,174.19599999999997,1.3521,0,0,6,0.75,8,107,-1.4712842281312253,2.063384228131225,2.063384228131225,4.257554472900692,underprediction,6239,2404,46,0 to < 2,-2 to < 0
A-5437,CCCCCCCC(=O)NCCCC[C@H](N)C(O)=O,,0.0575708237,272.38899999999995,2.0453,0,0,12,0.8571428571428571,8,107,-2.0697604435892023,2.127331267289202,2.127331267289202,4.525538320786283,underprediction,6239,2404,46,0 to < 2,-4 to < -2
B-257,OC(=O)C(Cl)Cl,,0.8896,128.942,0.8747,0,0,1,0.5,8,107,-0.6131546533469413,1.5027546533469414,1.5027546533469414,2.2582715481558857,underprediction,6239,2404,46,0 to < 2,-2 to < 0
F-1058,CCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,c1ccc2ccccc2c1,-6.97,300.398,4.685300000000004,2,2,7,0.4210526315789473,8,107,-4.651474107933719,-2.3185258920662806,2.3185258920662806,5.375562312181742,overprediction,6239,2404,46,< -6,-6 to < -4
