ID,observed_solubility,mean_prediction,prediction_sd,prediction_range,n_predictions,residual,absolute_error,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,observed_solubility_region
B-4430,-9.4728,-8.05925225031311,0.3768077345565538,0.8178351011219798,4,-1.4135477496868898,1.4135477496868898,356.4190000000001,6.851600000000001,3,2,0,0.0,< -6
A-1718,-1.2604846902,-2.465562721804891,0.37648601313000807,0.7352352905434616,3,1.2050780316048912,1.2050780316048912,252.30999999999997,1.6646,4,0,3,0.9285714285714286,-2 to < 0
A-5195,-1.4954230950000003,-1.6854105681811744,0.3763791065067221,0.7130786491321042,3,0.18998747318117415,0.18998747318117415,297.267,-2.631899999999997,4,1,6,0.75,-2 to < 0
A-2283,-2.4688253265,-1.6854105681811744,0.3763791065067221,0.7130786491321042,3,-0.7834147583188258,0.7834147583188258,297.267,-2.631899999999997,4,1,6,0.75,-4 to < -2
C-2595,-3.1300000000000003,-2.980491178721101,0.3758877491405937,0.7018102399045723,3,-0.14950882127889953,0.14950882127889953,805.974,3.327900000000004,3,3,21,0.5,-4 to < -2
A-5977,-8.1939864578,-4.886965060327942,0.37570001970149686,0.7509139888020195,3,-3.3070213974720577,3.3070213974720577,284.484,5.886700000000007,0,0,14,0.9444444444444444,< -6
F-691,-3.09,-5.276594951109076,0.37568925726242797,0.5313048428584004,2,2.1865949511090763,2.1865949511090763,287.4060000000001,4.697900000000004,4,2,0,0.238095238095238,-4 to < -2
C-151,-2.39,-1.3271080127157067,0.3753752590821268,0.7810392208687966,4,-1.0628919872842935,1.0628919872842935,212.249,0.7948999999999999,1,0,3,0.7,-4 to < -2
A-2287,-7.328114460200001,-7.119894132209251,0.37526478821114,0.691571984484673,3,-0.20822032799074996,0.20822032799074996,340.59200000000004,7.892900000000008,0,0,20,0.9545454545454546,< -6
A-1440,-4.688326948,-3.513474721708145,0.37356219488282344,0.7187106875653146,3,-1.1748522262918555,1.1748522262918555,112.216,2.9987000000000013,0,0,1,0.75,-6 to < -4
C-1499,-10.1,-8.389979491473918,0.37292897981388623,0.989230884294412,6,-1.7100205085260818,1.7100205085260818,445.7710000000001,8.7061,2,2,2,0.0,< -6
C-2427,-10.1,-8.389979491473918,0.37292897981388623,0.989230884294412,6,-1.7100205085260818,1.7100205085260818,445.771,8.7061,2,2,2,0.0,< -6
C-1500,-10.6,-8.389979491473918,0.37292897981388623,0.989230884294412,6,-2.210020508526082,2.210020508526082,445.771,8.7061,2,2,2,0.0,< -6
C-1501,-10.1,-8.389979491473918,0.37292897981388623,0.989230884294412,6,-1.7100205085260818,1.7100205085260818,445.7710000000001,8.7061,2,2,2,0.0,< -6
C-1646,-2.98,-1.6090235174862775,0.372565911838015,0.5268877653992197,2,-1.3709764825137225,1.3709764825137225,210.233,0.6929999999999998,2,0,0,0.7,-4 to < -2
A-2773,-7.8041135239,-7.280832884246465,0.37164068630918473,0.730444431866629,3,-0.5232806396535352,0.5232806396535352,636.9620000000002,8.646000000000008,2,2,13,0.65,< -6
A-4484,0.0901312493,-0.017545724218435105,0.37131071642948205,0.6772347696626768,3,0.1076769735184351,0.1076769735184351,86.134,1.0428,1,0,0,1.0,0 to < 2
B-1256,-5.1591,-3.813278542807014,0.3704078192782086,0.7181953688213243,3,-1.3458214571929856,1.3458214571929856,114.232,3.2227000000000023,0,0,4,1.0,-6 to < -4
G-238,-5.08,-3.813278542807014,0.3704078192782086,0.7181953688213243,3,-1.2667214571929861,1.2667214571929861,114.232,3.2227000000000023,0,0,4,1.0,-6 to < -4
A-5702,-5.8571242399,-5.6319563927282745,0.369737828955118,0.6987182657461011,3,-0.22516784717172555,0.22516784717172555,283.5439999999999,6.5967000000000064,0,0,17,1.0,-6 to < -4
A-5335,0.6492617384,-0.8235172044444976,0.3693305806688847,0.6525819921115605,3,1.4727789428444975,1.4727789428444975,224.253,-1.6182999999999987,0,0,11,1.0,0 to < 2
A-39,-4.6341446203,-3.8096155950573256,0.36872539981349695,0.6896781135724321,3,-0.8245290252426742,0.8245290252426742,258.402,3.831300000000003,0,0,12,0.9333333333333332,-6 to < -4
B-979,0.0119,-1.18237130005752,0.3682313699541529,0.5207577974803876,2,1.19427130005752,1.19427130005752,346.33200000000005,-2.8014999999999985,3,0,4,0.7333333333333333,0 to < 2
B-621,-1.561,-0.9042933851298072,0.3670266454697725,0.7099702376469315,3,-0.6567066148701928,0.6567066148701928,240.16799999999995,-0.5638000000000001,0,0,11,1.0,-2 to < 0
A-3195,-1.4062217243,-3.3227852387580525,0.3668970333927407,0.6579336516489098,3,1.9165635144580526,1.9165635144580526,218.11999999999995,-0.5045999999999998,3,3,0,0.0,-2 to < 0
B-1013,-1.7565,-0.9161815347186,0.36431966001893845,0.8085876522678945,4,-0.8403184652814,0.8403184652814,110.156,1.3755,2,0,0,0.8571428571428571,-2 to < 0
A-5057,-4.7086538251,-6.307284020265054,0.36422173457169654,0.6665192844013577,3,1.598630195165054,1.598630195165054,296.539,6.362500000000008,0,0,13,0.9,-6 to < -4
A-5700,-4.8617411072,-6.307284020265054,0.36422173457169654,0.6665192844013577,3,1.4455429130650534,1.4455429130650534,296.539,6.364100000000008,0,0,13,0.9,-6 to < -4
B-2536,-0.5911,-1.9664413520974107,0.36396959045321214,0.6460199811634586,3,1.3753413520974107,1.3753413520974107,390.3850000000001,-2.1507999999999976,3,0,4,0.8235294117647058,-2 to < 0
A-1196,-3.9093070504999994,-4.13516195292834,0.36387116772321865,0.7254601570079195,3,0.2258549024283405,0.2258549024283405,227.392,3.9955000000000034,0,0,10,0.9285714285714286,-4 to < -2
A-2673,-6.8410879515,-6.124423295381526,0.36373993126349125,0.7255487178532585,3,-0.716664656118474,0.716664656118474,554.8530000000005,9.264200000000002,0,0,28,0.9090909090909092,< -6
A-5824,-6.0559466089,-4.574479123410906,0.3635150563177636,0.6957186046959754,3,-1.4814674854890946,1.4814674854890946,226.36,4.102300000000003,0,0,9,0.7857142857142857,< -6
A-1097,-4.458990177,-3.52227458958651,0.36337023529675294,0.7001658435594549,3,-0.9367155874134903,0.9367155874134903,112.216,2.9987000000000013,0,0,4,0.75,-6 to < -4
A-4325,-1.1028619258,-1.193382297392899,0.36276117434109273,0.5130217726555641,2,0.09052037159289883,0.09052037159289883,200.238,0.5108999999999999,1,0,3,0.7777777777777778,-2 to < 0
F-724,-2.24,-5.194121740313094,0.362704440813319,0.6948243148028137,3,2.954121740313094,2.954121740313094,312.586,5.090400000000005,0,0,11,1.0,-4 to < -2
F-478,-3.09,-1.5295117278966177,0.3625770290981051,0.7159767373747039,3,-1.5604882721033821,1.5604882721033821,272.37000000000006,0.7123999999999999,1,0,6,0.75,-4 to < -2
F-479,-3.14,-1.5295117278966177,0.3625770290981051,0.7159767373747039,3,-1.6104882721033824,1.6104882721033824,272.37000000000006,0.7123999999999999,1,0,6,0.75,-4 to < -2
B-160,-3.2859,-2.1257960327106242,0.362431360558799,0.6521004776548633,3,-1.1601039672893756,1.1601039672893756,289.7440000000001,0.8788,2,1,2,0.3,-4 to < -2
D-1540,0.835,-0.5337743316241336,0.3621433947636484,0.7242150989402629,3,1.3687743316241336,1.3687743316241336,146.238,-1.916999999999998,0,0,7,1.0,0 to < 2
A-5746,-8.2698850372,-7.565949778044722,0.3620334075880347,0.7327370800811757,4,-0.7039352591552781,0.7039352591552781,651.5580000000001,9.027240000000004,6,4,7,0.1764705882352941,< -6
A-3905,-1.5592150485,-1.5420143999076765,0.36145607220749304,0.5111760795179454,2,-0.01720064859232351,0.01720064859232351,126.12300000000002,-1.3818,1,1,0,0.0,-2 to < 0
A-5423,-5.982567027000001,-3.708828104595549,0.36102244020753615,0.6940068025954629,3,-2.2737389224044517,2.2737389224044517,330.46500000000015,3.6221000000000014,0,0,14,0.8888888888888888,-6 to < -4
C-1855,0.3,-0.026960241193257,0.36072989571359315,0.6299432749706975,3,0.326960241193257,0.326960241193257,504.4380000000001,-7.571399999999989,3,0,8,1.0,0 to < 2
B-1046,-0.39620000000000005,-0.026960241193257,0.36072989571359315,0.6299432749706975,3,-0.36923975880674303,0.36923975880674303,504.4380000000001,-7.571399999999989,3,0,8,1.0,-2 to < 0
B-1151,-8.4007,-6.979271588071888,0.360540639358317,0.7115182555020159,3,-1.4214284119281126,1.4214284119281126,226.44799999999992,6.487600000000007,0,0,13,1.0,< -6
A-189,-5.676541808600001,-5.3941118737413545,0.3591202558355384,0.7085374092418197,3,-0.2824299348586461,0.2824299348586461,474.8340000000004,5.244800000000006,0,0,21,1.0,-6 to < -4
A-863,-4.9450169862,-5.999378707361508,0.3582796205715171,0.506683898534126,2,1.0543617211615084,1.0543617211615084,422.9200000000001,4.266800000000004,4,4,8,0.2727272727272727,-6 to < -4
G-346,-2.58,-2.915314379945666,0.35725266852184434,0.7137218252223763,3,0.33531437994566593,0.33531437994566593,142.242,2.935900000000001,0,0,6,0.8888888888888888,-4 to < -2
A-1600,-2.9303113788999995,-2.915314379945666,0.35725266852184434,0.7137218252223763,3,-0.014996998954333485,0.014996998954333485,142.242,2.935900000000002,0,0,6,0.8888888888888888,-4 to < -2
C-231,-3.6,-1.9956314033415552,0.35711658957032505,0.6319859430869885,3,-1.604368596658445,1.604368596658445,242.344,1.3499,1,0,4,0.7272727272727273,-4 to < -2
C-1853,-5.28,-5.396359588405329,0.3567690916331038,0.5045476880230648,2,0.116359588405329,0.116359588405329,344.4950000000001,4.840100000000005,4,0,1,0.8181818181818182,-6 to < -4
F-446,-2.17,-1.2276725716459407,0.3564930792256623,0.6662142546873381,3,-0.9423274283540592,0.9423274283540592,244.316,0.0762999999999999,1,0,5,0.7,-4 to < -2
C-154,-2.77,-1.2890182711581724,0.3554279371092934,0.7467872997790643,4,-1.4809817288418277,1.4809817288418277,212.249,0.6507999999999999,1,0,2,0.7,-4 to < -2
B-2035,-0.121,-0.29791621852563194,0.35516036472205487,0.635182561913771,3,0.17691621852563194,0.17691621852563194,132.123,-2.6437,0,0,2,0.3333333333333333,-2 to < 0
C-1680,-1.6000000000000003,-2.951346146483191,0.35435222536110084,0.6869258259441713,3,1.3513461464831906,1.3513461464831906,280.36800000000005,2.1191999999999998,4,0,5,0.8666666666666667,-2 to < 0
I-62,-3.09,-2.796723590061125,0.35381040193038105,0.8023430760432517,4,-0.29327640993887494,0.29327640993887494,460.43900000000014,-1.4001999999999992,4,1,2,0.4090909090909091,-4 to < -2
B-2009,-5.124099999999999,-4.460361399457619,0.35378610150091705,0.9440542515216186,6,-0.6637386005423807,0.6637386005423807,399.23,3.511700000000002,2,2,8,0.2352941176470588,-6 to < -4
A-61,-1.445031941,-1.0767683967843438,0.3537281441506305,0.5002471388508868,2,-0.3682635442156563,0.3682635442156563,128.17100000000002,1.6513,1,0,1,0.8571428571428571,-2 to < 0
A-5602,-7.806077004,-6.836629202397639,0.3537220878202505,0.6602543362055009,3,-0.9694478016023602,0.9694478016023602,556.6680000000002,5.728300000000002,1,1,3,0.1,< -6
F-573,-0.66,-1.4570026959887945,0.35335340322881126,0.49971717515687386,2,0.7970026959887945,0.7970026959887945,213.32499999999996,1.1798999999999995,1,0,4,0.9090909090909092,-2 to < 0
A-2582,-5.4750243489,-6.001256076648491,0.35310091723468806,0.6124982531560166,3,0.5262317277484909,0.5262317277484909,298.55499999999995,7.020400000000008,0,0,18,1.0,-6 to < -4
B-3290,-3.1711000000000005,-3.9851225774632035,0.35308641512608135,0.672644755393462,3,0.8140225774632031,0.8140225774632031,222.41899999999995,3.7637000000000023,0,0,9,1.0,-4 to < -2
A-2636,-6.5170402935,-5.78188570207379,0.35303677699002656,0.6528472765717064,3,-0.7351545914262099,0.7351545914262099,368.3480000000001,4.023400000000002,5,5,2,0.0,< -6
F-375,-2.62,-1.230018882377321,0.3530289857059284,0.6662512867923627,3,-1.389981117622679,1.389981117622679,244.316,-0.0677999999999999,1,0,4,0.7,-4 to < -2
A-2049,-5.8357203688,-7.541073829178749,0.3528673365454228,0.6487094025808391,3,1.705353460378749,1.705353460378749,685.047,9.095500000000005,3,1,9,0.8095238095238095,-6 to < -4
B-2496,-2.2088,-1.2512210804261974,0.3520708081495599,0.8007262145588017,4,-0.9575789195738027,0.9575789195738027,249.064,0.1421,1,0,1,0.5714285714285714,-4 to < -2
B-4487,-2.9565,-2.240265780207811,0.3502906847549059,0.642509051012105,3,-0.7162342197921889,0.7162342197921889,310.3350000000001,0.8768,2,2,5,0.1666666666666666,-4 to < -2
C-2580,-5.27,-4.4967983946196135,0.34956807395474343,0.8612000953575052,5,-0.7732016053803861,0.7732016053803861,611.7430000000004,2.7172,8,3,5,0.5142857142857142,-6 to < -4
A-2635,-6.7352071916,-6.394699196291256,0.34954849835179047,0.6929371564803928,3,-0.34050799530874354,0.34050799530874354,625.0360000000002,9.6834,0,0,35,0.9473684210526316,< -6
B-2814,-0.5781,-4.961191816312575,0.34950623313420814,0.6989929706208367,3,4.383091816312575,4.383091816312575,378.531,4.906400000000003,0,0,17,0.8333333333333334,-2 to < 0
B-2753,-0.5781,-4.961191816312575,0.34950623313420814,0.6989929706208367,3,4.383091816312575,4.383091816312575,378.531,4.906400000000003,0,0,17,0.8333333333333334,-2 to < 0
A-2740,-7.2923086931,-7.31051156120436,0.34918407475448915,0.833082954592963,5,0.018202868104360448,0.018202868104360448,784.095,9.218400000000004,4,4,6,0.5625,< -6
A-4756,-2.8923562141,-5.7712251444954035,0.3489989508712168,0.677586532315658,3,2.8788689303954036,2.8788689303954036,468.282,4.993400000000002,0,0,10,1.0,-4 to < -2
B-3527,-4.5296,-3.9049884819207588,0.3487664440798883,0.8529050767187254,4,-0.6246115180792415,0.6246115180792415,416.3590000000001,1.8945,5,3,3,0.25,-6 to < -4
C-2554,-4.53,-3.9049884819207588,0.3487664440798883,0.8529050767187254,4,-0.6250115180792415,0.6250115180792415,416.3590000000001,1.8945,5,3,3,0.25,-6 to < -4
B-3861,-3.9957,-3.6592203270105252,0.3485758353411369,0.6966144396267206,3,-0.33647967298947457,0.33647967298947457,134.65,3.1956000000000016,0,0,5,1.0,-4 to < -2
E-333,-1.84,-2.1253416437482677,0.34694330370081994,0.618732625233378,3,0.28534164374826765,0.28534164374826765,346.379,1.0270999999999997,5,0,1,0.6842105263157895,-2 to < 0
B-3722,-1.8406,-2.1253416437482677,0.34694330370081994,0.618732625233378,3,0.2847416437482677,0.2847416437482677,346.3790000000001,1.0270999999999997,5,0,1,0.6842105263157895,-2 to < 0
A-5959,-9.2920103659,-7.58494505403336,0.3457299162397324,0.7548866257290552,5,-1.7070653118666392,1.7070653118666392,685.6120000000001,9.254080000000002,4,4,11,0.2222222222222222,< -6
A-1881,-3.1487064763000006,-2.923430840053385,0.34482259508488333,0.6893724448992193,3,-0.22527563624661573,0.22527563624661573,142.242,2.935900000000001,0,0,7,0.8888888888888888,-4 to < -2
F-221,-3.39,-3.009665706990465,0.34437365836989253,0.6883200192226013,3,-0.38033429300953525,0.38033429300953525,244.331,2.841700000000001,0,0,9,0.8461538461538461,-4 to < -2
A-4093,-1.076302279,-0.8161772830401978,0.3437322094360075,0.6510193672462916,3,-0.2601249959598023,0.2601249959598023,250.33499999999992,-0.2350000000000002,0,0,10,1.0,-2 to < 0
A-5930,-8.6670954079,-6.518537569713167,0.3434383812533753,0.6262766606404799,3,-2.148557838186833,2.148557838186833,696.926,6.172000000000007,2,2,12,0.6,< -6
B-2757,-1.1494,-0.5171441737967558,0.34181158831103087,0.6042365702753741,3,-0.6322558262032442,0.6322558262032442,148.11799999999997,-2.755500000000001,0,0,3,0.5,-2 to < 0
A-2597,-5.7481975718,-4.382118954760845,0.34171430206629355,0.4832570004390089,2,-1.3660786170391548,1.3660786170391548,364.008,3.6628000000000025,1,0,2,1.0,-6 to < -4
E-773,-0.83,-2.2162634407260806,0.34104132078194394,0.6246241528401155,3,1.3862634407260805,1.3862634407260805,162.27899999999997,1.7553,0,0,5,0.3333333333333333,-2 to < 0
A-2552,-5.4353234735,-4.313549862879028,0.3403041979878121,0.6505929531399697,3,-1.1217736106209717,1.1217736106209717,272.473,5.409900000000006,0,0,14,1.0,-6 to < -4
F-1110,-1.5,-2.514157334750482,0.34029410411586564,0.6805575131563519,3,1.014157334750482,1.014157334750482,229.32,2.1838,0,0,9,0.8333333333333334,-2 to < 0
A-542,-4.788985440799999,-6.794313206822475,0.340217840685303,0.6714945232723162,3,2.005327766022476,2.005327766022476,393.7000000000002,8.452700000000007,0,0,21,0.8846153846153846,-6 to < -4
A-3955,-0.7139217719,-1.2427565271840586,0.3378328445028599,0.47776779051102536,2,0.5288347552840587,0.5288347552840587,152.14899999999997,0.6521999999999999,2,0,0,0.5,-2 to < 0
A-1942,-4.5666142382,-6.471093081801473,0.3377309388313842,0.6558839244671937,3,1.9044788436014732,1.9044788436014732,368.6500000000001,6.315800000000007,0,0,20,0.9565217391304348,-6 to < -4
C-177,-2.3,-3.3464472520557216,0.3374179777786335,0.4771810803630472,2,1.0464472520557218,1.0464472520557218,298.4270000000001,3.1319000000000017,1,0,9,0.875,-4 to < -2
C-1650,-2.7999999999999994,-1.3331352267332746,0.3372890931659378,0.6057196824913891,3,-1.4668647732667248,1.4668647732667248,214.29,0.7138000000000001,1,0,3,0.6666666666666666,-4 to < -2
C-173,-5.23,-3.73813586840906,0.3365553128898824,0.654663979133618,3,-1.4918641315909404,1.4918641315909404,162.27599999999998,3.5371200000000025,1,1,0,0.5,-6 to < -4
A-220,-8.1852587653,-6.995339611053652,0.33634662840294227,0.4756659635459046,2,-1.1899191542463488,1.1899191542463488,765.9999999999998,10.377099999999992,4,4,21,0.4545454545454545,< -6
B-1435,-1.0277,-3.3412674587582565,0.33613412511781987,0.739698580391138,5,2.313567458758256,2.313567458758256,213.192,1.9984,3,1,0,0.0,-2 to < 0
A-5552,-7.602120788300001,-6.412796141707016,0.33373613798346186,0.47197417259023045,2,-1.1893246465929845,1.1893246465929845,400.0559999999999,5.082400000000002,1,0,0,1.0,< -6
F-1120,-0.62,-0.3716726240340006,0.3335157881531659,0.7616983113034922,4,-0.2483273759659994,0.2483273759659994,176.16799999999998,-0.9068999999999996,2,0,1,1.0,-2 to < 0
B-3022,-1.6365,-2.130259911026235,0.3326650199076373,0.4704593828804964,2,0.49375991102623495,0.49375991102623495,173.21499999999995,1.5219,3,1,0,0.3636363636363636,-2 to < 0
B-1506,-1.0831,-1.4052434593179894,0.33243710114265745,0.47013705707194253,2,0.3221434593179895,0.3221434593179895,139.242,1.9286,2,0,0,1.0,-2 to < 0
C-633,-2.3,-2.2693318950741364,0.33203493652019034,0.6544374935214614,3,-0.03066810492586347,0.03066810492586347,252.18599999999992,0.4219,2,1,4,0.2222222222222222,-4 to < -2
C-2195,-2.26,-2.1623874006968458,0.3318554080457325,0.6413108015949844,3,-0.09761259930315402,0.09761259930315402,329.4220000000001,0.4633000000000009,3,0,4,0.7857142857142857,-4 to < -2
A-6094,-9.2047594175,-6.052259174469896,0.33146208316152376,0.5905792948976174,3,-3.1525002430301043,3.1525002430301043,640.9430000000001,9.011200000000004,0,0,28,0.8918918918918919,< -6
A-5625,-7.7579945848,-5.477068031555599,0.33105903893641203,0.7974511749533324,4,-2.2809265532444005,2.2809265532444005,412.4080000000001,4.344000000000003,8,8,0,0.0,< -6
A-3091,-0.5000132962,-0.561516364474279,0.3307054966937056,0.6592129368077367,3,0.06150306827427898,0.06150306827427898,302.323,0.4945999999999999,0,0,14,0.5714285714285714,-2 to < 0
G-515,-4.3,-3.2435550921449106,0.3295836366631384,0.46610164890525674,2,-1.0564449078550893,1.0564449078550893,112.216,2.832600000000001,1,0,0,1.0,-6 to < -4
B-1818,-4.2719,-3.2435550921449106,0.3295836366631384,0.46610164890525674,2,-1.028344907855089,1.028344907855089,112.216,2.832600000000001,1,0,0,1.0,-6 to < -4
B-2270,-4.3341,-3.2435550921449106,0.3295836366631384,0.46610164890525674,2,-1.0905449078550897,1.0905449078550897,112.216,2.832600000000001,1,0,0,1.0,-6 to < -4
B-1258,-4.4657,-3.2435550921449106,0.3295836366631384,0.46610164890525674,2,-1.2221449078550894,1.2221449078550894,112.216,2.832600000000001,1,0,0,1.0,-6 to < -4
B-2190,-2.8126,-4.073172400891432,0.3293032618528396,0.7140968411957505,4,1.2605724008914314,1.2605724008914314,452.6400000000004,2.706400000000001,1,0,0,0.8333333333333334,-4 to < -2
