ID,InChIKey,Name,SMILES,Solubility,PredictedSolubility,Residual,abs_residual,Ocurrences,Group,SD,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff
B-2651,GZZUGNNHSZONTO-UHFFFAOYSA-N,"phenol, 2-iodo-6-methyl-",Cc1cccc(I)c1O,-1.8378,-2.9192023210926745,1.0814023210926744,1.0814023210926744,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2652,VITXVDNQHXYQSK-UHFFFAOYSA-N,"2,5-dichlorodiphenyl ether",Clc1ccc(Cl)c(Oc2ccccc2)c1,-4.9703,-3.849977420331464,-1.1203225796685357,1.1203225796685357,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2653,CCEZFZGXWFJQEF-UHFFFAOYSA-N,"3,4',5-trichlorodiphenyl ether",Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,-5.5201,-4.187696854725264,-1.3324031452747365,1.3324031452747365,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2654,QGTYWWGEWOBMAK-UHFFFAOYSA-N,chlormephos,CCO[P](=S)(OCC)SCCl,-3.5924,-3.256688590560473,-0.335711409439527,0.335711409439527,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2655,WQRCEBAZAUAUQC-UHFFFAOYSA-N,benazolin-ethyl,CCOC(=O)CN1C(=O)Sc2cccc(Cl)c12,-3.762,-3.015030723066753,-0.7469692769332474,0.7469692769332474,1,G1,0.0,0.0,0.0,0.0,1,0,0
B-2656,OWEDBRWCJFWVFZ-UHFFFAOYSA-N,"acetic acid, (2,4-dinitrophenoxy)-",OC(=O)COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-1.9369,-2.4471213522966075,0.5102213522966075,0.5102213522966075,1,G1,0.0,2.842170943040401e-14,1.1102230246251565e-16,0.0,0,0,0
B-2658,QZSFJRIWRPJUOH-UHFFFAOYSA-N,"2,4-d, isooctyl ester",CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,-7.0122,-4.2410133714856455,-2.7711866285143545,2.7711866285143545,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2659,RYPKRALMXUUNKS-HWKANZROSA-N,hexene - mixture of isomers,CCC\C=C\C,-3.2262,-2.5215399602783704,-0.7046600397216296,0.7046600397216296,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2660,QYSXYAURTRCDJU-UHFFFAOYSA-N,dipropylene glycol,CCC(O)OC(O)CC,0.8723,-1.958168124686549,2.830468124686549,2.830468124686549,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2661,RMCYKIOWPVOBJX-IKQSSVLVSA-N,"benzenesulfonamide, 4-(mannopyranosylamino)-",N[S](=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1,-0.9801,-1.4407954759884285,0.4606954759884283,0.4606954759884283,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2662,AZFKQCNGMSSWDS-UHFFFAOYSA-N,mcpa-thioethyl,CCSC(=O)COc1ccc(Cl)cc1C,-5.027,-3.3192874428548182,-1.707712557145182,1.707712557145182,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2663,YQHWURFNAULYNW-MDZDMXLPSA-N,1-<hydroxyimino-(seqtrans)>-1-phenyl-acetone,CC(=O)C(=N\O)/c1ccccc1,-2.3676,-2.4065726603929045,0.0389726603929045,0.0389726603929045,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2664,BBJPZPLAZVZTGR-UHFFFAOYSA-N,thiazafluron,CNC(=O)N(C)c1sc(nn1)C(F)(F)F,-2.0584,-2.5770050979996757,0.5186050979996755,0.5186050979996755,2,G3,0.0391999999999999,2.842170943040401e-14,0.0,0.0,0,0,0
B-2665,UWTUEMKLYAGTNQ-OWOJBTEDSA-N,"1,2-dibromoethene",Br\C=C\Br,-1.7415,-2.7631550461438303,1.0216550461438303,1.0216550461438303,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2666,KKSDGJDHHZEWEP-PLNGDYQASA-N,hydroxycinnamic acid,OC(=O)\C=C/c1cccc(O)c1,-2.099,-2.4226628778845205,0.3236628778845203,0.3236628778845203,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2667,GVZNXUAPPLHUOM-UHFFFAOYSA-N,dowanol tpm,COCC(C)OCC(C)OC(C)CO,0.6855,-2.294202010731536,2.979702010731536,2.979702010731536,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2669,OTSAMNSACVKIOJ-UHFFFAOYSA-N,fosamine ammonium salt,[NH4+].CCO[P]([O-])(=O)C(N)=O,0.7693,-1.9002029929843764,2.6695029929843765,2.6695029929843765,1,G1,0.0,0.0,8.326672684688674e-17,0.0,0,0,0
B-2671,GGFFBRRZAKLGFX-UHFFFAOYSA-N,"1,4-naphthalenedione, 2-(methylthio)-",CSC1=CC(=O)c2ccccc2C1=O,-4.4651,-2.8386469441091093,-1.6264530558908905,1.6264530558908905,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2674,ITVQAKZNYJEWKS-UHFFFAOYSA-N,profluralin,CCCN(CC1CC1)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-6.5407,-3.9167738469497473,-2.623926153050253,2.623926153050253,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2675,GHFMMRFMDHDOBP-BJMVGYQFSA-N,tirpate,CNC(=O)O/N=C/C1(C)SCC(C)S1,-2.3698,-2.7750934750281884,0.4052934750281882,0.4052934750281882,1,G1,0.0,2.842170943040401e-14,2.220446049250313e-16,0.0,0,0,0
B-2676,OJUZRFGUKHQNJX-UHFFFAOYSA-N,cresyl diphenyl phosphate,Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,-6.1517,-4.4485117451134,-1.7031882548865998,1.7031882548865998,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2677,DAZHWGHCARQALS-UHFFFAOYSA-N,"phosphoric acid, bis(methylphenyl) phenyl ester",Cc1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3C)cc1,-6.3733,-4.601685649532842,-1.771614350467158,1.771614350467158,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2678,JPMIIZHYYWMHDT-UHFFFAOYSA-N,"3(2h)-isothiazolone, 2-octyl-",CCCCCCCCN1SC=CC1=O,-2.6301,-3.218007157551177,0.5879071575511774,0.5879071575511774,1,G1,0.0,0.0,0.0,0.0,1,0,0
B-2679,RUEIBQJFGMERJD-UHFFFAOYSA-N,hexachlorobiphenyl,Clc1ccccc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.0133,-5.109838833557244,-2.903461166442756,2.903461166442756,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2680,VAUVEZMZAPNZOT-UHFFFAOYSA-N,"phosphoric acid, diethyl 2-methylpropyl ester",CCO[P](=O)(OCC)OCC(C)C,-1.1765,-3.050269555125332,1.873769555125332,1.873769555125332,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2681,BNQYXFAVUMPZFG-UHFFFAOYSA-N,"pentanoic acid, 4-oxo-3-(phenylmethylene)-",CC(=O)C(CC(O)=O)=Cc1ccccc1,-1.6111,-2.772504553927741,1.1614045539277416,1.1614045539277416,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2683,MWZGHIGOSHTXGY-UHFFFAOYSA-N,"4(1h)-pyrimidinone, 5-bromo-2-phenyl-",BrC1=CNC(=NC1=O)c2ccccc2,-3.4792,-2.9277410911708768,-0.5514589088291233,0.5514589088291233,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2686,AJMJPGWUPHIMKQ-UHFFFAOYSA-N,"butanoic acid, 1,2-ethanediylbis(oxy-2,1-ethaned",CCCC(=O)OCCOCCOCCOC(=O)CCC,-1.5598,-2.855247099248846,1.2954470992488458,1.2954470992488458,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2687,QSHWUEPEDUMMBW-UHFFFAOYSA-N,"3-pyridinecarboxamide, n-[(phenylamino)carbonyl]",O=C(NC(=O)c1cccnc1)Nc2ccccc2,-3.3825,-2.8426497210893897,-0.5398502789106101,0.5398502789106101,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2689,REDUMVQOCNAQCW-UHFFFAOYSA-N,hexachlorocyclohexane,ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC2CCC(Cl)(Cl)C(Cl)C2(Cl)Cl.ClC3C(Cl)C(Cl)C(Cl)C(Cl)C3Cl,-4.9408,-8.279010343346801,3.338210343346801,3.338210343346801,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2691,HRDGAIGDKJXHIU-UHFFFAOYSA-N,tetradecanol,CCCCCCCCCCC(O)CCC,-5.837000000000001,-3.741198970058213,-2.0958010299417875,2.0958010299417875,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2692,NVGOPFQZYCNLDU-UHFFFAOYSA-N,norflurazon,CNC1=C(Cl)C(=O)N(N=C1)c2cccc(c2)C(F)(F)F,-3.9548,-3.3507546773611443,-0.6040453226388558,0.6040453226388558,3,G5,0.0653657062652547,0.0,4.440892098500626e-16,0.0,1,0,0
B-2693,NMWKWBPNKPGATC-UHFFFAOYSA-N,tetrachlorophthalide,Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl,-5.0365,-3.640476384193288,-1.3960236158067127,1.3960236158067127,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2694,GLPZEHFBLBYFHN-UHFFFAOYSA-N,ethychlozate,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,-3.0256,-2.9383283636786004,-0.0872716363213994,0.0872716363213994,1,G1,0.0,0.0,0.0,7.105427357601002e-15,0,0,0
B-2695,ZIEWAMOXCOLNSJ-UHFFFAOYSA-N,quinonamid,ClC(Cl)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,-5.0261,-3.203672122036477,-1.8224278779635223,1.8224278779635223,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2696,IJFPVINAQGWBRJ-UHFFFAOYSA-N,diisooctyl phthalate,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-6.6375,-4.882016406201704,-1.7554835937982969,1.7554835937982969,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2697,WHHIPMZEDGBUCC-UHFFFAOYSA-N,probenazole,C=CCOC1=N[S](=O)(=O)c2ccccc12,-3.1727,-2.5316832504047464,-0.6410167495952535,0.6410167495952535,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2698,YRCRRHNVYVFNTM-UHFFFAOYSA-N,"2-butanone, 3-ethoxy-1,1-dihydroxy-; or kethoxal",CCOC(C)C(=O)C(O)O,-0.1707,-1.5654112610107744,1.3947112610107744,1.3947112610107744,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2699,NDRKXFLZSRHAJE-UHFFFAOYSA-N,"1,1'-biphenyl, octabromo-",Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br,-9.351,-7.101655444462436,-2.249344555537565,2.249344555537565,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2700,JJXNVYMIYBNZQX-UHFFFAOYSA-N,isopropyl phenyl diphenyl phosphate,CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3,-5.2239,-4.8280788448046765,-0.3958211551953239,0.3958211551953239,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2701,HDBQZGJWHMCXIL-UHFFFAOYSA-N,"2h-purine-2-thione, 1,3-dihydro-",S=C1Nc2nc[nH]c2C=N1,-2.5803,-2.213839741030523,-0.366460258969477,0.366460258969477,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2702,RAHRBPFKDAZSCJ-UHFFFAOYSA-N,"2,6-dinitro-biphenyl-3-ol",Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O,-3.7164,-3.203113444723675,-0.5132865552763253,0.5132865552763253,1,G1,0.0,0.0,0.0,1.4210854715202004e-14,0,0,0
B-2703,IBZZDPVVVSNQOY-UHFFFAOYSA-N,chloromethiuron,CN(C)C(=S)Nc1ccc(Cl)cc1C,-3.6604,-3.126734598426381,-0.5336654015736189,0.5336654015736189,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2704,IRLZOQDGEAEIPX-UHFFFAOYSA-N,"2,6-dichlorodiphenyl ether",Clc1cccc(Cl)c1Oc2ccccc2,-5.0605,-3.849977420331464,-1.2105225796685364,1.2105225796685364,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2705,VEMKTZHHVJILDY-UHFFFAOYSA-N,bioresmethrin,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,-6.0524,-4.262988483600227,-1.789411516399772,1.789411516399772,2,G3,0.4492500000000001,0.0,0.0,0.0,0,0,0
B-2706,NQRRVGBUZRSXRF-ZXZARUISSA-N,"1,2-dithiane-3,6-dicarboxylic acid, cis-",OC(=O)[C@@H]1CC[C@@H](SS1)C(O)=O,-1.1709,-2.3899700889017206,1.2190700889017203,1.2190700889017203,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2707,JTVBCXIVJCAUBK-UHFFFAOYSA-N,"2,4(1h,3h)-pyrimidinedione, 1-methyl-5-nitro-",CN1C=C(C(=O)NC1=O)[N+]([O-])=O,-1.9977,-1.5152292973184602,-0.4824707026815398,0.4824707026815398,1,G1,0.0,0.0,0.0,0.0,1,0,0
B-2710,OFDYMSKSGFSLLM-UHFFFAOYSA-N,dinitramine,CCN(CC)c1c(cc(c(N)c1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5.4668,-3.404063720060106,-2.062736279939894,2.062736279939894,2,G2,0.9529,0.0,0.0,0.0,0,0,0
B-2712,HOERQTQCTISLFR-UHFFFAOYSA-N,benzoximate,CCN(OC(=O)c1ccccc1)C(=O)c2c(OC)ccc(Cl)c2OC,-4.0837,-3.7571060504769855,-0.3265939495230139,0.3265939495230139,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2713,METKIMKYRPQLGS-UHFFFAOYSA-N,atenolol,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-1.3016,-2.324698771132297,1.0230987711322967,1.0230987711322967,2,G3,0.2758,0.0,5.551115123125783e-17,0.0,0,0,0
B-2714,IYZYMNZTUFOYHR-UHFFFAOYSA-N,"propanediamide, 2,2-diethyl-",CCC(CC)(C(N)=O)C(N)=O,-1.1992,-1.7679728601226992,0.5687728601226991,0.5687728601226991,1,G1,0.0,0.0,2.7755575615628914e-17,0.0,0,0,0
B-2715,PUTUPQVEMBRCAG-UHFFFAOYSA-N,Mecarphon,COC(=O)N(C)C(=O)CS[P](C)(=S)OC,-1.9563,-2.736914823556472,0.780614823556472,0.780614823556472,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2717,JIMMILCKVYOFET-UHFFFAOYSA-N,hexadecanol,CCCCCCCCCCCCC(O)CCC,-6.7708,-4.1079137081069845,-2.662886291893016,2.662886291893016,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2718,MDPNINYZZKJMBC-UHFFFAOYSA-N,"1-naphthalenecarboxamide, n-hydroxy-n-phenyl-",ON(c1ccccc1)C(=O)c2cccc3ccccc23,-3.9433,-3.581359155612385,-0.3619408443876146,0.3619408443876146,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2719,PZBPQFNCQFUIOP-UHFFFAOYSA-N,"benzamide, n-hydroxy-n-1-naphthalenyl-",ON(C(=O)c1ccccc1)c2cccc3ccccc23,-3.3065,-3.581359155612385,0.2748591556123849,0.2748591556123849,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2720,CHBUFRFETPYQCI-UHFFFAOYSA-N,"benzamide, 3,5-dinitro-n-phenyl-n-hydroxy-",ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O,-3.6367,-3.198974385604956,-0.4377256143950436,0.4377256143950436,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2721,KXMZHKOZDQLZMO-UHFFFAOYSA-N,"acetic acid, [(aminothioxomethyl)thio]-",NC(=S)SCC(O)=O,-0.7482,-1.8535352985820688,1.1053352985820688,1.1053352985820688,1,G1,0.0,0.0,6.245004513516506e-17,0.0,0,0,0
B-3772,ZWLPBLYKEWSWPD-UHFFFAOYSA-N,o-toluic acid,Cc1ccccc1C(O)=O,-2.0621,-2.419477363746346,0.357377363746346,0.357377363746346,2,G3,0.05895,0.0,0.0,0.0,0,0,0
B-2722,FKNJURNHJJFOFH-UHFFFAOYSA-N,"glycine, n-(dithiocarboxy)-, n-ester with mercap",OC(=O)CNC(=S)SCC(O)=O,-1.3011,-1.9106014887032847,0.6095014887032852,0.6095014887032852,1,G1,0.0,0.0,5.551115123125783e-17,0.0,0,0,0
B-2723,DAUCLDROLUGJDY-UHFFFAOYSA-N,"benzamide, n-[2-(1h-imidazol-4-yl)ethyl]-",O=C(NCCc1c[nH]cn1)c2ccccc2,-0.634,-2.525629734929874,1.8916297349298747,1.8916297349298747,1,G1,0.0,0.0,2.220446049250313e-16,0.0,0,0,0
B-2724,RYUJRXVZSJCHDZ-UHFFFAOYSA-N,isodecyl diphenyl phosphate,CC(C)CCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-5.7165,-5.189435970704036,-0.5270640292959641,0.5270640292959641,2,G2,0.9129292636500002,5.684341886080802e-14,0.0,0.0,0,0,0
B-2727,HEZNVIYQEUHLNI-UHFFFAOYSA-N,ethiofencarb,CCSCc1ccccc1OC(=O)NC,-2.0927,-3.025150316741552,0.9324503167415524,0.9324503167415524,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2728,ZFIVKAOQEXOYFY-IMJSIDKUSA-N,"1,2:3,4-diepoxybutane (2s,3s)",C1O[C@@H]1[C@@H]2CO2,1.065,-1.5740502298768917,2.639050229876892,2.639050229876892,1,G1,0.0,0.0,8.326672684688674e-17,0.0,0,0,0
B-2729,KCOCSOWTADCKOL-UHFFFAOYSA-N,ethidimuron,CC[S](=O)(=O)c1sc(nn1)N(C)C(=O)NC,-1.945,-2.1916690234226457,0.2466690234226456,0.2466690234226456,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2730,ZLSWBLPERHFHIS-SCSAIBSYSA-N,"propanoic acid, 2-(2,4,5-trichlorophenoxy)-, (r)",C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,-3.1295,-3.4593778311504173,0.3298778311504171,0.3298778311504171,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2731,VPPOYUGGWUIGDG-UHFFFAOYSA-N,"2-furanol, 5-ethyltetrahydro-",CCC1CCC(O)O1,-0.0651,-2.0681973758511183,2.003097375851118,2.003097375851118,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2732,ZFIVKAOQEXOYFY-QWWZWVQMSA-N,"1,2:3,4-diepoxybutane (2r,3r)",C1O[C@H]1[C@H]2CO2,1.065,-1.5740502298768917,2.639050229876892,2.639050229876892,1,G1,0.0,0.0,8.326672684688674e-17,0.0,0,0,0
B-2733,PUKTVFNQVGOXPI-UHFFFAOYSA-N,"1,6-dioxaspiro[4,4]nonane, 2,7-dimethyl-",CC1CCC2(CCC(C)O2)O1,-0.4487,-2.6186955318219107,2.16999553182191,2.16999553182191,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2734,HBOMLICNUCNMMY-XLPZGREQSA-N,"thymidine, 3'-azido-3'-deoxy-",CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,-1.1221,-2.0876273808806176,0.9655273808806176,0.9655273808806176,1,G1,0.0,0.0,2.7755575615628914e-17,0.0,1,0,0
B-2735,XILVEPYQJIOVNB-UHFFFAOYSA-N,etofenamate,OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,-5.3633,-3.781241844617038,-1.5820581553829616,1.5820581553829616,1,G1,0.0,0.0,4.440892098500626e-16,0.0,0,0,0
B-2736,KCCOKUSVNPDIBJ-UHFFFAOYSA-N,"pteridine, 4-methoxy-",COc1ncnc2nccnc12,-1.113,-2.0247545901347483,0.9117545901347484,0.9117545901347484,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2737,YAAFKGCBOCRHIF-UHFFFAOYSA-N,zolone,CCO[P](=S)(OCC)SCN1C(=O)Oc2ccccc12,-5.1905,-3.6688938228644457,-1.5216061771355545,1.5216061771355545,1,G1,0.0,0.0,0.0,0.0,1,0,0
B-2738,HKMTVMBEALTRRR-UHFFFAOYSA-N,benzo(a)fluorene,C1c2ccccc2c3ccc4ccccc4c13,-6.678,-3.647741873235536,-3.030258126764464,3.030258126764464,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2740,NTAHCMPOMKHKEU-AATRIKPKSA-N,Methacrifos,COC(=O)C(/C)=C/O[P](=S)(OC)OC,-2.7785,-2.6748031230105718,-0.1036968769894288,0.1036968769894288,1,G1,0.0,2.842170943040401e-14,2.220446049250313e-16,0.0,0,0,0
B-2741,ZGNRRVAPHPANFI-UHFFFAOYSA-N,cafaminol,CN(CCO)c1nc2N(C)C(=O)N(C)C(=O)c2n1C,-0.6488,-1.5687337048312808,0.9199337048312808,0.9199337048312808,1,G1,0.0,0.0,2.220446049250313e-16,0.0,3,0,0
B-2742,SBYAVOHNDJTVPA-UHFFFAOYSA-N,isocarbamid,CC(C)CNC(=O)N1CCNC1=O,-2.1538,-2.0703242454539894,-0.0834757545460105,0.0834757545460105,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2743,FVQQWSSTYVBNST-UHFFFAOYSA-N,"3(2h)-thiazoleacetic acid, 4-methyl-2-thioxo-",CC1=CSC(=S)N1CC(O)=O,-1.9632,-2.5601105456425644,0.5969105456425643,0.5969105456425643,1,G1,0.0,0.0,0.0,7.105427357601002e-15,1,0,0
B-2744,BAQCROVBDNBEEB-OPRFMTNSSA-N,metrizamide,CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NC2[C@@H](O)OC(CO)[C@@H](O)C2O)c1I,-0.1982,-3.607988480688094,3.409788480688094,3.409788480688094,1,G1,0.0,0.0,3.469446951953614e-17,0.0,0,0,0
B-2745,BZNDWPRGXNILMS-CLFYSBASSA-N,propetamphos,CCN[P](=S)(OC)OC(/C)=C\C(=O)OC(C)C,-3.4078,-3.063743266051464,-0.3440567339485358,0.3440567339485358,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2746,SZERMVMTUUAYML-UHFFFAOYSA-N,3-methyl-2-heptanol,CCCCC(C)C(C)O,-2.0578,-2.5878050344430923,0.5300050344430924,0.5300050344430924,2,G3,0.1688999999999999,0.0,0.0,0.0,0,0,0
B-2748,JQANOYBJRYYFQI-UHFFFAOYSA-N,"benzo[a]pyrene, 5-methyl-",Cc1cc2cccc3ccc4c5ccccc5cc1c4c23,-8.5224,-4.391695214493367,-4.130704785506632,4.130704785506632,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2749,ORMHZBNNECIKOH-UHFFFAOYSA-N,lyral,CC(C)(O)CCCC1=CCC(CC1)C=O,-1.5376,-3.0553355746702286,1.5177355746702286,1.5177355746702286,1,G1,0.0,2.842170943040401e-14,4.440892098500626e-16,0.0,0,0,0
B-2750,QYEGXUUXWMKHHS-UHFFFAOYSA-N,heptachloronaphthalene,Clc1cc(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-8.775,-5.184921445136343,-3.5900785548636573,3.5900785548636573,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2751,NVANETMVFYSFSK-UHFFFAOYSA-N,divicine,NC1N=C(N)NC(=O)C1=O,-1.6978,-0.8070995005642072,-0.8907004994357928,0.8907004994357928,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2752,WKDGIASDCHPIDT-UHFFFAOYSA-N,"2-furoic acid, 3,4,5-trichloro-",OC(=O)c1oc(Cl)c(Cl)c1Cl,-2.2193,-3.1010049014672187,0.8817049014672187,0.8817049014672187,1,G1,0.0,0.0,4.440892098500626e-16,0.0,0,0,0
B-2753,CYKFQSXTIVGYDT-XFXZXTDPSA-N,"9-octadecenoic acid, 12-(sulfooxy)-, (z)-",CCCCCCC(C\C=C/CCCCCCCC(O)=O)O[S](O)(=O)=O,-0.5781,-4.284257463945585,3.706157463945585,3.706157463945585,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2754,ATQXNYQCZFMIKY-UHFFFAOYSA-M,"4-quinolinecarboxylic acid, 1,2-dihydro-6-methox",COc1ccc2NC(=O)C=C(C([O-])=O)c2c1,-3.1104,-1.9861759832891368,-1.1242240167108626,1.1242240167108626,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2755,UYUXSRADSPPKRZ-SKNVOMKLSA-N,"d-glucuronic acid, .gamma.-lactone",O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O,0.1641,-0.8683637607212151,1.032463760721215,1.032463760721215,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2756,ISBXWVSYAWHMSU-UHFFFAOYSA-N,"2-furancarboxylic acid, 3,4-dibromo-",OC(=O)c1occ(Br)c1Br,-2.0887,-3.0923799026028176,1.0036799026028178,1.0036799026028178,1,G1,0.0,0.0,4.440892098500626e-16,0.0,0,0,0
B-2757,XTAAXERUXNEDCQ-UHFFFAOYSA-N,"succinamic acid, 3-amino-2-hydroxy-",NC(C(O)C(O)=O)C(N)=O,-1.1494,-0.8089760487093891,-0.3404239512906108,0.3404239512906108,1,G1,0.0,0.0,0.0,1.4210854715202004e-14,0,0,0
B-2758,CZJGCEGNCSGRBI-UHFFFAOYSA-N,"2(1h)-pyrimidinone, 4-amino-5-ethyl-",CCC1=CNC(=O)N=C1N,-1.0197,-1.7705881509978507,0.7508881509978507,0.7508881509978507,1,G1,0.0,0.0,1.3877787807814457e-17,0.0,0,0,0
B-2760,WIDHRBRBACOVOY-UHFFFAOYSA-N,"2,3,3',4,4'-pentachloro-1,1'-biphenyl",Clc1ccc(cc1Cl)c2ccc(Cl)c(Cl)c2Cl,-7.9823,-4.772119399163444,-3.2101806008365568,3.2101806008365568,3,G4,0.5111743103438942,0.0,0.0,0.0,0,0,0
B-2761,NQRRVGBUZRSXRF-QWWZWVQMSA-N,"1,2-dithiane-3,6-dicarboxylic acid, trans-",OC(=O)[C@H]1CC[C@@H](SS1)C(O)=O,-1.5241,-2.3899700889017206,0.8658700889017206,0.8658700889017206,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
B-2762,ZHLICBPIXDOFFG-UHFFFAOYSA-N,"3,3',4,4',5,5'-pcb",Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2,-8.8498,-5.109838833557244,-3.739961166442756,3.739961166442756,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2763,QXJKBPAVAHBARF-UHFFFAOYSA-N,procymidone,CC12CC1(C)C(=O)N(C2=O)c3cc(Cl)cc(Cl)c3,-4.8003,-3.420523139901259,-1.3797768600987412,1.3797768600987412,1,G1,0.0,0.0,0.0,0.0,0,0,0
B-2764,YEMUSDCFQUBPAL-SNAWJCMRSA-N,m-bromocinnamic acid,OC(=O)/C=C/c1cccc(Br)c1,-2.636,-2.9890062528862376,0.3530062528862374,0.3530062528862374,1,G1,0.0,0.0,0.0,0.0,0,0,0
